Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
175,70,-1137.71,120.231,769.259,300.881
180,70,-1151.62,-216.011,607.651,164.287
0,75,-10995.9,2897.69,-3070.02,606.172
5,75,-11438.7,402.707,-3059.62,229.053
10,75,-11322.6,-1953.56,-3019.46,-175.035
15,75,-10692.6,-4024.67,-2964.75,-582.723
20,75,-9637.06,-5706.14,-2903.56,-966.172
25,75,-8276.04,-6944.49,-2837.17,-1298.98
30,75,-6746.06,-7735.37,-2763.48,-1563.13
35,75,-5183.35,-8113.06,-2681.15,-1753.51
40,75,-3706.74,-8135.93,-2591.98,-1877.63
45,75,-2404.09,-7873.15,-2500.94,-1951.13
50,75,-1325.75,-7395.43,-2414.32,-1991.47
55,75,-486.326,-6770.1,-2337.5,-2012.97
60,75,127.278,-6058.46,-2273.44,-2024.57
65,75,545.037,-5313.97,-2222.4,-2030.05
70,75,803.789,-4580.51,-2182.57,-2029.63
75,75,940.032,-3891,-2151.1,-2021.57
80,75,985.805,-3267.22,-2125.01,-2003.31
85,75,966.894,-2720.94,-2101.63,-1971.88
90,75,902.389,-2256.05,-2078.72,-1924.05
95,75,804.898,-1870.85,-2054.31,-1856.31
100,75,681.146,-1559.69,-2026.39,-1765.15
105,75,532.969,-1313.65,-1992.42,-1647.63
110,75,358.876,-1120.39,-1948.77,-1502.27
115,75,156.297,-963.654,-1889.93,-1329.98
120,75,-75.4656,-823.68,-1808,-1134.71
125,75,-331.941,-679.077,-1692.87,-923.376
130,75,-600.808,-510.832,-1533.66,-704.825
135,75,-861.336,-307.821,-1321.68,-488.144
140,75,-1087.45,-72.2725,-1054.21,-281.036
145,75,-1254.67,177.244,-738.117,-89.3546
150,75,-1348.94,407.536,-391.818,81.6165
155,75,-1373.07,577.897,-44.6933,224.706
160,75,-1346.67,650.751,266.266,329.086
165,75,-1298.24,601.923,502.328,381.241
170,75,-1252.79,426.605,630.568,369.207
175,75,-1221.67,139.457,631.56,288.261
180,75,-1200.19,-229.508,504.969,144.835
0,80,-11221.7,2939.49,-2099.98,351.315
5,80,-11678.4,587.838,-2070.31,225.546
10,80,-11653.5,-1637.01,-2078.54,62.2728
15,80,-11180.2,-3601.92,-2130.24,-128.7
20,80,-10326.9,-5210.27,-2220.03,-330.033
25,80,-9187.76,-6410.29,-2333.39,-521.412
30,80,-7871.33,-7194.5,-2451.59,-685.99
35,80,-6488.25,-7591.46,-2557.35,-815.619
40,80,-5138.2,-7653.5,-2639.08,-912.28
45,80,-3899.25,-7444.55,-2692.28,-985.353
50,80,-2821.82,-7030.91,-2718.43,-1046.55
55,80,-1928.55,-6475.71,-2722.34,-1105.21
60,80,-1219.02,-5835.87,-2709.6,-1165.82
65,80,-677.136,-5160.41,-2684.85,-1227.99
70,80,-278.513,-4489.22,-2651.24,-1288.1
75,80,3.70807,-3852.33,-2610.77,-1341.19
80,80,194.954,-3269.9,-2564.78,-1382.37
85,80,316.937,-2753.22,-2514.46,-1407.45
90,80,386.403,-2306.2,-2461.05,-1412.91
95,80,414.541,-1927.08,-2405.77,-1395.77
100,80,406.951,-1609.76,-2349.58,-1353.51
105,80,364.287,-1344.59,-2292.62,-1284.38
110,80,283.713,-1118.8,-2233.42,-1187.95
115,80,161.282,-916.916,-2167.79,-1065.77
120,80,-4.92511,-722.035,-2087.88,-921.598
125,80,-211.382,-518.144,-1982.08,-761.097
130,80,-446.509,-293.766,-1836.5,-590.793
135,80,-690.321,-46.2186,-1638.27,-416.837
140,80,-917.539,214.822,-1380.2,-244.228
145,80,-1104.08,466.32,-1065.33,-77.2375
150,80,-1234.69,674.933,-709.756,78.8154
155,80,-1307.95,804.215,-342.444,215.27
160,80,-1335.38,823.989,-1.69717,318.931
165,80,-1334.23,718.498,271.36,373.444
170,80,-1317.78,490.334,440.948,363.439
175,80,-1288.73,159.415,484.569,279.9
180,80,-1239.64,-241.258,398.444,124.281
0,85,-11362,2958.93,-1113.96,93.7842
5,85,-11829.9,791.507,-1062.33,190.376
10,85,-11905,-1263.45,-1100.66,240.623
15,85,-11606.1,-3087.71,-1226.58,243.541
20,85,-10979.1,-4593.57,-1424.32,207.929
25,85,-10089.3,-5731.6,-1667.68,148.791
30,85,-9014.62,-6491.4,-1925.93,81.358
35,85,-7837.21,-6896,-2170.58,15.4924
40,85,-6635.4,-6991.92,-2380.59,-46.8679
45,85,-5476.07,-6838.19,-2544.73,-110.301
50,85,-4409.4,-6496.9,-2660.85,-181.786
55,85,-3466.85,-6026.58,-2733.1,-266.339
60,85,-2662.21,-5478.47,-2768.55,-364.458
65,85,-1994.94,-4895.02,-2774.65,-472.024
70,85,-1454.41,-4309.64,-2757.88,-581.997
75,85,-1024.12,-3747.1,-2723.46,-686.606
80,85,-685.435,-3224.29,-2675.76,-779.005
85,85,-420.472,-2751.12,-2618.67,-853.974
90,85,-214.343,-2331.47,-2555.9,-907.817
95,85,-56.6799,-1964.05,-2491.05,-937.906
100,85,57.611,-1643.23,-2427.37,-942.315
105,85,128.512,-1359.67,-2367.25,-919.801
110,85,152.148,-1101.21,-2311.25,-870.133
115,85,123.175,-854.022,-2256.66,-794.547
120,85,38.0898,-604.613,-2196.16,-695.974
125,85,-101.242,-342.526,-2117.36,-578.774
130,85,-285.044,-63.6757,-2003.99,-447.983
135,85,-495.463,226.48,-1839.42,-308.419
140,85,-709.649,511.107,-1611.91,-164.28
145,85,-905.499,762.865,-1320.04,-19.7714
150,85,-1067.7,948.273,-976.53,119.219
155,85,-1190.85,1035.03,-608.687,243.146
160,85,-1277.58,1000.23,-254.809,337.832
165,85,-1332.39,836.485,42.748,385.659
170,85,-1355.06,554.135,246.249,369.134
175,85,-1337.99,179.177,330.663,275.816
180,85,-1269.65,-251.171,288.886,102.781
0,90,-11415.8,2955.84,-119.459,-164.46
5,90,-11890.7,1007.87,-43.5965,118.863
10,90,-12068,-843.939,-92.2214,349.035
15,90,-11950.8,-2496.99,-257.328,517.151
20,90,-11560.3,-3873.14,-516.235,625.501
25,90,-10931.9,-4925.88,-835.546,684.534
30,90,-10111.4,-5642.55,-1177.71,707.339
35,90,-9152.04,-6041.25,-1508.16,704.096
40,90,-8110.38,-6163.27,-1800.94,679.075
45,90,-7041.92,-6063.1,-2041.16,631.286
50,90,-5996.58,-5798.41,-2224.37,557.834
55,90,-5014.62,-5422.41,-2353.65,457.755
60,90,-4123.99,-4979.4,-2436.1,334.288
65,90,-3339.52,-4503.65,-2479.92,194.807
70,90,-2664.15,-4020.35,-2492.89,49.0075
75,90,-2091.61,-3547.55,-2481.8,-93.4209
80,90,-1610,-3097.73,-2452.65,-224.503
85,90,-1205.36,-2678.83,-2410.93,-338.623
90,90,-864.806,-2294.62,-2361.9,-432.221
95,90,-578.944,-1944.7,-2310.64,-503.043
100,90,-343.183,-1624.65,-2261.88,-549.418
105,90,-157.997,-1326.45,-2219.59,-569.923
110,90,-27.8675,-1039.51,-2185.94,-563.518
115,90,41.0473,-752.402,-2159.73,-530.028
120,90,44.2187,-455.261,-2134.69,-470.662
125,90,-17.8568,-142.855,-2098.44,-388.246
130,90,-137.457,182.306,-2033.37,-286.998
135,90,-299.866,507.606,-1919.88,-171.954
140,90,-486.386,809.9,-1741.98,-48.4728
145,90,-678.971,1057.99,-1493.5,77.6616
150,90,-864.068,1218.23,-1182.94,199.28
155,90,-1033.3,1261.97,-834.595,306.355
160,90,-1180.34,1172.86,-485.338,384.934
165,90,-1296.05,951.38,-177.37,417.61
170,90,-1365.34,615.487,50.7541,386.136
175,90,-1368.93,197.814,172.269,275.841
180,90,-1289.99,-259.174,177.13,80.4993
0,95,-11382.8,2930.26,875.951,-421.453
5,95,-11859,1230.2,977.472,7.4332
10,95,-12134.2,-391.436,938.075,378.62
15,95,-12194.9,-1847.74,768.773,678.067
20,95,-12037.1,-3070.37,495.344,903.51
25,95,-11666,-4016.28,153.697,1061.6
30,95,-11096.4,-4671.51,-217,1162.82
35,95,-10353.7,-5050.26,-581.374,1216.41
40,95,-9474.1,-5189.25,-912.975,1227.62
45,95,-8502.94,-5138.33,-1196.28,1198.13
50,95,-7489.92,-4950.06,-1425.7,1128.74
55,95,-6483.15,-4671.2,-1602.7,1022.43
60,95,-5522.97,-4338.09,-1732.67,885.921
65,95,-4637.68,-3976.05,-1822.42,729.198
70,95,-3842.25,-3601.72,-1878.88,563.562
75,95,-3139.83,-3226.13,-1908.73,399.429
80,95,-2525.2,-2857.12,-1918.32,244.832
85,95,-1988.82,-2500.39,-1913.84,105.036
90,95,-1520.65,-2159.35,-1901.27,-16.8935
95,95,-1113.01,-1834.47,-1886.38,-119.055
100,95,-762.31,-1522.82,-1874.62,-199.682
105,95,-469.488,-1218.2,-1870.79,-256.533
110,95,-239.066,-912.223,-1878.13,-286.908
115,95,-76.9226,-596.177,-1896.75,-288.304
120,95,12.742,-263.777,-1921.63,-259.499
125,95,30.2336,85.6377,-1941.14,-201.604
130,95,-18.2863,444.071,-1937.23,-118.609
135,95,-121.786,793.057,-1888.36,-17.098
140,95,-267.321,1104.26,-1774.99,94.7204
145,95,-443.168,1343.26,-1586.45,208.019
150,95,-639.804,1476.13,-1326.61,313.631
155,95,-847.511,1477.21,-1015.84,401.243
160,95,-1051.73,1335.64,-688.171,458.042
165,95,-1229.46,1058.81,-384.135,468.095
170,95,-1349.99,671.914,-141.682,413.773
175,95,-1381.38,214.437,11.7975,279.615
180,95,-1300.52,-265.203,64.0252,57.6045
0,100,-11263.1,2882.38,1864.69,-675.238
5,100,-11733.7,1451.09,1992,-146.234
10,100,-12096.4,79.5178,1979.37,322.924
15,100,-12320.8,-1160.56,1837.95,715.592
20,100,-12378.6,-2210.45,1592.68,1026.77
25,100,-12246,-3031.21,1277.38,1260.07
30,100,-11909.1,-3608.64,927.867,1423.12
35,100,-11368.6,-3954.28,575.592,1523.32
40,100,-10643.7,-4100.77,243.572,1565.9
45,100,-9771.22,-4092.86,-54.5258,1554.45
50,100,-8800.87,-3976.66,-312.816,1493.14
55,100,-7786.86,-3791.15,-530.555,1388.62
60,100,-6778.86,-3563.94,-709.774,1250.6
65,100,-5815.37,-3311.73,-853.869,1090.84
70,100,-4920.91,-3043.5,-967.068,921.106
75,100,-4106.79,-2764.4,-1054.33,751.355
80,100,-3374.41,-2478.33,-1121.27,588.726
85,100,-2719.43,-2188.85,-1173.86,437.566
90,100,-2135.74,-1898.67,-1218.15,300.277
95,100,-1618.42,-1608.64,-1260.01,178.578
100,100,-1165.53,-1316.93,-1305.01,74.7159
105,100,-778.501,-1018.98,-1358.2,-7.76076
110,100,-461.197,-708.486,-1423.35,-63.9906
115,100,-217.86,-379.316,-1501.49,-88.7396
120,100,-50.6645,-28.332,-1588.75,-78.1581
125,100,42.0509,341.336,-1674.47,-31.8029
130,100,65.7502,717.326,-1740.84,45.9597
135,100,27.5985,1076.59,-1765.24,145.989
140,100,-66.47,1386.73,-1725.7,256.023
145,100,-213.076,1610.69,-1607.9,363.145
150,100,-408.991,1714.2,-1411.44,455.616
155,100,-645.129,1673.76,-1152.38,522.882
160,100,-900.028,1482.88,-860.825,553.859
165,100,-1137.41,1154.74,-574.057,535.088
170,100,-1310.93,721.101,-327.736,450.877
175,100,-1375.54,228.236,-148.409,286.595
180,100,-1301.15,-269.215,-49.5665,34.2713
0,105,-11057.8,2812.56,2839.25,-923.885
5,105,-11514.9,1662.66,2990.79,-343.085
10,105,-11949.1,553.27,3018.91,178.2
15,105,-12314,-458.005,2931.92,622.915
20,105,-12558.4,-1321.72,2750.16,984.939
25,105,-12632.8,-2003.49,2501.04,1265.7
30,105,-12498.1,-2490.12,2212.72,1470
35,105,-12135,-2791.54,1908.87,1602.96
40,105,-11549,-2936.71,1606.17,1669.11
45,105,-10771.4,-2964.41,1314.75,1673.35
50,105,-9851.93,-2912.79,1040.38,1622.58
55,105,-8848.77,-2811.64,786.608,1526.44
60,105,-7817.23,-2679.53,555.984,1396.83
65,105,-6802.2,-2525.46,350.009,1246.23
70,105,-5834.71,-2352.71,168.629,1085.89
75,105,-4932.66,-2162.54,9.85287,924.47
80,105,-4103.79,-1956.38,-130.109,767.678
85,105,-3349.57,-1736.23,-256.264,618.758
90,105,-2668.76,-1503.87,-374.14,479.589
95,105,-2060.08,-1259.75,-489.28,352.028
100,105,-1523.64,-1002.19,-607.019,239.158
105,105,-1061.22,-727.37,-732.28,146.08
110,105,-675.273,-430.263,-868.962,79.8291
115,105,-367.174,-106.602,-1018.52,48.1352
120,105,-135.635,244.326,-1177.77,57.0181
125,105,23.6316,616.411,-1336.8,107.883
130,105,116.143,993.874,-1478.16,195.326
135,105,145.232,1350.11,-1578.98,306.967
140,105,109.111,1649.54,-1616.1,425.831
145,105,1.48639,1853,-1573.01,534.353
150,105,-182.452,1925.73,-1446.19,617.865
155,105,-436.152,1845.7,-1247.74,665.512
160,105,-733.007,1609.68,-1003.17,668.257
165,105,-1024.83,1235.59,-744.983,615.868
170,105,-1250.44,760.993,-504.661,495.834
175,105,-1351.91,238.519,-306.128,296.078
180,105,-1291.88,-271.177,-162.781,10.6772
0,110,-10768.2,2721.33,3792.19,-1165.5
5,110,-11203.8,1856.87,3964.45,-582.628
10,110,-11689.2,1013.55,4042.4,-56.4075
15,110,-12164,236.126,4028.78,397.498
20,110,-12557.2,-434.633,3935.86,773.267
25,110,-12797.5,-969.222,3780.96,1071.04
30,110,-12825.5,-1356.38,3581.23,1293.23
35,110,-12606.6,-1605.4,3349.88,1442.63
40,110,-12137.5,-1741.71,3095.54,1522.71
45,110,-11445.9,-1797.35,2824.12,1539.01
50,110,-10582.1,-1801.14,2541.31,1500.16
55,110,-9605.8,-1772.66,2254,1417.66
60,110,-8574.69,-1721.48,1970.01,1304.32
65,110,-7536.29,-1650.18,1696.52,1172.37
70,110,-6525.24,-1558.41,1438.5,1031.77
75,110,-5564.16,-1445.8,1197.78,889.546
80,110,-4666.4,-1313.05,973.182,749.995
85,110,-3839.2,-1161.48,761.364,615.531
90,110,-3086.47,-991.909,557.82,487.91
95,110,-2410.75,-803.668,357.636,369.52
100,110,-1814.18,-594.103,155.895,264.504
105,110,-1298.52,-358.844,-52.0317,179.422
110,110,-864.196,-92.9575,-269.836,123.022
115,110,-509.019,207.01,-498.841,104.725
120,110,-227.588,540.22,-735.85,131.752
125,110,-12.505,898.356,-971.018,205.557
130,110,142.115,1262.97,-1187.14,319.021
135,110,235.931,1604.64,-1361.65,456.12
140,110,259.424,1885.25,-1471.58,594.95
145,110,196.3,2063.89,-1500.2,713.132
150,110,32.8666,2105.25,-1442.62,792.899
155,110,-228.327,1988.22,-1307.96,822.991
160,110,-557.472,1712.01,-1116.94,796.554
165,110,-896.499,1298.38,-895.948,707.161
170,110,-1171.03,789.88,-670.289,546.651
175,110,-1311.24,244.747,-459.291,307.22
180,110,-1272.78,-271.076,-274.756,-12.998
0,115,-10396.7,2609.4,4716.27,-1398.24
5,115,-10802.7,2025.7,4903.62,-862.899
10,115,-11316,1444,5034.6,-378.768
15,115,-11865.3,897.61,5104.14,41.317
20,115,-12363.6,419.37,5113.57,393.053
25,115,-12722.7,33.8441,5067.43,676.27
30,115,-12868.7,-250.244,4969.53,891.658
35,115,-12756.5,-442.144,4821.25,1040.02
40,115,-12377.8,-563.812,4622.76,1123.59
45,115,-11759.2,-640.099,4375.91,1147.73
50,115,-10951.2,-689.886,4086.79,1121.53
55,115,-10013.6,-722.281,3766.04,1056.75
60,115,-9003.75,-738.281,3426.96,965.739
65,115,-7969.01,-735.206,3082.6,859.425
70,115,-6945.14,-710.684,2743.12,746.111
75,115,-5957.6,-664.385,2414.51,631.307
80,115,-5023.95,-597.597,2098.67,518.348
85,115,-4156.25,-511.715,1794.39,409.412
90,115,-3362.77,-406.758,1498.53,306.662
95,115,-2649.15,-280.519,1207.02,213.329
100,115,-2018.95,-128.538,915.448,134.604
105,115,-1473.42,55.1249,619.592,78.0947
110,115,-1010.73,276.361,316.272,53.4489
115,115,-625.242,538.75,4.87158,70.6757
120,115,-307.828,840.693,-310.576,137.021
125,115,-48.4253,1172.35,-619.55,253.002
130,115,159.021,1513.22,-904.739,409.17
135,115,310.782,1831.64,-1144.37,585.639
140,115,390.321,2087.5,-1317.14,755.605
145,115,372.103,2238.43,-1408.16,891.937
150,115,233.765,2248.63,-1413.37,973.723
155,115,-26.9625,2097.68,-1340.35,989.203
160,115,-378.953,1786.76,-1205.15,933.769
165,115,-756.767,1340.8,-1026.95,805.29
170,115,-1075.27,806.472,-823.004,601.032
175,115,-1254.54,246.564,-606.013,319.07
180,115,-1243.99,-268.912,-384.641,-36.5744
0,120,-9946.13,2477.6,5604.46,-1620.35
5,120,-10315.1,2161.49,5799.11,-1180.49
10,120,-10832.1,1828.74,5979.94,-783.777
15,120,-11417.9,1502.69,6132.42,-439.077
20,120,-11975.2,1209.14,6245.15,-148.14
25,120,-12404.2,967.93,6308.17,89.533
30,120,-12621.8,785.144,6311.01,273.757
35,120,-12577.5,651.417,6243.08,403.803
40,120,-12261.3,548.155,6096.56,480.501
45,120,-11699.6,457.578,5870.16,508.174
50,120,-10943.1,370.393,5571.06,494.906
55,120,-10050.6,287.269,5213.94,451.07
60,120,-9077.6,214.877,4817.54,387.138
65,120,-8069.68,160.253,4400.46,311.941
70,120,-7062.1,127.065,3977.82,231.966
75,120,-6081.41,115.106,3559.7,151.586
80,120,-5147.59,122.155,3151.19,73.82
85,120,-4275.56,146.508,2753.39,1.241
90,120,-3476.09,188.839,2364.72,-63.1614
95,120,-2756.38,252.89,1982.02,-115.221
100,120,-2120.25,345.051,1601.4,-148.979
105,120,-1567.94,473.08,1219.11,-156.41
110,120,-1095.62,644.163,832.677,-127.883
115,120,-695.091,862.411,442.665,-53.8661
120,120,-354.797,1125.95,54.6006,71.8692
125,120,-63.1845,1423.95,-319.68,248.066
130,120,185.419,1734.45,-662.496,462.458
135,120,384.305,2024.17,-953.342,691.166
140,120,511.233,2251.49,-1173.93,902.587
145,120,533.093,2373.09,-1313.24,1064.98
150,120,420.024,2352.97,-1370.19,1154.34
155,120,164.846,2171.52,-1352.3,1158.38
160,120,-201.641,1831.75,-1271.43,1074.83
165,120,-609.425,1361.27,-1138.71,906.316
170,120,-965.725,809.952,-961.676,656.467
175,120,-1182.98,243.819,-744.603,330.61
180,120,-1205.73,-264.701,-491.598,-59.8724
0,125,-9419.82,2326.95,6450,-1830.12
5,125,-9745.66,2257.12,6642.18,-1530.62
10,125,-10242.5,2152.88,6863.15,-1263.47
15,125,-10827.8,2028.99,7088.31,-1032.7
20,125,-11398.6,1905.12,7292.84,-836.607
25,125,-11850,1797.01,7451.93,-673.114
30,125,-12095.3,1708.45,7541.13,-542.47
35,125,-12082.3,1630.17,7538.73,-446.515
40,125,-11801.3,1546.85,7430.17,-386.056
45,125,-11279.3,1447.06,7212.1,-358.754
50,125,-10566.7,1329.79,6893.49,-358.929
55,125,-9720.72,1203.89,6493.26,-379.047
60,125,-8794.17,1082.39,6035.34,-411.619
65,125,-7830.54,976.048,5543.49,-450.441
70,125,-6863.84,889.97,5037.44,-490.829
75,125,-5920.39,824.069,4531.18,-529.176
80,125,-5020.63,775.937,4032.96,-562.3
85,125,-4179.95,744.039,3546.22,-586.884
90,125,-3409.19,729.774,3070.92,-599.031
95,125,-2714.96,738.03,2604.73,-593.868
100,125,-2099.93,776.468,2144.11,-565.16
105,125,-1562.91,853.939,1685.59,-505.131
110,125,-1098.59,978.343,1227.32,-404.909
115,125,-697.523,1154.03,771.101,-256.186
120,125,-347.427,1378.91,324.194,-54.4368
125,125,-36.7553,1641.54,-99.9783,196.759
130,125,239.081,1919.12,-483.323,481.969
135,125,470.876,2177.45,-807.058,773.221
140,125,632.311,2374.18,-1056.99,1034.22
145,125,684.93,2465.72,-1227.61,1228.81
150,125,593.24,2416.5,-1322.48,1330.07
155,125,345.7,2208.17,-1350.43,1325.3
160,125,-28.4989,1845.67,-1319.53,1214.74
165,125,-457.639,1358.93,-1232.38,1006.16
170,125,-844.812,800.017,-1085.58,710.322
175,125,-1097.88,236.579,-873.581,340.797
180,125,-1158.3,-258.475,-594.814,-82.7148
0,130,-8821.82,2158.59,7246.45,-2025.96
5,130,-9100.35,2306.32,7424.68,-1907.23
10,130,-9555.7,2403.09,7669.98,-1807.27
15,130,-10106,2456.36,7948.12,-1724.47
20,130,-10649,2480.69,8221.52,-1652.94
25,130,-11080.4,2488.52,8451.65,-1588.26
30,130,-11314.5,2482.13,8601.48,-1530.07
35,130,-11300.9,2452.91,8639.88,-1481.12
40,130,-11031.4,2388.61,8547.08,-1444.25
45,130,-10533.4,2283.08,8318.63,-1420.01
50,130,-9856.03,2141.66,7965.77,-1406.3
55,130,-9054.48,1979.27,7511.56,-1399.45
60,130,-8179.13,1813.79,6984.9,-1395.61
65,130,-7271.45,1659.26,6414.44,-1391.45
70,130,-6364,1522.9,5824.46,-1384.06
75,130,-5482.08,1406.05,5232.88,-1370.48
80,130,-4644.91,1307.5,4651.17,-1347.36
85,130,-3866.17,1226.72,4085.19,-1310.82
90,130,-3154.43,1165.92,3536.31,-1256.46
95,130,-2513.69,1130.49,3002.69,-1179.23
100,130,-1944.2,1128.12,2480.62,-1073.2
105,130,-1442.86,1167.39,1966.24,-931.308
110,130,-1003.38,1255.68,1457.66,-745.826
115,130,-616.288,1396.75,957.361,-509.947
120,130,-270.097,1588.02,473.942,-221.093
125,130,45.3485,1817.67,22.1798,114.588
130,130,332.88,2062.67,-379.653,478.309
135,130,581.238,2288.76,-714.902,837.967
140,130,761.659,2453.83,-974.161,1152.76
145,130,832.723,2515.04,-1158.32,1382.46
150,130,755.541,2438.18,-1276.6,1497.58
155,130,515.235,2206.82,-1339.92,1485.3
160,130,138.504,1828.06,-1352.87,1348.6
165,130,-303.956,1333.7,-1309.34,1100.7
170,130,-714.796,776.902,-1194.32,759.941
175,130,-1000.7,225.138,-991.673,348.607
180,130,-1102.05,-250.282,-693.503,-104.928
0,135,-8156.68,1973.8,7987.74,-2206.39
5,135,-8386.03,2303.85,8139.3,-2303.16
10,135,-8782.4,2568,8387.81,-2402.26
15,135,-9269.06,2767.65,8691.05,-2495.71
20,135,-9749.55,2913.22,9000.78,-2572.79
25,135,-10125.7,3014.88,9267.13,-2626.08
30,135,-10317.3,3074.36,9443.13,-2654.26
35,135,-10278.2,3084.38,9490.45,-2661
40,135,-10002,3035.64,9385.59,-2651.67
45,135,-9515.91,2925.99,9123.74,-2630.58
50,135,-8866.99,2765.07,8718.35,-2600.04
55,135,-8107.78,2571.8,8196.38,-2560.8
60,135,-7286.32,2367.46,7591.41,-2512.92
65,135,-6442.23,2169.13,6937.03,-2456.03
70,135,-5606.65,1986.86,6262.3,-2389.11
75,135,-4803.22,1824.67,5589.48,-2310.24
80,135,-4048.81,1683.67,4933.59,-2216.53
85,135,-3353.94,1565.02,4302.94,-2104.35
90,135,-2723.39,1471.61,3700.07,-1969.66
95,135,-2157.34,1408.43,3123.01,-1807.94
100,135,-1652.73,1381.95,2566.93,-1613.95
105,135,-1204.29,1398.96,2026.4,-1381.54
110,135,-804.943,1465,1498.25,-1103.98
115,135,-445.89,1582.36,984.439,-775.76
120,135,-117.419,1747.56,493.963,-396.123
125,135,188.262,1948.54,42.1968,26.2504
130,135,471.711,2162.61,-352.92,469.224
135,135,719.973,2356.39,-677.199,896.722
140,135,903.266,2489.2,-926.234,1263.85
145,135,979.439,2520.12,-1107.45,1526.92
150,135,908.488,2417.43,-1235.81,1654.52
155,135,673.487,2167.34,-1324.35,1634.13
160,135,298.122,1779.26,-1374.35,1471.67
165,135,-150.359,1286.3,-1370.98,1185.91
170,135,-577.74,741.389,-1287.74,802.735
175,135,-892.936,210.011,-1097.81,353.082
180,135,-1037.41,-240.185,-786.914,-126.342
0,140,-7429.47,1773.99,8668.25,-2370.02
5,140,-7610.49,2245.67,8779.74,-2710.34
10,140,-7935.73,2638.65,9006.23,-3033.65
15,140,-8337.29,2949.37,9300.31,-3324.86
20,140,-8729.31,3185.13,9606.45,-3567.83
25,140,-9024.4,3354.8,9867.23,-3751.72
30,140,-9151.52,3460.65,10029.1,-3874.04
35,140,-9070.34,3497.32,10049.3,-3939.58
40,140,-8776.46,3458.3,9902.05,-3956.84
45,140,-8296.01,3344.31,9582.49,-3934.56
50,140,-7673.22,3167.55,9105.94,-3879.97
55,140,-6957.38,2949.23,8502.71,-3798.53
60,140,-6193.82,2712.99,7810.8,-3694.29
65,140,-5420.11,2478.75,7068.86,-3570.05
70,140,-4665.46,2259.76,6311.19,-3427.28
75,140,-3951.21,2063.32,5564.81,-3266.03
80,140,-3291.17,1893.23,4848.54,-3085.17
85,140,-2692.1,1752.17,4172.99,-2882.65
90,140,-2154.67,1643.16,3541.33,-2655.83
95,140,-1675.08,1569.92,2950.5,-2401.32
100,140,-1246.94,1536.6,2393.37,-2114.73
105,140,-862.849,1547.17,1861.58,-1790.4
110,140,-515.02,1604.46,1349.24,-1422.07
115,140,-195.525,1708.69,856.477,-1004.98
120,140,103.188,1855.17,391.37,-539.751
125,140,386.117,2031.77,-31.1439,-37.3479
130,140,651.318,2216.68,-394.211,477.029
135,140,884.5,2378.32,-686.44,963.835
140,140,1056.05,2478.59,-908.262,1374.89
145,140,1125.03,2479.85,-1073.05,1664.08
150,140,1052.36,2353.9,-1200.72,1798.91
155,140,820.403,2090.2,-1305.83,1767.68
160,140,449.576,1700.43,-1386.17,1579.34
165,140,1.64533,1218.19,-1418.61,1257.9
170,140,-435.502,694.799,-1365.84,836.294
175,140,-776.18,191.92,-1191.12,353.377
180,140,-964.881,-228.26,-874.336,-146.795
0,145,-6645.71,1560.68,9282.79,-2515.61
5,145,-6782.23,2129.16,9340.8,-3119.99
10,145,-7030.53,2608.77,9517.48,-3685.21
15,145,-7334.35,2992.18,9763.91,-4188.25
20,145,-7622.18,3284.52,10021.9,-4607.02
25,145,-7820.99,3494.3,10231.2,-4926.93
30,145,-7871.51,3625.16,10336,-5144.27
35,145,-7740.55,3674.22,10292,-5265.22
40,145,-7425.85,3637.52,10072.6,-5301.87
45,145,-6951.84,3517.74,9673.41,-5267.91
50,145,-6359.07,3328.35,9110.89,-5175.88
55,145,-5692.86,3091.71,8418.03,-5036.21
60,145,-4995.09,2833.17,7636.82,-4857.26
65,145,-4300.28,2575.18,6810.9,-4645.68
70,145,-3634.66,2334.1,5979.79,-4406.52
75,145,-3016.26,2120.17,5175.22,-4143.42
80,145,-2455.35,1939.24,4419.36,-3858.61
85,145,-1955,1794.65,3724.36,-3553.1
90,145,-1512.36,1688.6,3092.93,-3226.52
95,145,-1120.55,1622.67,2519.86,-2876.87
100,145,-770.805,1598.09,1994.59,-2500.18
105,145,-454.159,1615.6,1504.92,-2090.58
110,145,-162.489,1675.08,1041.35,-1641.4
115,145,111.18,1774.5,601.213,-1147.88
120,145,372.251,1908.05,190.711,-611.505
125,145,622.989,2063.66,-176.718,-45.0577
130,145,859.148,2220.93,-486.182,523.805
135,145,1065.64,2350.94,-729.476,1053.04
140,145,1214.11,2419.29,-911.527,1492.52
145,145,1266.35,2392.73,-1050.6,1795.07
150,145,1185.94,2247.49,-1170.21,1928.25
155,145,955.601,1976.61,-1285.34,1881.67
160,145,592.372,1593.64,-1389.96,1667.09
165,145,150.941,1131.68,-1453.35,1313.04
170,145,-289.749,638.967,-1428.7,858.478
175,145,-652.033,171.775,-1270.93,348.803
180,145,-885.006,-214.597,-955.104,-166.13
0,150,-5811.37,1335.49,9826.67,-2642.06
5,150,-5910.24,1953.12,9818.55,-3522.88
10,150,-6082.73,2475,9916.74,-4339.81
15,150,-6285.88,2891.2,10075.3,-5060.99
20,150,-6464.79,3205.62,10238.8,-5657.89
