Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
100,75,1021.84,597.278,3986.87,-809.339
105,75,907.793,32.4817,3969.59,-808.006
110,75,809.833,-505.296,3941.92,-792.725
115,75,721.652,-1011.29,3896.77,-765.271
120,75,635.348,-1477.63,3825.89,-727.44
125,75,541.069,-1892.8,3720.37,-680.427
130,75,427.874,-2241.27,3571.05,-624.441
135,75,286.134,-2503.65,3368.75,-559.086
140,75,111.331,-2658.34,3104.83,-484.777
145,75,-91.5521,-2685.21,2772.42,-404.908
150,75,-304.564,-2571.48,2368.74,-327.89
155,75,-496.226,-2318.25,1898.46,-267.963
160,75,-625.42,-1945.06,1377.01,-243.993
165,75,-649.86,-1489.42,831.842,-276.18
170,75,-537.277,-1000.19,300.131,-381.347
175,75,-275.946,-526.836,-177.662,-567.986
180,75,118.845,-108.819,-566.31,-832.429
0,80,-751.343,10680.9,-1207.63,809.564
5,80,588.701,10676.1,-727.527,958.021
10,80,1837.41,10559.7,-158.123,987.093
15,80,2927.88,10337.1,457.736,900.565
20,80,3815.56,10015,1071.25,715.126
25,80,4480.91,9598.91,1639.43,455.904
30,80,4925.34,9093.44,2134.6,151.452
35,80,5163.45,8504.84,2547.78,-170.519
40,80,5215.87,7844.12,2885.11,-486.1
45,80,5105.93,7128.81,3160.15,-776.842
50,80,4859.86,6381.84,3386.42,-1030.35
55,80,4508.02,5627.9,3573.11,-1240.11
60,80,4084.59,4888.88,3724.87,-1404.71
65,80,3624.73,4180.55,3843.94,-1526.65
70,80,3160.19,3511.36,3932.73,-1610.93
75,80,2715.42,2883.3,3995.27,-1663.59
80,80,2305.76,2293.91,4037.21,-1690.42
85,80,1937.95,1738.52,4064.62,-1696.19
90,80,1612.3,1211.93,4082.46,-1684.25
95,80,1325.34,709.442,4093.26,-1656.81
100,80,1072,227.491,4096.54,-1615.41
105,80,846.873,-235.96,4088.87,-1561.6
110,80,644.519,-680.906,4064.6,-1497.27
115,80,459.211,-1104.62,4016.74,-1424.44
120,80,284.714,-1500.87,3937.72,-1344.59
125,80,114.51,-1859.08,3819.75,-1257.75
130,80,-57.2089,-2163.93,3654.7,-1162.13
135,80,-233.74,-2395.69,3433.99,-1054.84
140,80,-413.474,-2532.17,3149.08,-933.941
145,80,-587.499,-2552.59,2793.25,-801.364
150,80,-738.195,-2443.35,2364.82,-665.484
155,80,-840.025,-2203.88,1871.11,-542.14
160,80,-863.377,-1850.45,1331.61,-453.196
165,80,-781.294,-1415.24,778.41,-422.655
170,80,-577.531,-940.396,252.555,-471.176
175,80,-253.567,-468.824,-203.289,-610.406
180,80,167.75,-35.8543,-553.797,-838.745
0,85,-853.736,10710.8,-1137.56,-124.415
5,85,779.727,10704.4,-737.014,3.40113
10,85,2331.78,10493.2,-244.833,11.3649
15,85,3710.27,10094.7,298.793,-96.3746
20,85,4845.91,9538.37,847.109,-301.939
25,85,5699.28,8860.81,1357.98,-577.906
30,85,6260.69,8100,1803.6,-892.625
35,85,6544.28,7291.68,2174.71,-1215.34
40,85,6579.95,6467.5,2478.04,-1520.19
45,85,6406.38,5654.32,2728.79,-1788.48
50,85,6066.38,4873.76,2942.49,-2009.38
55,85,5604.05,4141.56,3129.58,-2179.12
60,85,5062.46,3467.13,3294.24,-2299.41
65,85,4480.99,2853.64,3436.54,-2375.52
70,85,3892.69,2299.01,3555.65,-2414.47
75,85,3322.43,1797.49,3652.23,-2423.51
80,85,2786.36,1341.29,3729.11,-2409.03
85,85,2292.79,922.03,3790.36,-2375.92
90,85,1844.03,531.662,3839.65,-2327.49
95,85,1438.43,163.004,3878.69,-2265.72
100,85,1072.09,-189.936,3906.36,-2191.98
105,85,740.179,-531.6,3918.77,-2107.72
110,85,437.579,-864.348,3910,-2014.76
115,85,159.384,-1187.67,3873.25,-1915.09
120,85,-98.6451,-1497.23,3801.65,-1809.93
125,85,-339.406,-1783.93,3688.49,-1698.64
130,85,-563.494,-2033.38,3526.85,-1578.23
135,85,-768.069,-2226.32,3309.07,-1444.15
140,85,-945.801,-2340.65,3027.15,-1292.62
145,85,-1084.35,-2355.36,2674.65,-1124.05
150,85,-1166.92,-2255.82,2250.42,-946.172
155,85,-1174.4,-2039.04,1762.91,-775.421
160,85,-1089.21,-1716.64,1233.47,-635.568
165,85,-900.158,-1313.84,696.308,-553.444
170,85,-607.33,-864.46,194.351,-552.771
175,85,-225.431,-403.79,-228.595,-647.798
180,85,215.378,37.3836,-537.069,-838.679
0,90,-949.632,10659.2,-1058.82,-1057.45
5,90,958.733,10645.5,-787.687,-949.111
10,90,2794.55,10331.6,-425.39,-943.343
15,90,4440.17,9746.83,-6.35906,-1036.71
20,90,5801.67,8945.03,428.19,-1213.12
25,90,6820.4,7994.95,840.435,-1447.44
30,90,7476.75,6969.48,1205.05,-1710.56
35,90,7786.1,5935.27,1513.51,-1974.46
40,90,7789.49,4945.56,1772.12,-2216.3
45,90,7542.48,4036.77,1995.15,-2420.66
50,90,7105.3,3228.81,2196.93,-2579.85
55,90,6535.64,2527.72,2386.37,-2692.8
60,90,5884.35,1929.55,2565.59,-2763.07
65,90,5193.49,1424.24,2732,-2796.8
70,90,4495.83,998.75,2881.86,-2801.04
75,90,3815.31,639.206,3012.94,-2782.5
80,90,3167.95,332.083,3125.64,-2746.73
85,90,2563.09,64.7754,3222.2,-2697.7
90,90,2004.67,-174.176,3305.14,-2637.69
95,90,1492.62,-394.957,3375.55,-2567.72
100,90,1024.23,-606.292,3432.1,-2488.13
105,90,595.414,-815.124,3470.93,-2399.33
110,90,201.883,-1026.08,3486.39,-2302.29
115,90,-159.862,-1240.7,3472.14,-2198.33
120,90,-491.611,-1456.44,3421.99,-2088.28
125,90,-792.616,-1665.64,3330.2,-1971.29
130,90,-1058.8,-1855.03,3190.91,-1844.07
135,90,-1282.18,-2006.11,2997.52,-1701.41
140,90,-1450.8,-2097.31,2742.76,-1538.4
145,90,-1549.68,-2107.72,2420.52,-1353.99
150,90,-1563.1,-2021.92,2029.51,-1154.59
155,90,-1478.12,-1834.26,1577.78,-956.086
160,90,-1288.55,-1551.06,1086.19,-782.803
165,90,-998.338,-1189.58,588.576,-663.196
170,90,-623.317,-774.354,127.739,-623.141
175,90,-191.015,-332.375,-252.422,-678.925
180,90,261.367,110.337,-516.254,-832.229
0,95,-1038.3,10526.5,-972.024,-1982.43
5,95,1117.87,10501.3,-876.073,-1891.36
10,95,3208.59,10083.1,-691.679,-1867.44
15,95,5091.32,9313.66,-444.207,-1909.11
20,95,6648.68,8270.63,-165.745,-2005.07
25,95,7804.49,7054.75,113.608,-2137.28
30,95,8531.17,5773.09,373.431,-2284.99
35,95,8847.08,4522.3,606.565,-2428.96
40,95,8805.37,3376.29,817.368,-2554.53
45,95,8478.68,2380.51,1015.99,-2652.99
50,95,7944.11,1553.13,1211.84,-2721.34
55,95,7272.12,890.939,1409.17,-2760.87
60,95,6520.65,377.289,1606.33,-2775.45
65,95,5733.87,-10.7255,1797.84,-2770.06
70,95,4943.77,-297.176,1977.56,-2749.74
75,95,4172.67,-504.595,2141.28,-2718.95
80,95,3435.45,-653.047,2287.58,-2681.06
85,95,2741.13,-760.123,2417.27,-2638.07
90,95,2094,-841.208,2531.91,-2590.53
95,95,1494.62,-909.675,2632.32,-2537.71
100,95,941.059,-976.892,2717.5,-2478.21
105,95,430.273,-1052.04,2784.37,-2410.72
110,95,-40.4671,-1141.7,2828.27,-2334.61
115,95,-472.388,-1249.08,2843.83,-2250.03
120,95,-864.323,-1373.05,2825.75,-2157.27
125,95,-1212.07,-1507.03,2769.08,-2055.54
130,95,-1507.88,-1638.49,2668.84,-1941.9
135,95,-1740.13,-1749.55,2519.32,-1811.27
140,95,-1893.76,-1819.23,2313.94,-1658.18
145,95,-1952.11,-1827.11,2046.7,-1480.12
150,95,-1900.54,-1757.42,1715.46,-1281.6
155,95,-1731.34,-1602.25,1326.37,-1076.82
160,95,-1448.21,-1362.68,897.666,-889.366
165,95,-1068.56,-1047.84,460.562,-748.039
170,95,-622.656,-672.606,55.8583,-679.904
175,95,-150.034,-255.443,-273.437,-702.691
180,95,305.367,182.451,-491.51,-819.446
0,100,-1119.07,10313.6,-877.831,-2892.33
5,100,1250.13,10274.3,-997.284,-2815.71
10,100,3558.72,9757.15,-1032.47,-2753.73
15,100,5640.93,8816.07,-996.354,-2707.88
20,100,7358.16,7551.53,-908.453,-2674.74
25,100,8619.36,6094.15,-788.063,-2647.92
30,100,9391.45,4582.29,-648.712,-2620.62
35,100,9697.21,3139.49,-495.983,-2587.97
40,100,9601.96,1857.67,-329.219,-2548.24
45,100,9194.08,789.938,-145.648,-2502.57
50,100,8565.73,-47.0923,55.4809,-2453.81
55,100,7798.75,-664.407,270.744,-2405.23
60,100,6957.73,-1089.55,492.928,-2359.54
65,100,6089.35,-1356.91,713.162,-2318.58
70,100,5225.31,-1501.22,923.408,-2283.46
75,100,4386.22,-1554.11,1118.16,-2254.65
80,100,3584.81,-1543,1294.91,-2231.97
85,100,2828.11,-1491.15,1453.55,-2214.43
90,100,2118.88,-1418.12,1595.14,-2199.99
95,100,1456.89,-1340.24,1720.72,-2185.68
100,100,840.323,-1271.03,1830.26,-2167.96
105,100,267.347,-1221.35,1922.32,-2143.51
110,100,-262.542,-1199.21,1994.06,-2109.96
115,100,-747.595,-1209.05,2041.78,-2066.19
120,100,-1183.41,-1250.62,2061.45,-2011.92
125,100,-1562.77,-1317.85,2049.04,-1946.55
130,100,-1875.42,-1398.38,2000.24,-1867.72
135,100,-2107.77,-1474.5,1909.96,-1770.73
140,100,-2243.18,-1525.76,1771.99,-1649.61
145,100,-2264.14,-1532.51,1579.98,-1500.32
150,100,-2156.87,-1479.29,1330.11,-1324.96
155,100,-1917.47,-1356.68,1025.36,-1135.22
160,100,-1557.35,-1161.27,679.627,-952.812
165,100,-1105.04,-894.561,319.629,-805.774
170,100,-603.285,-562.108,-17.3686,-721.377
175,100,-102.489,-174.034,-290.183,-718.179
180,100,347.043,253.176,-463.025,-800.426
0,105,-1191.32,10022.3,-776.957,-3780.21
5,105,1349.54,9967.62,-1145.2,-3715.11
10,105,3832.3,9363.12,-1433.89,-3597.36
15,105,6070.53,8274.19,-1640.44,-3432.85
20,105,7907.71,6821.92,-1768.74,-3228.91
25,105,9241.29,5163.1,-1824.82,-2994.95
30,105,10035.4,3462.69,-1813.94,-2742.91
35,105,10318.3,1866.07,-1740.28,-2487
40,105,10166.4,479.125,-1608.61,-2242.12
45,105,9681.5,-639.567,-1426.34,-2021.61
50,105,8967.82,-1474.78,-1204.49,-1835.09
55,105,8116.62,-2043.42,-956.868,-1687.38
60,105,7198.69,-2381.36,-698.02,-1578.81
65,105,6263.96,-2532.38,-441.045,-1506.44
70,105,5344.9,-2540.7,-195.997,-1465.67
75,105,4460.85,-2446.9,30.7016,-1451.34
80,105,3621.82,-2286.05,236.015,-1458.32
85,105,2831.45,-2087.31,419.525,-1481.48
90,105,2089.29,-1874.26,582.452,-1515.48
95,105,1392.89,-1665.73,726.678,-1554.73
100,105,739.754,-1476.7,853.906,-1593.61
105,105,128.979,-1319,965.046,-1627.15
110,105,-437.636,-1201.45,1059.92,-1651.67
115,105,-955.312,-1129.15,1137.26,-1665.21
120,105,-1416.66,-1102.19,1194.96,-1667.19
125,105,-1812.17,-1114.44,1230.21,-1657.12
130,105,-2130.21,-1153.22,1239.44,-1632.98
135,105,-2356.51,-1200.64,1217.87,-1590.03
140,105,-2474.03,-1236.63,1159.17,-1521.51
145,105,-2464.93,-1242.61,1055.98,-1421.49
150,105,-2315.74,-1204.04,902.05,-1289.33
155,105,-2024.73,-1110.93,696.167,-1133.72
160,105,-1608.51,-956.526,446.723,-973.795
165,105,-1103.99,-735.796,174.663,-835.902
170,105,-564.121,-445.927,-87.4597,-746.617
175,105,-48.7044,-89.326,-301.15,-724.676
180,105,386.078,321.974,-431.017,-775.314
0,110,-1254.5,9654.68,-670.171,-4639.33
5,110,1411.45,9584.83,-1312.7,-4583.09
10,110,4019.59,8910.04,-1880,-4395.7
15,110,6366.52,7705.98,-2351.17,-4088.76
20,110,8281.8,6111.16,-2712.1,-3682.94
25,110,9655.24,4303.55,-2953.87,-3206.87
30,110,10450.8,2468.46,-3072.83,-2694.91
35,110,10702.7,766.868,-3072.23,-2183.56
40,110,10497,-686.437,-2963.7,-1706.78
45,110,9945.18,-1830.17,-2766.87,-1291.44
50,110,9160.2,-2650.74,-2506.69,-954.269
55,110,8240.19,-3169.2,-2209.34,-701.272
60,110,7261.21,-3427.05,-1898.35,-529.469
65,110,6276.91,-3474.74,-1592.19,-429.939
70,110,5321.54,-3364,-1303.6,-390.976
75,110,4414,-3143,-1040.05,-400.427
80,110,3561.76,-2853.71,-804.837,-446.94
85,110,2764.61,-2530.66,-598.134,-520.311
90,110,2018.03,-2200.96,-417.913,-611.384
95,110,1316.39,-1885.36,-260.774,-711.9
100,110,655.548,-1599.67,-122.707,-814.592
105,110,34.7164,-1356.07,0.167304,-913.561
110,110,-542.849,-1163.52,110.978,-1004.75
115,110,-1070.22,-1027.19,211.665,-1086.1
120,110,-1537.92,-947.078,302.762,-1157.06
125,110,-1935.07,-916.624,383.303,-1217.11
130,110,-2249.53,-922.597,450.665,-1263.9
135,110,-2467.11,-946.841,500.236,-1291.92
140,110,-2570.86,-969.735,525.069,-1292.87
145,110,-2542.65,-973.895,516.15,-1258.54
150,110,-2368.53,-946.184,464.152,-1185.42
155,110,-2047.29,-876.936,363.129,-1079.09
160,110,-1598.28,-757.292,215.394,-955.78
165,110,-1064.02,-577.263,35.4484,-839.521
170,110,-505.203,-327.112,-149.643,-755.408
175,110,10.6475,-2.58255,-304.845,-721.687
180,110,422.174,388.322,-395.728,-744.302
0,115,-1308.14,9213.6,-558.284,-5463.13
5,115,1432.63,9129.89,-1491.92,-5413.78
10,115,4114.12,8405.93,-2353.39,-5147.91
15,115,6520.45,7125.95,-3101.42,-4684.21
20,115,8471.95,5441.72,-3702.33,-4058.75
25,115,9854.69,3546.28,-4131.5,-3321.76
30,115,10634.7,1638.15,-4376.42,-2532.26
35,115,10852.2,-112.983,-4440.12,-1750.66
40,115,10600.6,-1588.84,-4342.06,-1030.82
45,115,9997.48,-2728.51,-4115.2,-413.258
50,115,9160.77,-3520.74,-3799.49,78.4773
55,115,8192.52,-3989.47,-3434.62,437.704
60,115,7172.55,-4179.35,-3054.3,671.325
65,115,6157.9,-4144.65,-2683.6,794.965
70,115,5185.14,-3941.71,-2338.85,828.203
75,115,4273.63,-3623.82,-2029.17,790.984
80,115,3429.21,-3237.82,-1758.2,701.54
85,115,2648.41,-2822.13,-1525.59,575.564
90,115,1922.85,-2406.47,-1328.13,426.123
95,115,1243.36,-2012.87,-1160.5,263.837
100,115,603.334,-1657.51,-1016.05,97.0014
105,115,0.713949,-1352.46,-887.622,-68.4342
110,115,-561.39,-1106.4,-768.343,-228.897
115,115,-1075.53,-924.163,-652.459,-382.912
120,115,-1531.57,-805.327,-536.037,-530.163
125,115,-1918.22,-742.913,-417.517,-669.802
130,115,-2223.35,-723.318,-298.142,-798.445
135,115,-2433.02,-728.346,-182.332,-908.849
140,115,-2530.23,-738.953,-77.9566,-990.474
145,115,-2496.1,-739.036,3.92169,-1032.5
150,115,-2315.41,-717.035,50.6281,-1028.61
155,115,-1985.95,-664.229,51.4122,-981.485
160,115,-1527.69,-570.938,2.53318,-904.505
165,115,-986.308,-423.967,-88.0516,-819.074
170,115,-427.758,-208.521,-199.161,-748.18
175,115,74.549,84.893,-299.876,-708.935
180,115,455.057,451.714,-357.427,-707.625
0,120,-1351.81,8702.39,-442.148,-6245.36
5,120,1411.38,8606.94,-1674.52,-6201.81
10,120,4112.78,7857.44,-2835.91,-5854.53
15,120,6529.16,6544.36,-3863.34,-5230.43
20,120,8476.53,4827.8,-4703.05,-4382.32
25,120,9840.95,2909,-5314.88,-3383.2
30,120,10592.2,992.173,-5678.13,-2317.31
35,120,10776,-751.19,-5796.34,-1268.92
40,120,10490.2,-2204.46,-5697.33,-311.01
45,120,9855.46,-3310.1,-5427.5,503.249
50,120,8990.84,-4060.09,-5041.88,1144.5
55,120,7999.41,-4480.52,-4593.88,1606.09
60,120,6962.64,-4617.33,-4127.97,1899.27
65,120,5939.89,-4525.88,-3676.67,2046.5
70,120,4969.91,-4263.93,-3260.89,2075.24
75,120,4073.12,-3886.62,-2892.1,2013.11
80,120,3254.85,-3442.72,-2574.76,1884.97
85,120,2509.67,-2972.3,-2308.21,1711.64
90,120,1826.26,-2506.11,-2088.09,1509.6
95,120,1192.18,-2066.67,-1907.23,1291.24
100,120,597.691,-1670.14,-1756.46,1065.25
105,120,38.1472,-1328.22,-1625.34,837.041
110,120,-485.324,-1049.14,-1503.16,609.208
115,120,-966.618,-837.283,-1379.98,382.402
120,120,-1396.43,-691.956,-1247.92,156.741
125,120,-1763.95,-606.084,-1102.25,-66.1835
130,120,-2057.31,-566.194,-942.294,-281.27
135,120,-2262.5,-554.489,-771.982,-478.832
140,120,-2361.94,-552.681,-600.018,-645.556
145,120,-2335.35,-545.844,-439.47,-767.895
150,120,-2165.47,-523.894,-306.163,-837.011
155,120,-1848.05,-479.38,-215.219,-853.176
160,120,-1402.16,-402.905,-175.902,-827.264
165,120,-874.541,-279.914,-186.44,-778.016
170,120,-334.181,-92.6823,-231.589,-725.907
175,120,141.652,171.8,-285.037,-686.353
180,120,484.478,511.669,-316.406,-665.563
0,125,-1385.21,8124.96,-322.647,-6980.06
5,125,1347.63,8020.29,-1852.03,-6942.3
10,125,4015.89,7269.62,-3309.22,-6516.91
15,125,6394.58,5966.8,-4609.35,-5739.83
20,125,8300.31,4274.74,-5679.02,-4680.98
25,125,9622.37,2395.71,-6463.53,-3435.84
30,125,10335.2,532.173,-6935.09,-2112.83
35,125,10488.8,-1148.91,-7098.38,-818.245
40,125,10183,-2536.97,-6989.52,357.862
45,125,9538.11,-3580.24,-6667.67,1351.71
50,125,8671.33,-4274.67,-6202.06,2129.65
55,125,7684.08,-4648.1,-5659.2,2685.93
60,125,6657.34,-4746.36,-5094.26,3036.25
65,125,5651.24,-4623.7,-4547.59,3209.52
70,125,4705.85,-4336.47,-4045.37,3240.23
75,125,3842.76,-3938.44,-3602.23,3162.59
80,125,3067.61,-3477.19,-3224.15,3006.94
85,125,2374.19,-2991.73,-2910.81,2798.1
90,125,1749.35,-2511.99,-2657.27,2555.01
95,125,1177.97,-2059.72,-2455.08,2291.09
100,125,647.066,-1650.45,-2292.99,2014.99
105,125,148.513,-1295.29,-2157.76,1731.36
110,125,-319.849,-1002.02,-2035.02,1441.85
115,125,-754.697,-774.835,-1910.71,1146.44
120,125,-1148.74,-613.213,-1772.72,845.375
125,125,-1492.33,-510.643,-1612.71,541.419
130,125,-1773.9,-454.489,-1427.5,241.874
135,125,-1978.99,-427.87,-1219.94,-40.7005
140,125,-2088.77,-413.387,-998.998,-290.007
145,125,-2081.02,-397.039,-779.186,-489.896
150,125,-1935.97,-369.87,-578.798,-629.47
155,125,-1646.88,-325.763,-416.497,-707.234
160,125,-1231.03,-256.497,-306.183,-732.108
165,125,-734.711,-147.949,-251.58,-720.414
170,125,-227.927,18.3047,-243.126,-689.96
175,125,210.319,256.88,-259.38,-654.067
180,125,510.211,567.73,-272.977,-618.435
0,130,-1408.06,7485.69,-200.69,-7661.64
5,130,1242.88,7374.31,-2016.09,-7630.71
10,130,3827.09,6645.81,-3755.53,-7136.59
15,130,6123.48,5394.16,-5313.11,-6224.5
20,130,7953.86,3779.33,-6597.27,-4980.7
25,130,9213.33,1997.45,-7540.45,-3521.31
30,130,9881.22,242.372,-8109.05,-1976.16
35,130,10010,-1328.84,-8309.26,-470.364
40,130,9698.89,-2614.98,-8184.77,892.155
45,130,9064.87,-3571.51,-7806.09,2039.59
50,130,8220.9,-4198.6,-7255.02,2935.68
55,130,7264.59,-4525.27,-6609.96,3576.26
60,130,6274.55,-4596.25,-5936.08,3981.24
65,130,5310.05,-4463.16,-5281.6,4184.94
70,130,4411.41,-4178.93,-4678.42,4227.34
75,130,3600.85,-3793.57,-4145.11,4147.53
80,130,2884.48,-3350.96,-3690.09,3979.63
85,130,2255.97,-2886.77,-3314.33,3751.03
90,130,1701.16,-2428.07,-3013.24,3482.05
95,130,1202.96,-1994.38,-2777.88,3186.56
100,130,745.542,-1599.57,-2595.72,2872.9
105,130,317.303,-1253.67,-2451.32,2545.04
110,130,-87.5954,-963.93,-2327.28,2203.87
115,130,-469.22,-734.642,-2205.76,1849.03
120,130,-822.93,-566.062,-2070.6,1481.21
125,130,-1140.63,-453.028,-1909.59,1104.64
130,130,-1411.15,-384.509,-1716.53,729.075
135,130,-1619.23,-345.066,-1492.34,370.111
140,130,-1744.42,-318.285,-1245.32,47.0143
145,130,-1762.29,-290.767,-990.425,-221.725
150,130,-1650.64,-254.211,-747.405,-423.665
155,130,-1400.37,-203.707,-537.403,-556.224
160,130,-1026.74,-132.894,-377.895,-627.054
165,130,-574.666,-29.6991,-277.191,-650.529
170,130,-113.335,122.821,-230.866,-641.95
175,130,278.676,338.939,-222.285,-612.369
180,130,532.061,619.47,-227.47,-566.601
0,135,-1420.19,6789.45,-77.2065,-8284.9
5,135,1100.18,6673.49,-2158.78,-8262.8
10,135,3553.16,5987.82,-4158.13,-7714.79
15,135,5726.98,4823.12,-5950.31,-6694.91
20,135,7452.75,3330.72,-7427.96,-5303.74
25,135,8633.23,1694.07,-8512.88,-3674.63
30,135,9252.21,92.4362,-9166.91,-1954.51
35,135,9362.46,-1331.18,-9397.66,-282.904
40,135,9059.82,-2487.01,-9255.03,1226.22
45,135,8455.56,-3338.18,-8818.74,2495.74
50,135,7656.36,-3888.57,-8181,3488.19
55,135,6754.41,-4167.6,-7430.39,4201.1
60,135,5824.49,-4217.98,-6641.21,4657.67
65,135,4923.66,-4087.79,-5869.34,4896.07
70,135,4091.3,-3825.47,-5152.85,4959.9
75,135,3349.45,-3476.11,-4515.04,4891.2
80,135,2704.36,-3078.56,-3967.76,4726.34
85,135,2149.67,-2663.67,-3514.3,4494.1
90,135,1670.74,-2254.19,-3151.37,4215.56
95,135,1249.27,-1865.97,-2870.36,3904.69
100,135,867.432,-1509.99,-2658.18,3569.45
105,135,510.919,-1194.28,-2497.95,3213.1
110,135,170.729,-925.087,-2369.94,2835.8
115,135,-156.409,-706.806,-2253.23,2436.84
120,135,-468.577,-540.866,-2128.03,2017.3
125,135,-759.428,-424.113,-1978.36,1582.86
130,135,-1018.24,-347.822,-1794.54,1145.76
135,135,-1228.99,-298.494,-1574.72,724.62
140,135,-1369.58,-260.813,-1325.46,341.612
145,135,-1413.65,-221.696,-1060.99,17.3504
150,135,-1337.16,-173.042,-801.447,-234.586
155,135,-1129.35,-110.937,-569.359,-411.13
160,135,-803.831,-31.3605,-384.686,-519.375
165,135,-403.556,74.3547,-259.276,-572.435
170,135,4.61471,219.734,-192.989,-583.573
175,135,344.687,416.876,-173.515,-561.692
180,135,549.861,666.495,-180.232,-510.455
0,140,-1421.51,6041.53,46.865,-8845.12
5,140,923.973,5922.37,-2272.85,-8834.54
10,140,3203.68,5296.14,-4501.96,-8251.89
15,140,5220.01,4246.84,-6499.38,-7158.71
20,140,6816.76,2912.03,-8145.1,-5666.68
25,140,7905.51,1456.91,-9352.79,-3921.51
30,140,8473.54,41.433,-10080.9,-2081.65
35,140,8571.67,-1208.3,-10338,-295.729
40,140,8289.76,-2214.92,-10178,1316.31
45,140,7731.14,-2948.76,-9687.14,2674.4
50,140,6994.58,-3416.35,-8965.5,3740.56
55,140,6165.56,-3646.45,-8109.99,4513.26
60,140,5313.87,-3678.92,-7203.1,5017.35
65,140,4493.2,-3557.72,-6308.27,5292.82
70,140,3740.96,-3326.48,-5470.21,5384.95
75,140,3078.23,-3025.14,-4717.74,5337.29
80,140,2510.97,-2687.3,-4067.05,5187.47
85,140,2032.84,-2338.63,-3524.55,4965.35
90,140,1629.18,-1996.92,-3088.88,4692.66
95,140,1281.38,-1673.46,-2752.33,4383.57
100,140,970.757,-1375.26,-2501.74,4045.62
105,140,681.505,-1107.3,-2319.38,3681.1
110,140,402.472,-873.987,-2183.96,3288.95
115,140,127.862,-679.333,-2072.28,2867.45
120,140,-142.83,-525.893,-1961.62,2417.49
125,140,-404.993,-412.81,-1832.58,1945.78
130,140,-648.529,-334.125,-1671.82,1466.77
135,140,-856.917,-278.676,-1474.14,1002.02
140,140,-1006.89,-232.394,-1243.44,576.605
145,140,-1070.91,-182.356,-992.346,213.233
150,140,-1024.22,-120.332,-740.428,-73.5388
155,140,-855.574,-43.2081,-510.718,-280.56
160,140,-577.64,50.3893,-324.625,-415.044
165,140,-231.183,164.723,-196.365,-489.681
170,140,120.58,308.36,-128.895,-516.465
175,140,406.236,489.686,-113.25,-502.582
180,140,563.477,708.448,-131.623,-450.423
0,145,-1412.02,5247.64,170.58,-9338.01
5,145,720.005,5125.67,-2352.03,-9342.06
10,145,2790.71,4570.35,-4774.02,-8747.03
15,145,4620.71,3656.02,-6941.99,-7619.93
20,145,6069.03,2502.3,-8726.96,-6079.14
25,145,7056.65,1251.88,-10037.2,-4276.74
30,145,7573.13,42.2541,-10828.8,-2376.2
35,145,7665.2,-1018.99,-11110.1,-529.5
40,145,7414.44,-1866.88,-10936.9,1141.46
45,145,6914.36,-2478.03,-10398.8,2555.52
50,145,6254.36,-2860.41,-9600.66,3673.93
55,145,5512.04,-3041.03,-8645.99,4494.49
60,145,4751.03,-3056.19,-7624.64,5041.38
65,145,4020.62,-2945.34,-6607.63,5354.14
70,145,3355.31,-2747.24,-5646.8,5478.04
75,145,2774.67,-2496.86,-4777.07,5457.22
80,145,2284.25,-2222.87,-4019.45,5330.42
85,145,1878.08,-1946.14,-3383.75,5128.89
90,145,1542.31,-1679.71,-2870.66,4875.56
95,145,1259.13,-1430.21,-2473.45,4585.12
100,145,1010.31,-1200.32,-2179.12,4264.64
105,145,779.825,-991.284,-1969.55,3914.93
110,145,555.521,-804.837,-1822.59,3532.84
115,145,329.918,-643.902,-1713.66,3114.58
120,145,100.578,-511.653,-1617.97,2659.8
125,145,-129.486,-409.323,-1513.3,2175.38
130,145,-350.991,-333.744,-1382.92,1677.46
135,145,-547.423,-276.223,-1218.16,1190.33
140,145,-695.211,-224.042,-1019.94,741.995
145,145,-766.902,-164.423,-798.823,357.455
150,145,-738.49,-88.8832,-573.381,52.3374
155,145,-599.692,4.98084,-366.509,-170.298
160,145,-363.121,115.745,-200.141,-318.36
165,145,-67.3279,242.678,-89.5569,-405.045
170,145,229.159,388.39,-39.257,-442.091
175,145,461.222,556.471,-42.1035,-435.669
180,145,572.805,745.009,-82.0119,-386.964
0,150,-1391.78,4413.81,292.996,-9759.84
5,150,495.076,4288.29,-2391.17,-9781.61
10,150,2328.29,3809.61,-4963.8,-9197.9
15,150,3949.73,3040.08,-7263.53,-8078.41
20,150,5235.27,2078.58,-9156.41,-6543.04
25,150,6115.34,1042.73,-10548.2,-4743.55
30,150,6580.61,45.9682,-11393.5,-2841.43
35,150,6671.92,-822.992,-11699.4,-986.163
40,150,6460.85,-1511,-11520.9,702.125
45,150,6029.58,-1999.9,-10947.4,2142.45
50,150,5456.88,-2298.13,-10086.3,3294.41
55,150,4811.26,-2430.22,-9045.39,4152.85
60,150,4148.99,-2428.47,-7921.18,4738.62
65,150,3513.74,-2327.58,-6792.23,5088.52
70,150,2936.28,-2161.25,-5717.69,5246.35
75,150,2434.28,-1959.46,-4738.7,5256.33
80,150,2013.13,-1746.24,-3880.88,5158.53
85,150,1668.01,-1538.13,-3156.97,4986.16
90,150,1387.02,-1344.14,-2569.27,4763.93
95,150,1154.51,-1166.98,-2111.68,4507.43
