Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
20,75,10462.2,-9737.39,3956.62,-2269.74
25,75,8633.83,-11376.2,3662.09,-2599.59
30,75,6749.87,-12340,3303.39,-2821.72
35,75,4968.95,-12678.4,2910.44,-2928.98
40,75,3401.27,-12497.2,2517.14,-2926.62
45,75,2101.31,-11926.6,2153.52,-2831.62
50,75,1075.66,-11093.6,1839.92,-2668.02
55,75,299.534,-10103.6,1585.2,-2460.7
60,75,-265.985,-9034.59,1388.88,-2230.47
65,75,-661.471,-7940.39,1245.09,-1991.98
70,75,-923.037,-6856.4,1146.47,-1754.06
75,75,-1081.08,-5805.79,1086.36,-1521.4
80,75,-1161.45,-4803.24,1059.4,-1296.31
85,75,-1186.93,-3856.81,1060.85,-1080.03
90,75,-1178.33,-2968.9,1085.65,-873.477
95,75,-1154.84,-2137.43,1127.7,-677.565
100,75,-1134.11,-1357.61,1179.81,-493.37
105,75,-1131.99,-624.231,1234.29,-322.164
110,75,-1161.73,65.7513,1284.1,-165.328
115,75,-1232.49,711.251,1323.96,-24.1166
120,75,-1346.99,1305.95,1350.97,100.644
125,75,-1498.84,1838.35,1364.1,208.737
130,75,-1670.85,2292.6,1362.53,300.326
135,75,-1835.86,2649.61,1343.46,375.176
140,75,-1960.93,2887.92,1300.86,431.506
145,75,-2014.46,2984.74,1226.33,465.122
150,75,-1973.56,2918.31,1112.59,469.739
155,75,-1828.46,2672.65,958.24,439.16
160,75,-1581.93,2244.67,771.593,371.073
165,75,-1244.44,1652.02,571.088,271.03
170,75,-828.744,938.333,381.674,154.398
175,75,-348.254,172.763,228.308,44.5486
180,75,179.297,-557.644,129.335,-32.7627
0,80,14196.1,1724.31,3054.24,-366.125
5,80,14198,-1459.29,3072.37,-683.646
10,80,13635.7,-4544.03,3079.47,-954.463
15,80,12563.7,-7307.58,3062.46,-1178.26
20,80,11095.2,-9568.02,3007.53,-1354.34
25,80,9383.96,-11210.8,2906.06,-1478.82
30,80,7595.91,-12202,2759.22,-1545.37
35,80,5879.6,-12583.4,2578.6,-1548.9
40,80,4343.09,-12452.4,2382.75,-1489.6
45,80,3044.53,-11933.2,2191.25,-1374.82
50,80,1996.49,-11149.1,2019.29,-1217.82
55,80,1179.59,-10203.9,1874.87,-1034.31
60,80,558.638,-9174.88,1759.29,-838.733
65,80,95.5065,-8114.32,1669.69,-641.76
70,80,-243.649,-7055.97,1601.86,-449.611
75,80,-486.44,-6021.55,1552.27,-264.784
80,80,-655.386,-5025.25,1518.49,-87.4989
85,80,-769.993,-4075.74,1498.76,82.8142
90,80,-848.417,-3177.03,1491.04,246.355
95,80,-908.236,-2329.11,1492.3,402.259
100,80,-966.429,-1529.46,1498.35,548.371
105,80,-1038.73,-775.178,1504.25,681.447
110,80,-1138.35,-65.5079,1505.15,797.701
115,80,-1274.07,596.267,1497.19,893.563
120,80,-1447.67,1202.12,1477.92,966.385
125,80,-1651.26,1739.9,1446.04,1014.76
130,80,-1865.74,2194.76,1400.18,1038.2
135,80,-2061.8,2550.25,1337.68,1036.24
140,80,-2204.48,2788.58,1253.92,1007.35
145,80,-2260.58,2890.5,1143.51,948.444
150,80,-2206.61,2836.31,1003.05,855.767
155,80,-2033.84,2609.89,834.837,727.278
160,80,-1748.17,2205.68,649.39,565.989
165,80,-1365.33,1637.02,465.393,382.769
170,80,-904.767,942.152,306.229,196.956
175,80,-386.431,184.778,194.187,33.7546
180,80,167.343,-552.666,144.47,-81.2399
0,85,14408.3,1685.84,1805.35,-515.015
5,85,14425,-1388.38,1795.75,-576.15
10,85,13938,-4361.27,1830.22,-581.805
15,85,12988.7,-7026.67,1894.39,-545.382
20,85,11669.5,-9215.59,1967.86,-481.463
25,85,10110.2,-10820.2,2030.54,-400.401
30,85,8455.22,-11806.3,2068.58,-305.927
35,85,6838.34,-12209.5,2077.35,-196.495
40,85,5361.79,-12118.5,2060.78,-69.0433
45,85,4085.45,-11649,2027.7,77.2136
50,85,3027.99,-10918.3,1987.47,238.903
55,85,2177.1,-10026.7,1946.83,409.087
60,85,1503.44,-9049.94,1908.87,579.527
65,85,973.043,-8039.2,1873.83,743.233
70,85,555.093,-7027.21,1840.73,896.118
75,85,224.682,-6034.52,1808.66,1037.29
80,85,-37.8881,-5074.25,1777.3,1168.18
85,85,-249.255,-4154.54,1746.75,1291.03
90,85,-424.965,-3279.48,1716.98,1407.42
95,85,-580.513,-2449.83,1687.35,1517.13
100,85,-731.334,-1664.35,1656.45,1617.74
105,85,-891.921,-921.843,1622.26,1704.89
110,85,-1074.26,-223.369,1582.57,1773.13
115,85,-1285.68,426.219,1535.36,1817.07
120,85,-1526.24,1018.15,1478.97,1832.48
125,85,-1786.27,1540.97,1411.81,1816.77
130,85,-2045.05,1982.31,1331.98,1768.69
135,85,-2271.89,2329.68,1236.81,1687.47
140,85,-2430.75,2569.68,1123.2,1571.89
145,85,-2487.78,2686.31,988.779,1420.14
150,85,-2419.55,2660.59,834.045,1231.12
155,85,-2218.76,2473.84,664.698,1006.86
160,85,-1894.72,2115.07,493.001,755.336
165,85,-1468.78,1590.46,337.137,492.119
170,85,-967.446,930.851,218.093,239.762
175,85,-417.498,193.541,154.712,24.4892
180,85,154.115,-543.483,158.505,-129.099
0,90,14510.8,1634.53,542.714,-659.986
5,90,14536.8,-1286.93,502.79,-487.563
10,90,14127.4,-4101.14,549.552,-251.556
15,90,13311.8,-6619.54,669.181,23.5971
20,90,12161.3,-8688.88,837.937,310.338
25,90,10779.9,-10211.9,1028.35,585.508
30,90,9287.43,-11157.5,1215.56,835.571
35,90,7799.13,-11557.6,1381.83,1057.6
40,90,6407.84,-11492.2,1518.15,1256.22
45,90,5172.88,-11067,1623.03,1438.54
50,90,4118.62,-10390.7,1699.68,1609.7
55,90,3241.05,-9558.58,1752.98,1770.89
60,90,2518.7,-8643.72,1787.41,1919.98
65,90,1923.5,-7696.85,1806.12,2053.78
70,90,1428.49,-6750.37,1811.12,2170.34
75,90,1011.34,-5823.99,1803.76,2270.12
80,90,654.476,-4929.33,1785.15,2355.81
85,90,343.465,-4072.71,1756.4,2431.02
90,90,65.127,-3256.75,1718.58,2498.64
95,90,-193.586,-2481.51,1672.67,2559.38
100,90,-445.682,-1745.92,1619.46,2611.17
105,90,-703.257,-1049.68,1559.52,2649.29
110,90,-975.886,-394.988,1493.16,2667.32
115,90,-1268.49,212.585,1420.18,2658.59
120,90,-1578.95,764.651,1339.72,2617.47
125,90,-1895.87,1251.8,1250.12,2540.15
130,90,-2197.5,1665.44,1149.1,2424.56
135,90,-2452.77,1998.01,1034.33,2269.65
140,90,-2625.66,2240.91,904.385,2074.59
145,90,-2682.46,2380.95,760.024,1838.95
150,90,-2600.28,2398.5,605.449,1564.01
155,90,-2373.33,2270.12,449.302,1255.21
160,90,-2014.29,1976.65,304.881,924.421
165,90,-1550.09,1514.52,189.06,590.753
170,90,-1014.32,905.271,119.612,278.979
175,90,-440.595,199.089,111.24,15.6663
180,90,139.714,-530.163,171.334,-175.975
0,95,14502.9,1570.79,-724.051,-799.933
5,95,14531.4,-1159.31,-795.737,-424.14
10,95,14197.1,-3773.09,-751.571,21.3887
15,95,13518.2,-6100.17,-603.42,503.662
20,95,12545.5,-8005.17,-375.352,984.715
25,95,11357,-9404.61,-98.1535,1430.72
30,95,10046.5,-10274.2,196.685,1819.46
35,95,8708.2,-10644.5,482.129,2143.34
40,95,7422.42,-10587.8,738.888,2407.16
45,95,6245.52,-10198.9,956.406,2622.41
50,95,5206.46,-9576.17,1131.79,2801.02
55,95,4309.91,-8807.76,1267.42,2951.32
60,95,3543.63,-7963.49,1368.24,3077.19
65,95,2887,-7093.3,1439.58,3179.66
70,95,2317.97,-6229.66,1485.85,3259.35
75,95,1817.02,-5391.71,1510.21,3318.25
80,95,1368.37,-4589.26,1514.8,3360.08
85,95,959.234,-3826.07,1501.21,3389.36
90,95,578.517,-3102.12,1471.04,3409.89
95,95,215.777,-2415.56,1426.17,3423.26
100,95,-138.956,-1764.36,1368.87,3427.98
105,95,-494.508,-1148.07,1301.61,3419.49
110,95,-857.191,-568.892,1226.51,3391.04
115,95,-1228.98,-31.9196,1144.79,3335.07
120,95,-1605.47,456.118,1056.23,3244.77
125,95,-1974.07,888.989,959.221,3115.17
130,95,-2312.91,1262.68,851.511,2943.38
135,95,-2591.7,1574.96,731.558,2728.15
140,95,-2775.46,1821.83,600.012,2469.22
145,95,-2831.31,1992.34,460.812,2167.4
150,95,-2737.02,2065.05,321.579,1825.79
155,95,-2488.05,2010.05,193.315,1451.98
160,95,-2100.04,1797.99,89.5797,1060.12
165,95,-1605.02,1413.43,25.1063,671.218
170,95,-1043.33,867.181,13.6901,311.134
175,95,-455.105,201.718,65.2923,6.26878
180,95,124.249,-512.808,182.859,-221.512
0,100,14384.6,1495.1,-1985.31,-933.793
5,100,14408,-1011.07,-2088.69,-391.19
10,100,14141.4,-3389.4,-2060.49,224.245
15,100,13593.8,-5487.69,-1909.65,873.108
20,100,12797.1,-7189.69,-1658.02,1509.7
25,100,11804.7,-8428.22,-1335.98,2092.2
30,100,10684.3,-9188.72,-977.287,2591.66
35,100,9507.88,-9503.27,-614.056,2996.43
40,100,8341.45,-9437.71,-272.492,3310.67
45,100,7236,-9075.97,29.792,3548.42
50,100,6223.3,-8505.27,284.36,3726.5
55,100,5315.92,-7805.01,490.482,3859.14
60,100,4511.24,-7040.24,652.361,3955.89
65,100,3797.11,-6259.2,776.132,4022.41
70,100,3157.57,-5493.97,867.581,4062.55
75,100,2576.81,-4763.01,931.018,4080.22
80,100,2041.21,-4074.37,969.229,4080.08
85,100,1539.65,-3429.12,984.079,4067.15
90,100,1062.92,-2824.29,977.329,4045.62
95,100,603.083,-2255.42,951.268,4017.53
100,100,153.297,-1718.56,908.926,3981.93
105,100,-291.764,-1211.77,853.784,3934.66
110,100,-734.954,-735.794,789.026,3868.98
115,100,-1175.34,-293.707,716.635,3776.84
120,100,-1606.69,110.669,636.788,3650.53
125,100,-2015.98,475.026,548.058,3484.03
130,100,-2382.34,800.084,448.632,3273.78
135,100,-2677.37,1088.51,338.218,3018.48
140,100,-2867.99,1340.31,219.835,2718.51
145,100,-2922.57,1545.99,100.62,2375.63
150,100,-2819.4,1681.56,-8.71203,1993.79
155,100,-2554.67,1709.74,-95.38,1581.13
160,100,-2146.12,1589.79,-146.301,1152.02
165,100,-1630.12,1293.23,-149.644,727.529
170,100,-1052.97,819.139,-96.2805,333.358
175,100,-460.695,201.958,18.5022,-4.59217
180,100,107.839,-491.551,192.992,-265.364
0,105,14156.8,1408.02,-3231.45,-1060.55
5,105,14166.9,-848.723,-3364.68,-392.861
10,105,13956.4,-2964.78,-3363.03,346.913
15,105,13526.8,-4805.62,-3231.93,1114.71
20,105,12893.9,-6274.6,-2989.1,1859.72
25,105,12088.5,-7322.36,-2661.31,2535.13
30,105,11154.2,-7946.3,-2280.67,3107.86
35,105,10141.4,-8182.2,-1880.18,3563.58
40,105,9100.67,-8091.48,-1489.27,3905.69
45,105,8076.01,-7748.21,-1130.06,4149.5
50,105,7099.76,-7228.18,-815.433,4314.9
55,105,6190.65,-6601.09,-549.577,4420.54
60,105,5354.76,-5925.5,-330.358,4480.95
65,105,4588.66,-5246.16,-152.508,4506.45
70,105,3883.51,-4593.46,-10.3708,4504.52
75,105,3228.53,-3984.49,100.505,4481.3
80,105,2613.43,-3425.61,183.017,4442.43
85,105,2029.36,-2915.59,239.034,4393.09
90,105,1469.14,-2448.91,270.283,4337.32
95,105,927.054,-2018.46,279.101,4277.18
100,105,398.9,-1617.68,268.732,4211.97
105,105,-117.735,-1241.92,243.012,4137.91
110,105,-622.89,-888.911,205.533,4048.5
115,105,-1113.47,-558.297,158.618,3935.52
120,105,-1582.27,-250.037,102.695,3790.65
125,105,-2016.83,37.7021,36.656,3607.16
130,105,-2398.22,309.856,-40.5925,3381.03
135,105,-2700.74,573.038,-127.826,3111.06
140,105,-2893.81,830.224,-219.555,2798.17
145,105,-2947.21,1072.74,-305.575,2444.48
150,105,-2839.52,1273.74,-372.41,2053.61
155,105,-2566.91,1388.54,-406.001,1632.43
160,105,-2148.24,1364.95,-394.345,1193.37
165,105,-1623.02,1161.2,-329.151,755.637
170,105,-1042.41,764.296,-206.532,343.573
175,105,-457.338,200.531,-27.433,-17.6285
180,105,90.6085,-466.552,201.656,-307.195
0,110,13821.3,1310.23,-4453,-1179.23
5,110,13809.7,-679.492,-4612.27,-431.978
10,110,13640.2,-2515.71,-4643.83,382.443
15,110,13308.8,-4080.8,-4549.44,1216.68
20,110,12817.9,-5297.44,-4341.34,2017.26
25,110,12179.6,-6134.46,-4040.36,2735.49
30,110,11415.9,-6602.41,-3673.64,3337.1
35,110,10557.9,-6742.44,-3271.45,3807.15
40,110,9641.39,-6613.45,-2862.9,4148.9
45,110,8702.24,-6281.24,-2471.85,4378.26
50,110,7771.33,-5810.96,-2114.2,4516.81
55,110,6871.13,-5262.14,-1797.54,4586.11
60,110,6014.52,-4685.36,-1522.89,4604.52
65,110,5206,-4119.84,-1287.58,4586.42
70,110,4444.19,-3592.24,-1087.8,4542.69
75,110,3724.56,-3117.08,-920.284,4481.63
80,110,3041.51,-2698.67,-782.878,4409.76
85,110,2389.6,-2333.93,-674.15,4332.13
90,110,1764.09,-2015.38,-592.66,4252.3
95,110,1161.22,-1733.65,-536.255,4171.92
100,110,578.562,-1479.41,-501.763,4090.25
105,110,15.4072,-1244.56,-485.292,4003.82
110,110,-526.816,-1022.91,-483.079,3906.48
115,110,-1044.14,-809.82,-492.552,3790.18
120,110,-1529.51,-601.092,-512.964,3646.47
125,110,-1971.87,-391.115,-544.96,3468.28
130,110,-2354.88,-171.691,-588.781,3251.42
135,110,-2655.94,66.5318,-641.684,2994.85
140,110,-2847.2,328.486,-695.865,2699.65
145,110,-2899.93,605.857,-738.324,2367.57
150,110,-2792.74,869.229,-753.176,2000.57
155,110,-2521.14,1067.33,-725.479,1602.41
160,110,-2104.03,1137.46,-644.74,1181.62
165,110,-1582.66,1025.29,-506.672,753.72
170,110,-1011.58,706.157,-313.066,340.609
175,110,-445.327,198.293,-70.813,-33.3396
180,110,72.6882,-438.003,208.786,-346.689
0,115,13380.6,1202.47,-5640.66,-1288.93
5,115,13339.3,-511.063,-5820.1,-509.921
10,115,13193.4,-2059.8,-5886.77,327.341
15,115,12935.3,-3342.1,-5838.93,1173.33
20,115,12557.6,-4299.07,-5682.61,1974.09
25,115,12057.2,-4917.05,-5431.17,2682
30,115,11439.1,-5219.67,-5104.55,3264.66
35,115,10717.9,-5254.25,-4727.42,3708.9
40,115,9916.53,-5078.67,-4325.72,4019.12
45,115,9062.82,-4752.24,-3922.59,4211.88
50,115,8184.71,-4330.72,-3535.37,4309.57
55,115,7306,-3863.86,-3174.69,4335.27
60,115,6443.93,-3393.41,-2845.42,4309.72
65,115,5609.13,-2951.29,-2548.85,4250.06
70,115,4806.99,-2558.46,-2284.61,4169.58
75,115,4039.46,-2225.24,-2052.08,4078.13
80,115,3306.57,-1953.04,-1850.82,3982.64
85,115,2607.15,-1736.78,-1680.45,3887.75
90,115,1939.43,-1567.35,-1540.12,3796.21
95,115,1301.42,-1433.57,-1427.96,3709.04
100,115,691.647,-1323.67,-1340.89,3625.28
105,115,109.771,-1226.32,-1274.92,3541.71
110,115,-442.827,-1131.46,-1225.99,3452.72
115,115,-962.69,-1030.43,-1191.09,3350.83
120,115,-1443.93,-915.389,-1168.97,3227.96
125,115,-1877.46,-777.817,-1159.66,3077.26
130,115,-2249.71,-607.343,-1162.56,2894.65
135,115,-2541.25,-392.976,-1173.6,2679.12
140,115,-2726.99,-128.578,-1182.97,2431.47
145,115,-2779.78,177.811,-1175.27,2152.13
150,115,-2678.23,494.971,-1132.56,1840.15
155,115,-2416.79,766.534,-1039.32,1494.66
160,115,-2013.36,921.123,-886.836,1118.58
165,115,-1509.44,893.468,-675.097,722.273
170,115,-961.223,648.317,-411.82,324.259
175,115,-425.283,196.178,-109.999,-51.9921
180,115,54.2147,-406.121,214.327,-383.544
0,120,12838.1,1085.55,-6785.4,-1388.83
5,120,12759.9,-351.293,-6977.13,-626.57
10,120,12619.2,-1614.97,-7075.55,181.723
15,120,12407,-2619.01,-7075.81,985.346
20,120,12108.9,-3321.42,-6977.71,1731.81
25,120,11711.5,-3724.47,-6786.43,2377.17
30,120,11207,-3863.66,-6513.55,2893.68
35,120,10597.6,-3792.21,-6176.49,3272.33
40,120,9896.17,-3567.73,-5796.12,3520.27
45,120,9123.49,-3244.42,-5393.12,3655.29
50,120,8303.98,-2870.18,-4985.03,3700.21
55,120,7460.93,-2485.84,-4584.96,3678.46
60,120,6613.57,-2124.33,-4201.9,3611.55
65,120,5776.27,-1809.44,-3841.9,3517.62
70,120,4959.34,-1555.14,-3509.19,3410.84
75,120,4170.14,-1366.13,-3206.83,3301.35
80,120,3413.84,-1239.7,-2936.98,3195.74
85,120,2693.6,-1168.04,-2700.8,3097.77
90,120,2010.65,-1140.19,-2498.17,3009.14
95,120,1364.68,-1143.44,-2327.46,2930.04
100,120,754.649,-1164.23,-2185.49,2859.21
105,120,179.757,-1188.98,-2067.92,2793.69
110,120,-359.634,-1204.92,-1970.15,2728.64
115,120,-861.436,-1200.68,-1888.57,2657.58
120,120,-1321.44,-1166.02,-1821.24,2573.37
125,120,-1732.68,-1090.69,-1767.56,2469.88
130,120,-2084.23,-963.174,-1726.19,2343.42
135,120,-2359.69,-771.614,-1691.93,2192.95
140,120,-2536.81,-509.051,-1653.36,2018.44
145,120,-2590.32,-182.997,-1593.08,1818.24
150,120,-2499.11,174.62,-1491.45,1587.42
155,120,-2256.47,504.279,-1332.62,1319.34
160,120,-1878.47,728.381,-1109.8,1010.15
165,120,-1405.32,773.092,-827.323,663.987
170,120,-892.934,594.207,-498.864,295.24
175,120,-398.139,195.139,-143.479,-73.6151
180,120,35.3286,-371.147,218.236,-417.481
0,125,12197.8,960.38,-7878.49,-1478.16
5,125,12077.1,-207.913,-8072.82,-780.303
10,125,11923.9,-1198.78,-8194.25,-50.7216
15,125,11729.3,-1940.14,-8235.51,659.763
20,125,11476.1,-2405.09,-8190.6,1301.79
25,125,11144.3,-2609.43,-8056.87,1837.23
30,125,10718.4,-2598.37,-7837.41,2245.27
35,125,10192.3,-2429.72,-7542.03,2523.1
40,125,9571.84,-2160.63,-7185.83,2682.11
45,125,8872.53,-1840.96,-6786.29,2742.14
50,125,8115.55,-1511.86,-6360.48,2726.27
55,125,7322.73,-1206.36,-5923.6,2657.39
60,125,6513.36,-949.313,-5488.62,2556.15
65,125,5703.15,-756.696,-5066.55,2439.79
70,125,4904.76,-635.252,-4666.55,2321.52
75,125,4128.62,-583.474,-4295.79,2210.36
80,125,3383.11,-593.718,-3959.32,2111.52
85,125,2674.35,-654.584,-3659.88,2027.32
90,125,2005.83,-752.742,-3397.96,1958.14
95,125,1378.56,-873.947,-3171.87,1903.19
100,125,791.811,-1003.55,-2977.97,1860.81
105,125,244.322,-1127.01,-2811.32,1828.3
110,125,-264.531,-1230.59,-2666.69,1801.7
115,125,-733.911,-1301.97,-2539.83,1775.78
120,125,-1161.06,-1330.18,-2428.26,1744.82
125,125,-1540.81,-1304.48,-2330.84,1703.86
130,125,-1864.6,-1213.1,-2245.62,1649.95
135,125,-2118.98,-1043.82,-2166.52,1582.04
140,125,-2284.83,-788.97,-2080.8,1499.03
145,125,-2339.32,-455.114,-1969.46,1396.61
150,125,-2262.25,-73.6749,-1811.54,1265.31
155,125,-2045.89,294.8,-1591.1,1092.08
160,125,-1703.93,569.309,-1303.3,865.701
165,125,-1273.79,670.328,-956.659,583.44
170,125,-809.124,546.855,-570.585,255.095
175,125,-365.119,196.088,-169.931,-98.012
180,125,16.1736,-333.349,220.485,-448.24
0,130,11464.8,827.895,-8911.62,-1556.24
5,130,11297.6,-88.2484,-9097.33,-968.045
10,130,11116.1,-827.633,-9227.98,-362.932
15,130,10913.3,-1331.84,-9294.71,209.456
20,130,10671.9,-1587,-9286.86,704.378
25,130,10370.1,-1619.55,-9195.02,1091.06
30,130,9988.69,-1481.53,-9014.85,1357.15
35,130,9517.61,-1233.22,-8749.34,1507.42
40,130,8958.44,-930.3,-8408.42,1558.59
45,130,8323.42,-618.19,-8006.65,1533.07
50,130,7631.16,-331.921,-7560.72,1454.13
55,130,6901.74,-97.6363,-7087.72,1343.22
60,130,6153.31,66.778,-6604.25,1218.65
65,130,5400.96,152.073,-6125.81,1095
70,130,4657.14,157.748,-5666.01,982.787
75,130,3932.37,90.9058,-5235.69,888.456
80,130,3235.47,-36.0548,-4842.29,814.938
85,130,2573.1,-207.988,-4489.69,762.575
90,130,1949.36,-408.928,-4178.43,730.181
95,130,1365.78,-623.079,-3906.23,715.861
100,130,821.979,-835.183,-3668.62,717.398
105,130,316.821,-1030.77,-3459.85,732.186
110,130,-150.359,-1196.58,-3274.09,756.97
115,130,-578.947,-1320.98,-3106.7,787.79
120,130,-966.711,-1393.73,-2954.94,820.475
125,130,-1309.59,-1404.76,-2817.45,851.64
130,130,-1601.04,-1342.77,-2691.9,879.473
135,130,-1830.6,-1195.58,-2571.54,903.223
140,130,-1982.77,-954.936,-2442.64,920.772
145,130,-2037.94,-626.083,-2284.97,925.105
150,130,-1977.61,-238.844,-2076.73,902.107
155,130,-1793.47,147.284,-1802.11,832.299
160,130,-1496.4,450.824,-1458.15,697.039
165,130,-1119.73,589.724,-1057.21,486.627
170,130,-712.947,508.696,-623.885,206.026
175,130,-327.701,199.848,-188.283,-124.785
180,130,-3.10447,-293.014,221.056,-475.587
0,135,10644.4,689.11,-9876.93,-1622.47
5,135,10429.3,1.04591,-10041.7,-1185.38
10,135,10207.1,-516.125,-10163.4,-744.839
15,135,9974.54,-816.929,-10232.8,-347.643
20,135,9717.13,-898.365,-10236,-32.5674
25,135,9414.78,-794.343,-10158.9,177.958
30,135,9048.86,-560.476,-9991.74,280.674
35,135,8608.42,-256.937,-9732.67,288.43
40,135,8093.5,63.6936,-9388.01,223.569
45,135,7514.43,361.06,-8970.62,111.131
50,135,6887.89,606.221,-8497.45,-25.788
55,135,6232.13,779.328,-7987.52,-168.094
60,135,5563.5,868.421,-7460.48,-301.129
65,135,4895.19,869.505,-6935.29,-414.521
70,135,4237.48,786.611,-6428.77,-501.916
75,135,3598.57,630.733,-5954.15,-560.545
80,135,2984.97,417.616,-5520.2,-590.496
85,135,2401.36,165.185,-5131,-593.741
90,135,1850.44,-108.505,-4786.42,-573.164
95,135,1333.1,-386.415,-4482.98,-531.832
100,135,849.062,-652.964,-4214.95,-472.673
105,135,397.942,-894.219,-3975.6,-398.516
110,135,-19.8277,-1098.12,-3758.54,-312.285
115,135,-402.515,-1254.57,-3558.96,-216.999
120,135,-747.198,-1354.96,-3374.23,-115.344
125,135,-1050.07,-1390.69,-3203.1,-8.94052
130,135,-1306.18,-1351.56,-3043.16,101.967
135,135,-1508.14,-1225.94,-2887.36,217.416
140,135,-1644.5,-1005.25,-2721.36,334.714
145,135,-1699.62,-693.345,-2524.32,444.514
150,135,-1657.53,-317.63,-2274.11,528.478
155,135,-1509.79,65.2827,-1955.36,561.238
160,135,-1264.29,376.256,-1566.86,517.302
165,135,-949.213,533.936,-1124.2,380.383
170,135,-608.184,481.443,-656.34,150.685
175,135,-287.563,207.111,-197.764,-153.369
180,135,-22.3589,-250.449,219.944,-499.315
0,140,9743.11,545.08,-10767.1,-1676.36
5,140,9480.9,54.2242,-10898.1,-1426.73
10,140,9210.33,-276.522,-10989.4,-1183.86
15,140,8932.76,-413.786,-11032.8,-989.632
20,140,8639.03,-363.169,-11013.3,-875.568
25,140,8314.01,-162.903,-10915,-855.349
30,140,7942.65,131.094,-10725.7,-923.379
35,140,7515.78,461.448,-10441.1,-1059.3
40,140,7033.49,780.416,-10066.6,-1235.76
45,140,6504.92,1053.59,-9615.05,-1425.73
50,140,5944.92,1258.31,-9104.54,-1607.05
55,140,5369.61,1380.72,-8556.11,-1763.97
60,140,4793.09,1413.94,-7991.59,-1886.7
65,140,4225.92,1357.84,-7431.91,-1970.32
70,140,3675.34,1219.11,-6895.27,-2013.72
75,140,3145.95,1010.44,-6395.57,-2018.65
80,140,2640.41,748.706,-5941.44,-1988.66
85,140,2159.75,452.679,-5536.14,-1928.24
90,140,1703.74,141.086,-5178.16,-1841.92
95,140,1271.44,-168.646,-4862.39,-1733.89
100,140,862.09,-460.991,-4581.52,-1607.83
105,140,476.038,-722.631,-4327.56,-1467
110,140,115.349,-942.677,-4093.39,-1314.35
115,140,-216.292,-1112.64,-3874.01,-1152.34
120,140,-514.384,-1225.7,-3666.96,-982.38
125,140,-774.621,-1275.07,-3471.32,-804.3
130,140,-993.18,-1252.14,-3284.99,-616.47
135,140,-1165.58,-1146.37,-3101.05,-417.601
140,140,-1284.57,-949.377,-2905.28,-210.393
145,140,-1338.93,-663.883,-2677.05,-5.8578
150,140,-1315.75,-314.432,-2394.63,174.298
155,140,-1206.94,46.7125,-2043.55,299.885
160,140,-1017.32,345.267,-1624.1,339.695
165,140,-769.236,503.632,-1154.32,271.761
170,140,-499.093,466.016,-666.348,91.9377
175,140,-246.522,218.408,-197.946,-183.078
180,140,-41.4432,-205.977,217.158,-519.243
0,145,8767.62,396.902,-11575.3,-1717.48
5,145,8462.08,66.6469,-11659.7,-1685.5
10,145,8140.85,-118.335,-11697.4,-1665.49
15,145,7810.79,-135.628,-11682.5,-1691.91
20,145,7469.94,2.83625,-11602,-1787.81
25,145,7110.43,257.48,-11441.2,-1958.24
30,145,6723.01,575.058,-11189.1,-2189.86
35,145,6301.87,903.374,-10842.9,-2456.41
40,145,5847.86,1201.01,-10409.3,-2727.11
45,145,5368.85,1440.16,-9903,-2974.33
50,145,4877.23,1604.53,-9344.35,-3178.06
55,145,4386.33,1685.87,-8756.07,-3326.97
60,145,3907.38,1681.69,-8161.05,-3417.15
65,145,3448.15,1594.62,-7580.33,-3450.07
70,145,3012.76,1432.42,-7031.41,-3430.66
75,145,2602.34,1207.51,-6526.93,-3365.69
80,145,2215.71,935.671,-6073.98,-3262.51
85,145,1850.06,634.354,-5674.06,-3128.1
90,145,1501.78,321.079,-5323.88,-2968.57
95,145,1167.43,12.3331,-5016.49,-2788.99
100,145,844.986,-277.116,-4742.82,-2593.57
105,145,534.826,-534.705,-4493.36,-2385.88
110,145,240.138,-750.464,-4259.85,-2168.91
115,145,-33.6529,-917.084,-4036.66,-1944.65
120,145,-280.392,-1029.2,-3821.18,-1713.42
125,145,-494.964,-1081.7,-3612.72,-1473.33
130,145,-674.219,-1067.72,-3409.68,-1220.88
135,145,-816.1,-978.314,-3205.94,-953.36
140,145,-917.202,-805.974,-2988.34,-673.089
145,145,-970.61,-552.773,-2737.59,-392.036
150,145,-966.647,-240.346,-2433.4,-134.153
155,145,-897.82,84.4135,-2062.65,67.0574
160,145,-766.03,354.122,-1626.96,176.324
165,145,-587.369,497.586,-1145.83,167.419
170,145,-390.225,462.554,-653.225,32.6309
175,145,-206.465,234.099,-188.766,-213.149
180,145,-60.2121,-159.939,212.72,-535.219
0,150,7725.41,245.703,-12295.4,-1745.54
5,150,7383.02,34.9349,-12321.1,-1954.37
10,150,7014.74,-48.0565,-12281.6,-2173.94
15,150,6633.32,9.76221,-12174.9,-2428.54
20,150,6245,192.427,-11993.3,-2731.55
25,150,5850.49,461.633,-11727.4,-3079.94
30,150,5447.46,769.235,-11371.3,-3454.54
35,150,5034.07,1069.97,-10927.1,-3825.73
40,150,4611.82,1329.65,-10405.8,-4161.86
45,150,4186.56,1527.2,-9825.76,-4436.79
50,150,3767.16,1652.25,-9209.75,-4634.21
55,150,3363.12,1701.45,-8581.66,-4748.33
