Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
180,70,-1110.57,-438.702,399.38,278.984
0,75,-11411.6,139.83,-3295.64,-139.451
5,75,-11258.3,-2439.48,-3210.68,-525.966
10,75,-10596.5,-4737.55,-3084.87,-933.262
15,75,-9503.43,-6622.38,-2937.68,-1340.91
20,75,-8088.1,-8014.25,-2784.32,-1722.43
25,75,-6478.03,-8891.35,-2634.1,-2051.31
30,75,-4805.41,-9284.33,-2491.17,-2308.79
35,75,-3193.5,-9261.71,-2356.6,-2489.15
40,75,-1743.87,-8911.4,-2230.55,-2600.13
45,75,-526.463,-8324.04,-2113.64,-2658.38
50,75,424.726,-7582.19,-2007.24,-2682.91
55,75,1109.33,-6755.77,-1913.01,-2689.58
60,75,1552.69,-5901.58,-1832.07,-2688.43
65,75,1795.32,-5064.38,-1764.58,-2683.75
70,75,1882.88,-4277.8,-1709.58,-2675.71
75,75,1858.64,-3565.01,-1665.41,-2662.2
80,75,1759.27,-2939.53,-1630.17,-2640.12
85,75,1613.05,-2406.75,-1602.05,-2606.05
90,75,1439.85,-1965.91,-1579.63,-2556.4
95,75,1251.79,-1612.26,-1561.76,-2487.45
100,75,1054.24,-1338.39,-1547.3,-2395.59
105,75,846.97,-1134.71,-1534.59,-2277.68
110,75,625.608,-988.943,-1520.57,-2131.72
115,75,383.769,-885.252,-1499.82,-1957.4
120,75,116.001,-803.972,-1463.92,-1756.31
125,75,-178.53,-722.783,-1401.68,-1531.8
130,75,-492.444,-619.947,-1300.93,-1288.24
135,75,-808.195,-479.521,-1151.75,-1030.36
140,75,-1099.57,-297.36,-950.522,-763.061
145,75,-1337.48,-85.7377,-703.258,-492.291
150,75,-1498.65,126.027,-426.806,-227.158
155,75,-1573.67,296.651,-147.35,17.8298
160,75,-1569.78,383.07,103.502,222.128
165,75,-1506.44,352.477,294.024,361.871
170,75,-1405.59,191.66,398.117,416.021
175,75,-1282.27,-89.6077,400.617,373.776
180,75,-1141.15,-461.348,301.067,239.687
0,80,-11655.4,127.144,-2288.52,-151.107
5,80,-11554.1,-2324.17,-2245.76,-288.097
10,80,-11015.2,-4526.59,-2224.68,-474.126
15,80,-10101.1,-6357.32,-2232.31,-699.345
20,80,-8899.8,-7738.41,-2268.43,-943.859
25,80,-7513.7,-8642.61,-2325.76,-1182.87
30,80,-6049.14,-9089.99,-2392.22,-1394.28
35,80,-4606.32,-9136.8,-2454.43,-1565.26
40,80,-3270,-8860.06,-2501.1,-1694.58
45,80,-2101.9,-8342.82,-2525.19,-1790.33
50,80,-1136.95,-7663.48,-2524.61,-1864.61
55,80,-384.011,-6890.13,-2501.36,-1928.27
60,80,169.193,-6078.82,-2459.85,-1987.72
65,80,548.805,-5273.78,-2405.3,-2044.35
70,80,787.464,-4508.22,-2342.52,-2095.96
75,80,918.32,-3805.08,-2275.47,-2138.59
80,80,971.056,-3178.08,-2207.27,-2168.05
85,80,969.689,-2633.12,-2140.45,-2180.74
90,80,931.614,-2170.04,-2077.19,-2173.74
95,80,867.392,-1784.34,-2019.41,-2144.65
100,80,781.059,-1468.52,-1968.57,-2091.58
105,80,670.967,-1212.7,-1925.15,-2013.19
110,80,531.348,-1004.72,-1887.71,-1909
115,80,354.772,-830.083,-1851.67,-1779.48
120,80,135.53,-672.479,-1808.46,-1625.93
125,80,-126.454,-515.273,-1745.61,-1449.98
130,80,-422.212,-344.436,-1648.49,-1252.99
135,80,-732.351,-152.613,-1503.88,-1035.93
140,80,-1029.18,56.6736,-1304.46,-800.216
145,80,-1282.64,266.446,-1052.79,-549.658
150,80,-1468.39,447.29,-763.231,-293.198
155,80,-1574.44,563.003,-460.941,-47.0757
160,80,-1602.83,579.882,-178.036,165.147
165,80,-1565.15,476.574,52.1026,315.87
170,80,-1474.64,250.743,201.169,379.743
175,80,-1339.7,-79.7119,251.634,340.947
180,80,-1163.05,-480.482,200.464,198.566
0,85,-11810.5,113.49,-1263.97,-161.614
5,85,-11768.4,-2169.23,-1253.16,-75.2747
10,85,-11369.8,-4240.95,-1312.02,-60.4808
15,85,-10660.2,-5988.9,-1437.53,-115.851
20,85,-9703.2,-7337.25,-1617.46,-227.053
25,85,-8573.38,-8253.09,-1831.97,-371.33
30,85,-7348.42,-8745.39,-2057.12,-524.943
35,85,-6102.89,-8857.47,-2269.23,-670.339
40,85,-4902.46,-8655.05,-2448.93,-799.923
45,85,-3799.15,-8213.51,-2583.88,-915.247
50,85,-2828.33,-7607.1,-2669.52,-1022.8
55,85,-2008.08,-6901.93,-2707.97,-1128.99
60,85,-1340.85,-6152.5,-2705.83,-1236.75
65,85,-816.973,-5401.04,-2671.77,-1344.62
70,85,-418.735,-4678.31,-2614.61,-1447.99
75,85,-124.534,-4005.04,-2542.28,-1541.07
80,85,87.6402,-3393.58,-2461.47,-1618.61
85,85,237.456,-2849.42,-2377.79,-1676.73
90,85,340.236,-2372.74,-2296.03,-1712.96
95,85,405.667,-1959.65,-2220.35,-1725.86
100,85,437.267,-1603.19,-2154.27,-1714.65
105,85,432.751,-1294.04,-2100.15,-1679.02
110,85,385.5,-1021.07,-2058.2,-1619.08
115,85,287.243,-772.014,-2025.13,-1535.3
120,85,131.793,-534.525,-1992.89,-1428.25
125,85,-80.8312,-298.048,-1948.37,-1298.1
130,85,-341.148,-56.4223,-1874.95,-1144.28
135,85,-629.336,189.04,-1756.06,-965.681
140,85,-917.844,427.011,-1580.07,-762.042
145,85,-1177.23,635.567,-1345.11,-536.269
150,85,-1383.13,784.945,-1061.96,-297.29
155,85,-1521.21,843.907,-753.724,-62.0818
160,85,-1587.53,788.257,-452.206,144.509
165,85,-1584.38,608.586,-191.793,293.005
170,85,-1514.63,314.323,-2.49956,355.264
175,85,-1378.61,-67.2336,96.0801,311.486
180,85,-1176.1,-495.96,98.3342,155.933
0,90,-11875.7,98.9728,-229.809,-170.89
5,90,-11897,-1979.49,-239.5,105.996
10,90,-11649,-3888.57,-350.593,295.443
15,90,-11157.9,-5525.88,-552.899,392.448
20,90,-10461.7,-6817.83,-826.024,406.739
25,90,-9605.36,-7726.02,-1142.07,358.551
30,90,-8636.79,-8248.6,-1469.97,271.429
35,90,-7604.03,-8416.31,-1780.28,164.959
40,90,-6553.16,-8283.99,-2049.51,50.4431
45,90,-5526.15,-7919.51,-2262.72,-69.1049
50,90,-4558.75,-7392.83,-2414.09,-195.513
55,90,-3678.31,-6767.35,-2505.63,-330.945
60,90,-2902.27,-6094.85,-2544.73,-474.697
65,90,-2237.65,-5414,-2541.47,-622.387
70,90,-1682.03,-4751.49,-2506.5,-767.19
75,90,-1225.66,-4124.41,-2449.75,-901.895
80,90,-854.522,-3542.62,-2379.85,-1020.6
85,90,-553.564,-3010.68,-2304.16,-1119.45
90,90,-309.709,-2529.07,-2229,-1196.49
95,90,-114.137,-2094.87,-2159.89,-1250.98
100,90,36.3964,-1702.41,-2101.64,-1282.7
105,90,139.466,-1343.8,-2058.05,-1291.45
110,90,188.282,-1009.77,-2030.95,-1276.93
115,90,174.452,-690.767,-2018.65,-1238.61
120,90,91.8457,-378.508,-2014.35,-1175.71
125,90,-59.315,-68.0966,-2005.24,-1087.07
130,90,-269.567,239.469,-1973.48,-971.183
135,90,-519.932,534.908,-1899.45,-826.66
140,90,-784.885,799.457,-1767.01,-653.476
145,90,-1037.66,1006.15,-1569.13,-455.047
150,90,-1255.57,1124.35,-1312.01,-240.631
155,90,-1422.72,1127.09,-1015.64,-27.1212
160,90,-1528.95,999.094,-710.474,160.966
165,90,-1566.22,742.693,-431.029,294.132
170,90,-1525.68,379.427,-208.295,343.125
175,90,-1398.39,-53.089,-63.4508,285.581
180,90,-1180.19,-507.663,-4.54369,112.114
0,95,-11850.6,83.7022,806.103,-178.866
5,95,-11936.3,-1760.8,787.838,250.107
10,95,-11841.1,-3479.43,653.205,582.776
15,95,-11571,-4980.01,416.351,809.651
20,95,-11137.6,-6191.28,101.708,936.675
25,95,-10556.2,-7069.89,-259.42,981.022
30,95,-9845.38,-7604.21,-633.639,964.219
35,95,-9027.61,-7813.7,-990.432,905.328
40,95,-8130.55,-7743.23,-1306.09,816.897
45,95,-7187.1,-7453.38,-1565.79,704.813
50,95,-6233.63,-7009.13,-1763.65,571.21
55,95,-5306.12,-6469.91,-1901.18,418.194
60,95,-4435.58,-5883.32,-1984.98,250.31
65,95,-3644.19,-5283.3,-2024.34,74.847
70,95,-2943.45,-4691.66,-2029.4,-99.5763
75,95,-2334.8,-4121.36,-2010.03,-264.985
80,95,-1812.22,-3579.57,-1975.17,-415.492
85,95,-1365.81,-3069.78,-1932.67,-547.728
90,95,-985.501,-2592.74,-1889.41,-660.351
95,95,-664.021,-2146.77,-1851.45,-753.072
100,95,-398.73,-1727.85,-1824.28,-825.669
105,95,-192.022,-1330.06,-1812.65,-877.311
110,95,-50.1507,-946.358,-1819.73,-906.314
115,95,19.464,-569.949,-1845.59,-910.308
120,95,11.9272,-196.119,-1885.15,-886.66
125,95,-71.5118,175.354,-1926.63,-833.014
130,95,-221.359,537.569,-1951.69,-747.835
135,95,-420.436,874.428,-1938.26,-630.985
140,95,-647.091,1160.42,-1865.89,-484.475
145,95,-879.52,1363.51,-1722.27,-313.602
150,95,-1098.78,1451.54,-1508.45,-128.443
155,95,-1288.75,1400.68,-1240.48,54.7331
160,95,-1433.38,1203.41,-946.484,213.066
165,95,-1513.83,873.027,-659.979,318.743
170,95,-1508.69,443.014,-411.926,343.185
175,95,-1398.81,-38.2082,-224.348,263.209
180,95,-1175.31,-515.503,-107.387,67.4419
0,100,-11735.2,67.7945,1835.88,-185.48
5,100,-11883.5,-1519.91,1820.69,352.516
10,100,-11935.4,-3025.34,1690.24,792.363
15,100,-11877.2,-4366,1459.27,1121.68
20,100,-11694.6,-5473.06,1152.05,1343.29
25,100,-11374.5,-6299.15,798.698,1470.77
30,100,-10908.1,-6824.53,430.299,1522.09
35,100,-10294.9,-7059.25,74.1927,1513.64
40,100,-9546.7,-7039.51,-249.184,1457.23
45,100,-8689.46,-6818.65,-527.408,1360.24
50,100,-7760.62,-6455.51,-755.384,1228.16
55,100,-6803.54,-6003.76,-933.64,1067.28
60,100,-5860.18,-5505.37,-1066.42,885.965
65,100,-4964.74,-4988.84,-1160.16,694.156
70,100,-4140.01,-4471.33,-1222.33,501.732
75,100,-3397.1,-3962.32,-1260.83,316.762
80,100,-2737.65,-3466.92,-1283.39,144.544
85,100,-2157.53,-2987.87,-1297.27,-12.3358
90,100,-1650.75,-2526.28,-1309.12,-153.132
95,100,-1212.62,-2081.52,-1325,-277.698
100,100,-841.772,-1651.11,-1350.59,-385.314
105,100,-540.619,-1230.91,-1391.18,-473.909
110,100,-314.238,-815.86,-1451.02,-539.883
115,100,-167.883,-401.336,-1531.75,-578.6
120,100,-103.811,14.7317,-1630.01,-585.446
125,100,-118.617,429.144,-1735.25,-557.149
130,100,-202.395,830.492,-1829.12,-492.937
135,100,-340.378,1197.1,-1887.67,-395.135
140,100,-516.322,1497.48,-1886.85,-269.176
145,100,-715.445,1694.61,-1809.56,-123.41
150,100,-924.603,1754.08,-1651.96,30.6967
155,100,-1129.02,1653.91,-1425.86,177.713
160,100,-1307.66,1392.87,-1156.17,297.381
165,100,-1431.12,994.001,-874.173,365.047
170,100,-1465.18,502.142,-609.522,354.625
175,100,-1380.04,-23.4837,-384.046,244.134
180,100,-1161.47,-519.419,-209.413,22.2562
0,105,-11530.6,51.3708,2851.69,-190.683
5,105,-11736.5,-1264.3,2850.22,409.894
10,105,-11922.8,-2539.65,2748.87,917.095
15,105,-12056.8,-3701.29,2559.61,1316.93
20,105,-12100.4,-4682.93,2302.5,1609.57
25,105,-12014.6,-5434.38,2002.22,1804.66
30,105,-11766.5,-5929.9,1683.41,1915.45
35,105,-11336.3,-6172.32,1366.69,1954.23
40,105,-10723.9,-6190.54,1066.6,1930.6
45,105,-9950.63,-6030.57,791.673,1852.4
50,105,-9055.75,-5743.72,545.87,1727.79
55,105,-8088.39,-5376.05,330.295,1566.73
60,105,-7098.19,-4962.54,144.34,1380.95
65,105,-6127.48,-4526.1,-13.8978,1182.54
70,105,-5206.99,-4080.14,-147.592,982.104
75,105,-4355.3,-3632.09,-261.137,787.366
80,105,-3580.93,-3186.3,-359.861,602.825
85,105,-2885.83,-2745.52,-449.543,430.328
90,105,-2268.93,-2311.26,-535.999,270.29
95,105,-1729.1,-1883.57,-624.92,123.103
100,105,-1266.87,-1460.77,-721.95,-9.63039
105,105,-884.77,-1039.63,-832.694,-124.336
110,105,-586.213,-616.077,-962.125,-215.435
115,105,-373.357,-186.638,-1112.96,-276.178
120,105,-244.733,249.276,-1283.06,-300.316
125,105,-193.903,686.264,-1462.76,-284.169
130,105,-210.198,1109.62,-1633.68,-228.389
135,105,-281.604,1493.16,-1770.61,-138.592
140,105,-398.248,1800.16,-1846.86,-24.5646
145,105,-553.765,1988.76,-1841.86,101.398
150,105,-742.382,2021.7,-1747.84,225.818
155,105,-952.208,1877.65,-1572.7,334.005
160,105,-1158.53,1560.16,-1337.58,408.86
165,105,-1322.33,1100.58,-1070.32,430.121
170,105,-1397.15,554.117,-797.702,376.002
175,105,-1342.6,-9.72195,-540.078,227.923
180,105,-1138.8,-519.383,-309.845,-23.0989
0,110,-11238.1,34.5562,3845.79,-194.435
5,110,-11494.4,-1001.91,3867.06,420.231
10,110,-11795.9,-2036.96,3815.25,952.205
15,110,-12093.6,-3005.64,3696.52,1386.85
20,110,-12328.5,-3844.51,3523.1,1722.1
25,110,-12439.5,-4501.93,3310.47,1963.48
30,110,-12373.6,-4948.32,3073.51,2118.99
35,110,-12096.5,-5181.51,2823.58,2196.05
40,110,-11600.1,-5224.41,2567.8,2201.26
45,110,-10903.8,-5115.64,2310.25,2142.06
50,110,-10049.2,-4897.77,2054.03,2028.37
55,110,-9089.59,-4607.77,1802.63,1872.87
60,110,-8079.19,-4272.68,1560.06,1689.74
65,110,-7064.6,-3909.97,1329.93,1492.45
70,110,-6081.06,-3530.39,1114.38,1291.86
75,110,-5152.13,-3140.91,913.387,1095.28
80,110,-4291.88,-2746.53,724.83,906.628
85,110,-3507.91,-2350.85,545.008,727.431
90,110,-2804.3,-1955.91,369.308,558.254
95,110,-2183.79,-1561.82,192.616,400.141
100,110,-1649.09,-1166.69,9.43745,255.774
105,110,-1202.83,-766.944,-185.953,130.131
110,110,-846.557,-358.191,-398.826,30.3695
115,110,-578.976,63.123,-632.268,-35.2837
120,110,-394.556,497.168,-884.458,-59.6543
125,110,-283.627,937.29,-1145.81,-39.313
130,110,-234.733,1366.38,-1397.62,23.1233
135,110,-238.735,1754.6,-1613.85,118.256
140,110,-292.38,2060.65,-1766.56,231.379
145,110,-398.156,2238.15,-1833.41,345.581
150,110,-558.427,2246.72,-1804.39,444.731
155,110,-765.381,2064.79,-1684.38,514.527
160,110,-992.186,1699.3,-1490.6,541.275
165,110,-1191.85,1188.5,-1246.22,510.12
170,110,-1306.97,596.634,-973.614,405.326
175,110,-1287.32,2.40302,-690.127,213.965
180,110,-1107.46,-515.393,-407.919,-68.2782
0,115,-10860.2,17.4786,4810.62,-196.707
5,115,-11157.1,-740.979,4861.47,382.917
10,115,-11550.1,-1532.69,4873.88,895.504
15,115,-11976.5,-2300.64,4845.66,1326.53
20,115,-12360.2,-2984.63,4778.25,1672.04
25,115,-12623,-3533.01,4675.05,1933.6
30,115,-12696.9,-3914.34,4538.84,2113.97
35,115,-12537.8,-4123.4,4370.29,2215.57
40,115,-12133,-4178.21,4168.65,2241.69
45,115,-11502.4,-4110.21,3934.01,2198.68
50,115,-10690.2,-3952.63,3669.37,2097.16
55,115,-9752.62,-3732.63,3381.44,1951.22
60,115,-8745.66,-3469.03,3079.46,1776.19
65,115,-7717.35,-3174.14,2772.97,1586.04
70,115,-6704.52,-2856.86,2469.71,1391.57
75,115,-5733.34,-2524.73,2174.27,1199.83
80,115,-4821.62,-2184.26,1887.98,1014.67
85,115,-3981.39,-1840.36,1609.48,837.96
90,115,-3220.97,-1495.54,1335.51,670.961
95,115,-2546.45,-1149.41,1061.64,515.669
100,115,-1962.32,-798.931,782.627,375.808
105,115,-1471.19,-439.086,492.852,257.362
110,115,-1072.82,-64.1239,187.26,168.359
115,115,-762.839,330.468,-136.768,117.637
120,115,-532.229,745.127,-476.674,112.448
125,115,-368.698,1172.52,-822.005,155.318
130,115,-260.379,1593.75,-1153.32,241.243
135,115,-200.952,1976.03,-1444.23,356.748
140,115,-193.315,2274.24,-1666.91,481.857
145,115,-248.24,2438.05,-1799.35,594.505
150,115,-376.071,2424.16,-1831.25,675.26
155,115,-573.765,2210.3,-1765.78,709.728
160,115,-813.975,1805.83,-1616.37,687.679
165,115,-1043.88,1254.46,-1400.65,600.508
170,115,-1197.22,627.882,-1134.93,440.166
175,115,-1215.35,12.3887,-832.058,201.512
180,115,-1067.7,-507.481,-502.889,-112.938
0,120,-10399.6,0.267968,5738.84,-197.482
5,120,-10726.4,-489.759,5823.54,298.777
10,120,-11183.7,-1042.65,5908.17,747.55
15,120,-11699.4,-1608.95,5980.42,1135.07
20,120,-12185.4,-2132.3,6028.92,1455.99
25,120,-12551.5,-2562.32,6043.15,1708.31
30,120,-12720.2,-2867.38,6012.59,1890.04
35,120,-12641.6,-3040.57,5926.95,1998.96
40,120,-12302.1,-3096.03,5778.16,2035.03
45,120,-11723,-3058.42,5563.33,2002.93
50,120,-10951.2,-2951.96,5286.53,1912.82
55,120,-10044.3,-2794.32,4958.48,1778.76
60,120,-9058.85,-2596.51,4594,1615.93
65,120,-8042.31,-2366.12,4208.55,1437.94
70,120,-7031.27,-2110.44,3815.21,1255.25
75,120,-6052.64,-1837.58,3422.98,1074.98
80,120,-5126.02,-1555.43,3036.49,901.488
85,120,-4265.87,-1269.89,2656.62,737.564
90,120,-3482.97,-983.503,2281.49,585.584
95,120,-2785.23,-694.966,1907.37,448.568
100,120,-2177.91,-399.627,1529.36,331
105,120,-1663.23,-90.6302,1142.16,239.279
110,120,-1239.48,239.4,741.405,181.518
115,120,-900.174,596.087,325.653,166.322
120,120,-634.122,980.251,-100.924,200.284
125,120,-427.635,1384.11,-526.237,284.488
130,120,-269.112,1787.39,-929.797,411.215
135,120,-154.853,2155.09,-1285.34,562.702
140,120,-92.8927,2439.27,-1566.48,713.433
145,120,-100.918,2586.59,-1753.46,835.753
150,120,-196.288,2551.51,-1837.76,906.357
155,120,-380.865,2311.19,-1822.23,910.31
160,120,-628.271,1876.79,-1716.88,840.843
165,120,-882.342,1296.18,-1533.09,696.311
170,120,-1070.61,646.64,-1279.82,477.773
175,120,-1128.05,19.935,-963.952,189.715
180,120,-1019.81,-495.707,-594.031,-156.738
0,125,-9859.84,-16.9447,6623.39,-196.753
5,125,-10204.8,-256.29,6743.43,170.066
10,125,-10698.3,-582.488,6901.15,511.718
15,125,-11262.6,-953.534,7073.34,815.904
20,125,-11803.3,-1317.5,7234.93,1076.48
25,125,-12224.1,-1626.43,7360.93,1288.69
30,125,-12443.2,-1849.61,7427.54,1446.51
35,125,-12409.1,-1979.36,7414.19,1543.67
40,125,-12108.8,-2026.57,7306.73,1576.91
45,125,-11566,-2009.9,7100.63,1548.66
50,125,-10829.1,-1945.62,6802.17,1467.52
55,125,-9956.6,-1843.2,6426.72,1346.2
60,125,-9004.24,-1706.92,5994.81,1198.64
65,125,-8018.4,-1540.11,5527.62,1037.45
70,125,-7034.65,-1348.24,5043.2,872.654
75,125,-6079.47,-1139.06,4554.61,711.635
80,125,-5172.54,-920.64,4069.51,559.68
85,125,-4328.59,-698.795,3590.89,420.796
90,125,-3558.5,-475.378,3118.16,298.518
95,125,-2869.89,-247.892,2648.2,196.65
100,125,-2267.3,-10.2522,2176.4,119.938
105,125,-1751.93,245.728,1697.82,74.5394
110,125,-1320.98,528.401,1208.86,67.957
115,125,-966.947,843.882,709.505,107.931
120,125,-678.078,1192.97,205.913,199.872
125,125,-440.75,1567.38,-287.842,343.039
130,125,-244.427,1945.89,-750.143,526.74
135,125,-87.7931,2292.13,-1155.29,728.733
140,125,17.2571,2556.49,-1479.44,917.771
145,125,47.9336,2684.06,-1706.67,1060.34
150,125,-18.6283,2628.22,-1831.84,1128.92
155,125,-188.837,2366.2,-1858.75,1107.76
160,125,-438.524,1910.69,-1794.43,993.612
165,125,-710.747,1312.48,-1643.61,792.35
170,125,-929.889,652.325,-1406.89,515.219
175,125,-1027,24.9655,-1084.13,177.675
180,125,-964.151,-480.16,-680.653,-199.345
0,130,-9245.06,-34.0284,7457.53,-194.528
5,130,-9596.57,-48.1446,7611.58,0.422388
10,130,-10098.3,-167.239,7836.2,194.178
15,130,-10671.9,-356.752,8097.53,376.796
20,130,-11222.1,-569.872,8357.27,542.25
25,130,-11652.2,-761.895,8576.77,683.961
30,130,-11881.2,-903.703,8720.17,792.873
35,130,-11859.2,-987.195,8758.12,859.286
40,130,-11575.2,-1020.46,8671.95,876.678
45,130,-11054.4,-1017.1,8456.82,844.647
50,130,-10346.1,-986.943,8121.97,769.225
55,130,-9508.17,-933.05,7687.75,660.831
60,130,-8595.44,-854.416,7180.44,531.417
65,130,-7653.05,-750.649,6626.71,392.257
70,130,-6715.55,-624.781,6049.45,252.91
75,130,-5808.47,-482.887,5465.69,121.113
80,130,-4950.34,-331.569,4886.13,3.07493
85,130,-4154.33,-175.174,4315.88,-96.1441
90,130,-3429.21,-14.1388,3755.54,-172.249
95,130,-2780.24,155.207,3202.43,-221.22
100,130,-2209.65,339.685,2651.85,-238.691
105,130,-1716.85,547.7,2098.71,-219.35
110,130,-1298.01,787.357,1539.59,-156.799
115,130,-945.557,1064.21,975.462,-44.5404
120,130,-648.472,1378.38,414.119,121.355
125,130,-394.532,1720.91,-128.576,338.07
130,130,-175.042,2070.03,-630.088,591.741
135,130,9.11795,2388.96,-1065.68,855.535
140,130,143.413,2627.88,-1414.77,1092.47
145,130,201.837,2731.96,-1666.19,1263.22
150,130,157.782,2655.07,-1819.25,1336.11
155,130,1.01354,2375.48,-1879.46,1294.63
160,130,-247.411,1907.4,-1851.25,1139.16
165,130,-532.208,1303.24,-1732.57,883.45
170,130,-777.76,645.026,-1515.16,549.529
175,130,-913.931,27.6367,-1191.14,164.495
180,130,-901.159,-460.958,-762.094,-240.435
0,135,-8559.91,-50.8531,8234.91,-190.822
5,135,-8907.02,127.806,8418.96,-205.225
10,135,-9391.69,189.234,8697.69,-196.234
15,135,-9938.99,160.488,9028,-170.253
20,135,-10458.4,82.6792,9360.22,-132.001
25,135,-10858.5,-3.35063,9644.16,-88.6481
30,135,-11063.3,-70.3415,9834.22,-51.2678
35,135,-11026.9,-109.816,9894.44,-32.477
40,135,-10741,-127.311,9803.28,-42.1667
45,135,-10231.5,-132.258,9556.52,-84.2375
50,135,-9546.86,-129.673,9166.71,-156.035
55,135,-8743.63,-117.987,8659.15,-250.127
60,135,-7875.08,-92.2432,8065.66,-356.883
65,135,-6985.24,-48.7226,7418.4,-466.481
70,135,-6107.73,12.5401,6745.36,-569.928
75,135,-5266.92,88.3599,6067.88,-659.367
80,135,-4479.47,174.902,5400.09,-728.153
85,135,-3755.75,270.207,4749.45,-770.886
90,135,-3101.03,375.535,4117.7,-783.326
95,135,-2516.71,495.315,3502.15,-762.021
100,135,-2001.6,636.16,2897.23,-703.615
105,135,-1552.55,805.475,2296.55,-604.048
110,135,-1164.55,1009.9,1695.72,-458.251
115,135,-830.302,1253.46,1095.47,-261.092
120,135,-540.335,1535,504.25,-10.2353
125,135,-284.731,1844.8,-61.0099,289.285
130,135,-57.2462,2160.95,-577.36,620.333
135,135,139.134,2447.27,-1021.41,951.573
140,135,288.232,2655.25,-1376.13,1240.63
145,135,362.519,2731.93,-1635.45,1442.93
150,135,333.395,2633.46,-1803.37,1523.2
155,135,187.745,2340.24,-1887.32,1464.54
160,135,-57.0391,1867.97,-1889.3,1271.13
165,135,-349.449,1269.43,-1800.53,964.631
170,135,-616.866,625.505,-1603.94,577.827
175,135,-790.719,28.3358,-1283.83,149.335
180,135,-831.309,-438.249,-837.735,-279.696
0,140,-7809.62,-67.2909,8949.62,-185.664
5,140,-8142.73,265.615,9157.27,-440.792
10,140,-8588.84,474.711,9471.67,-648.246
15,140,-9080.39,579.586,9842.96,-809.363
20,140,-9536.35,615.241,10213.2,-926.045
25,140,-9875.21,618.287,10524.1,-1004.63
30,140,-10029.7,614.085,10723.5,-1057.14
35,140,-9960.06,611.604,10771.6,-1098.63
40,140,-9660.52,607.689,10645.5,-1142.57
45,140,-9156.71,596.273,10342.2,-1197
50,140,-8495.02,575.847,9877.55,-1263.32
55,140,-7729.47,551.218,9281.31,-1337.56
60,140,-6911.22,530.382,8590.58,-1412.66
65,140,-6082.81,520.193,7843.19,-1480.45
70,140,-5276.62,524.004,7072.6,-1532.88
75,140,-4515.45,542.119,6305.12,-1562.75
80,140,-3813.56,573.879,5558.82,-1564.04
85,140,-3178.01,619.7,4843.64,-1532.19
90,140,-2610.05,682.055,4162.24,-1464.09
95,140,-2106.9,765.322,3511.18,-1357.64
100,140,-1663.52,874.944,2882.88,-1210.87
105,140,-1273.94,1016.4,2268.31,-1021.03
110,140,-931.745,1194.11,1660.57,-784.233
115,140,-629.909,1410.01,1058.68,-496.563
120,140,-360.735,1661.4,470.476,-157.219
125,140,-117.015,1937.87,-87.1227,226.53
130,140,104.725,2217.88,-591.527,634.371
135,140,299.498,2466.81,-1021.13,1030.88
140,140,450.255,2638.92,-1362.57,1369.13
145,140,529.338,2684.97,-1614.6,1600.41
150,140,507.717,2564.98,-1785.45,1686.9
155,140,370.393,2262.5,-1884.12,1611.97
160,140,130.849,1794.6,-1910.06,1383.7
165,140,-164.869,1213.04,-1848.12,1031.27
170,140,-449.755,595.172,-1672.86,597.47
175,140,-659.315,27.6666,-1361.25,131.464
180,140,-755.133,-412.204,-907.001,-316.827
0,145,-6999.89,-83.2164,9596.22,-179.092
5,145,-7311.3,360.45,9819.17,-699.208
10,145,-7702.65,679.052,10146.4,-1148.48
15,145,-8116.76,884.999,10524.8,-1521.3
20,145,-8485.8,1007.03,10892.2,-1814.97
25,145,-8741.93,1077.4,11186.8,-2033.39
30,145,-8829.4,1119.6,11354,-2188.35
35,145,-8715.79,1143.2,11352.8,-2296.86
40,145,-8398.09,1147.21,11160.9,-2376.07
45,145,-7900.76,1128.29,10777,-2438.69
50,145,-7266.97,1087.48,10219.7,-2490.82
55,145,-6547.1,1031.98,9522.74,-2532.5
60,145,-5789.23,972.369,8728.08,-2559.71
65,145,-5033.47,918.593,7879.17,-2566.6
70,145,-4309.98,877.486,7015.24,-2547.13
75,145,-3639.07,852.735,6167.81,-2496.1
80,145,-3032.06,846.34,5358.88,-2409.69
85,145,-2492.59,860.181,4600.56,-2285.67
90,145,-2018.27,896.832,3895.64,-2123.11
95,145,-1602.71,959.543,3238.99,-1921.73
100,145,-1237.69,1051.75,2619.89,-1680.89
105,145,-914.81,1176.46,2025.54,-1398.71
110,145,-626.438,1335.58,1445.44,-1071.92
115,145,-365.809,1528.92,875.858,-697.392
120,145,-126.924,1752.34,322.908,-275.614
125,145,94.7819,1995,-197.583,184.077
130,145,300.113,2236.33,-664.355,658.559
135,145,482.383,2444.24,-1058.21,1109.16
140,145,624.358,2577.16,-1369.5,1485.76
145,145,699.344,2591.06,-1601.26,1737.14
150,145,679.138,2451.23,-1765.06,1824.39
155,145,547.748,2145.04,-1870.62,1731.91
160,145,314.707,1690.55,-1914.6,1471.61
165,145,19.3867,1137.01,-1875.9,1079.25
170,145,-278.878,556.039,-1721.74,606.177
175,145,-521.733,26.4236,-1422.76,110.307
180,145,-673.209,-383.022,-969.363,-351.547
0,150,-6136.89,-98.5087,10169.8,-171.158
