Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
130,75,1064.42,-283.475,-1058.51,-690.613
135,75,1505.99,-203.661,-1073.85,-792.507
140,75,1880.4,-76.9348,-1088.34,-879.396
145,75,2139.14,84.6491,-1094.68,-931.811
150,75,2236.14,276.361,-1086.86,-932.131
155,75,2138.51,496.293,-1059.71,-870.88
160,75,1835.97,735.471,-1007.08,-750.919
165,75,1346.3,968.551,-920.279,-587.721
170,75,715.187,1152.37,-788.393,-405.536
175,75,10.8538,1235.87,-601.298,-230.943
180,75,-685.69,1178.16,-354.202,-86.2294
0,80,2064,15322.2,387.821,2718.25
5,80,-64.4671,15670.2,-196.521,2809.18
10,80,-2057.23,15772.7,-735.109,2750.14
15,80,-3798.89,15627.2,-1210.63,2559.68
20,80,-5202.23,15240.8,-1611.74,2271.79
25,80,-6217.64,14626.1,-1931.01,1927.63
30,80,-6837.89,13799.8,-2163.79,1565.88
35,80,-7095.88,12786.6,-2308.81,1215.58
40,80,-7055.01,11622.7,-2369.6,893.375
45,80,-6793.91,10357.4,-2355.35,605.341
50,80,-6390.34,9049.42,-2280.22,351.22
55,80,-5908.85,7758.14,-2161.13,128.607
60,80,-5395.09,6534.44,-2014.9,-64.5807
65,80,-4876.54,5413.58,-1855.99,-229.628
70,80,-4367.23,4412.94,-1695.39,-367.73
75,80,-3873.16,3534.16,-1540.65,-480.858
80,80,-3396.5,2768.24,-1396.63,-572.091
85,80,-2937.46,2101.34,-1266.44,-645.286
90,80,-2494.69,1519.92,-1152.27,-704.394
95,80,-2064.88,1014.39,-1055.79,-752.838
100,80,-1642.57,581.115,-978.311,-793.308
105,80,-1220.63,222.58,-920.65,-828.037
110,80,-791.494,-54.1566,-882.885,-859.342
115,80,-348.969,-240.89,-864.036,-889.935
120,80,109.271,-332.934,-861.851,-922.485
125,80,578.806,-333.58,-872.804,-958.193
130,80,1045.46,-256.163,-892.428,-994.769
135,80,1483.12,-121.9,-915.925,-1024.83
140,80,1853.94,46.4051,-938.85,-1036.03
145,80,2112.44,231.796,-957.394,-1013.56
150,80,2213.83,427.002,-967.853,-944.931
155,80,2124.92,631.135,-965.281,-825.123
160,80,1834.22,840.117,-941.959,-660.246
165,80,1357.81,1036.55,-886.852,-467.851
170,80,739.177,1186.45,-787.004,-273.473
175,80,43.4675,1246.74,-630.902,-104.455
180,80,-652.21,1181.19,-412.616,16.7822
0,85,2089.94,15500.8,206.456,1372.49
5,85,-281.12,15848.4,-218.395,1437.26
10,85,-2506.44,15876.3,-604.165,1367.44
15,85,-4457.59,15596,-937.049,1180.14
20,85,-6036.69,15035.4,-1209.48,907.454
25,85,-7186.47,14231.2,-1418.28,589.029
30,85,-7895.04,13224.4,-1562.93,263.035
35,85,-8193.88,12058.3,-1644.75,-41.2991
40,85,-8148.4,10780.9,-1667.18,-307.236
45,85,-7842.8,9444.87,-1636.43,-529.715
50,85,-7363.38,8105.94,-1561.55,-711.546
55,85,-6784.87,6816.93,-1453.82,-858.87
60,85,-6162.99,5621.13,-1325.26,-977.773
65,85,-5533.71,4547.03,-1187.15,-1072.83
70,85,-4917.05,3606.56,-1048.94,-1147.25
75,85,-4322.59,2797.1,-917.819,-1203.66
80,85,-3754.17,2106.28,-798.936,-1244.88
85,85,-3212.62,1517.59,-695.916,-1274.01
90,85,-2696.89,1015.51,-611.424,-1294.14
95,85,-2204.18,589.19,-547.513,-1307.84
100,85,-1729.98,234.338,-505.635,-1316.79
105,85,-1268.45,-46.711,-486.342,-1321.74
110,85,-813.236,-246.926,-488.821,-1322.76
115,85,-358.574,-358.39,-510.544,-1319.51
120,85,98.9901,-377.403,-547.316,-1311.25
125,85,558.183,-309.322,-593.894,-1296.36
130,85,1009.75,-170.804,-645.066,-1271.45
135,85,1433.24,12.5949,-696.752,-1230.68
140,85,1795.6,213.463,-746.492,-1165.94
145,85,2053.98,411.237,-792.833,-1068.51
150,85,2163.62,597.488,-833.62,-932.222
155,85,2089.33,773.757,-863.899,-757.156
160,85,1816.85,942.241,-874.577,-552.525
165,85,1359.58,1094.7,-852.827,-337.084
170,85,758.592,1207.11,-784.524,-136.322
175,85,76.2872,1244.61,-658.013,23.0647
180,85,-613.766,1175.24,-467.89,119.666
0,90,2099.98,15561.4,23.5199,16.2898
5,90,-482.546,15901.6,-201.785,55.888
10,90,-2909.83,15846.6,-395.275,-10.1337
15,90,-5039.76,15421.5,-548.518,-168.534
20,90,-6764.16,14675.4,-659.387,-392.611
25,90,-8019.57,13670.5,-730.353,-648.377
30,90,-8791.71,12473.3,-765.95,-902.428
35,90,-9112.74,11148.9,-770.616,-1128.89
40,90,-9051.02,9758.7,-747.738,-1313.24
45,90,-8695.73,8360.3,-699.971,-1452.25
50,90,-8139.93,7006.01,-630.259,-1550.91
55,90,-7466.54,5740.26,-542.739,-1618.03
60,90,-6739.98,4596.05,-443.004,-1662.58
65,90,-6004.34,3592.35,-337.643,-1691.51
70,90,-5286.18,2733.7,-233.417,-1709.44
75,90,-4599.46,2012.46,-136.491,-1719.23
80,90,-3950.3,1413.09,-52.0342,-1722.93
85,90,-3340.36,917.175,15.7759,-1722.27
90,90,-2768.7,508.021,63.5325,-1718.78
95,90,-2232.62,174.045,88.4255,-1713.47
100,90,-1728.07,-89.5725,88.3602,-1706.4
105,90,-1249.9,-281.078,62.4422,-1696.35
110,90,-792.124,-394.293,11.6738,-1680.8
115,90,-348.291,-422.64,-60.5161,-1656.08
120,90,87.5545,-364.375,-148.37,-1617.86
125,90,518.737,-227.495,-244.796,-1561.61
130,90,942.21,-31.9455,-343.078,-1482.99
135,90,1343.97,192.977,-438.556,-1378.18
140,90,1695.92,416.241,-529.271,-1244.01
145,90,1957.13,614.809,-614.902,-1078.55
150,90,2081.38,780.268,-694.21,-882.43
155,90,2029.66,917.8,-762.252,-660.864
160,90,1783.2,1037.07,-809.005,-425.643
165,90,1351.7,1139.99,-820.471,-195.769
170,90,773.65,1212.97,-782.073,4.47296
175,90,109.248,1229.2,-682.968,150.14
180,90,-570.652,1160.33,-519.603,221.639
0,95,2094.04,15503.6,-159.595,-1340.04
5,95,-662.253,15830.5,-151.328,-1323.29
10,95,-3254.36,15689.3,-119.307,-1369.23
15,95,-5526.32,15117.7,-62.7658,-1470.63
20,95,-7360.42,14185.4,13.183,-1609.54
25,95,-8688.82,12979.9,99.3501,-1761.85
30,95,-9497.37,11593.9,185.775,-1903.4
35,95,-9821.08,10114.9,265.083,-2015.69
40,95,-9732.33,8619.18,334.432,-2089.29
45,95,-9324.68,7169.96,395.353,-2124.18
50,95,-8696.11,5816.2,451.857,-2127.36
55,95,-7935.37,4592.77,507.928,-2109.23
60,95,-7113.77,3520.52,565.605,-2080.03
65,95,-6282.66,2606.96,624.255,-2047.71
70,95,-5475.12,1847.82,680.963,-2017.21
75,95,-4709.96,1229.82,731.481,-1990.94
80,95,-3996.05,734.406,771.137,-1969.65
85,95,-3336,341.777,795.383,-1953.28
90,95,-2728.82,34.6358,799.975,-1941.26
95,95,-2171.51,-199.073,781.055,-1932.46
100,95,-1659.85,-364.818,735.427,-1924.74
105,95,-1188.59,-461.836,661.217,-1914.47
110,95,-751.137,-485.356,558.827,-1896.21
115,95,-339.205,-430.616,431.748,-1862.89
120,95,56.8723,-298.041,286.669,-1806.67
125,95,446.085,-98.0921,132.398,-1720.4
130,95,832.334,146.538,-22.2708,-1599.25
135,95,1208.38,403.574,-170.908,-1441.83
140,95,1550.81,639.14,-310.654,-1250.27
145,95,1819.82,828.412,-441.243,-1029.58
150,95,1966.41,963.651,-561.986,-786.994
155,95,1946.05,1054.41,-668.274,-532.271
160,95,1733.89,1118.65,-749.832,-278.895
165,95,1334.89,1169.07,-792.151,-45.0756
170,95,784.824,1202.73,-780.72,147.105
175,95,142.372,1200.44,-706.075,275.222
180,95,-523.194,1136.6,-567.361,321.926
0,100,2072.16,15327.8,-341.496,-2686.17
5,100,-814.789,15636.9,-72.725,-2689
10,100,-3529.37,15411.5,210.727,-2698.24
15,100,-5902.28,14700.5,499.354,-2714.46
20,100,-7807.42,13592.4,778.978,-2731.51
25,100,-9174.55,12198.7,1032.94,-2739.11
30,100,-9991.97,10637.1,1246.09,-2726.72
35,100,-10299.6,9016.72,1409,-2687.34
40,100,-10174.7,7429.05,1520.36,-2619.84
45,100,-9714.85,5942.97,1586.72,-2529.12
50,100,-9021.33,4604.37,1619.6,-2424.41
55,100,-8186.46,3438.43,1631.62,-2316.55
60,100,-7286.29,2453.37,1633.1,-2215.35
65,100,-6377.86,1644.46,1630.25,-2127.87
70,100,-5500,997.88,1625.03,-2057.87
75,100,-4676.11,494.235,1616.08,-2006.24
80,100,-3917.87,111.745,1599.95,-1971.92
85,100,-3228.96,-170.751,1572.11,-1952.66
90,100,-2608.24,-371.167,1527.56,-1945.59
95,100,-2052.05,-502.157,1461.2,-1947.11
100,100,-1555.41,-570.116,1368.31,-1952.57
105,100,-1112.14,-575.568,1245.46,-1955.57
110,100,-714.106,-515.258,1091.67,-1947.58
115,100,-350.225,-385.984,909.69,-1918.13
120,100,-6.39029,-189.662,706.463,-1856.2
125,100,332.454,61.7822,492.297,-1752.5
130,100,677.193,343.983,278.466,-1602.18
135,100,1027.1,622.574,74.118,-1406.65
140,100,1363.01,861.349,-115.883,-1173.44
145,100,1645.59,1033.87,-290.603,-914.218
150,100,1822.1,1133.1,-449.893,-642.171
155,100,1841.28,1173.09,-590.123,-370.6
160,100,1670.97,1180.32,-701.65,-113.501
165,100,1310.52,1178.52,-770.125,112.836
170,100,792.83,1175.29,-781.417,289.388
175,100,175.755,1158.45,-727.593,396.711
180,100,-471.754,1104.22,-610.802,419.762
0,105,2034.52,15035.4,-520.797,-4011.86
5,105,-935.916,15323.5,27.4677,-4030.45
10,105,-3726.93,15021.2,580.189,-3987.45
15,105,-6157.17,14186.3,1114.84,-3892.55
20,105,-8093.76,12923.7,1606.43,-3753.96
25,105,-9465.9,11366.1,2030.39,-3578.66
30,105,-10266.2,9653.34,2367.16,-3373.68
35,105,-10541,7914.3,2606.65,-3147.35
40,105,-10373.3,6253.96,2750.58,-2909.91
45,105,-9864.28,4746.62,2811.49,-2673.08
50,105,-9117.33,3435.5,2808.89,-2448.82
55,105,-8226.54,2337.05,2764.14,-2247.58
60,105,-7270.49,1447.79,2695.99,-2077.05
65,105,-6309.83,751.381,2617.9,-1941.36
70,105,-5387.39,224.583,2537.4,-1841.29
75,105,-4530.06,-158.442,2456.84,-1774.94
80,105,-3751.77,-423.237,2374.72,-1738.63
85,105,-3057.07,-592.954,2287.05,-1727.69
90,105,-2444.6,-686.693,2188.22,-1736.82
95,105,-1909.83,-718.184,2071.79,-1760.01
100,105,-1446.56,-695.067,1931.21,-1790.02
105,105,-1047.02,-619.196,1760.96,-1817.65
110,105,-700.892,-488.442,1558.11,-1831.28
115,105,-393.901,-300.264,1324.01,-1817.24
120,105,-107.499,-56.7224,1065.42,-1761.64
125,105,179.025,230.336,793.995,-1653.49
130,105,482.871,536.276,523.791,-1488.31
135,105,809.149,825.586,267.321,-1270.51
140,105,1142.46,1060.08,32.1293,-1012.9
145,105,1443.63,1211.51,-179.903,-733.354
150,105,1655.88,1273.07,-369.544,-450.137
155,105,1720.73,1262.81,-535.066,-178.921
160,105,1597.93,1215.39,-668.488,67.0993
165,105,1280.6,1165.2,-756.308,274.73
170,105,798.605,1129.87,-784.927,428.77
175,105,209.556,1103.56,-747.72,512.988
180,105,-416.724,1063.43,-649.593,514.403
0,110,1981.38,14628.5,-696.135,-5307.01
5,110,-1022.73,14894,142.084,-5337.4
10,110,-3842.01,14526.7,973.376,-5229
15,110,-6285.22,13591.2,1759.56,-5001.49
20,110,-8214.66,12205.2,2463.26,-4679.28
25,110,-9560.62,10518.5,3051.82,-4289.35
30,110,-10321.2,8689.3,3502.35,-3859.4
35,110,-10549.9,6862.41,3805.92,-3416.22
40,110,-10335.6,5153.79,3968.99,-2984.07
45,110,-9783.06,3642.06,4011.29,-2583.31
50,110,-8996.93,2368.24,3960.76,-2229.23
55,110,-8071.75,1341.72,3847.49,-1931.48
60,110,-7086.79,549.485,3698.46,-1694.28
65,110,-6103.94,-34.5412,3534.32,-1517.1
70,110,-5167.71,-441.939,3368.39,-1395.98
75,110,-4306.51,-704.869,3207.16,-1324.78
80,110,-3535.2,-853.241,3051.57,-1296.36
85,110,-2858.51,-913.139,2898.51,-1303.2
90,110,-2274.54,-905.767,2741.98,-1337.59
95,110,-1777.71,-846.58,2574.13,-1391.28
100,110,-1360.39,-744.703,2386.34,-1454.7
105,110,-1013.01,-603.088,2170.69,-1516.09
110,110,-723.049,-420.005,1921.92,-1560.99
115,110,-473.423,-192.384,1639.76,-1572.77
120,110,-241.996,79.0894,1330.61,-1534.93
125,110,-3.60906,384.251,1007.54,-1435
130,110,264.021,699.601,687.628,-1269.02
135,110,570.935,989.436,387.124,-1044.38
140,110,905.156,1213.95,116.49,-778.983
145,110,1227.85,1342.89,-121.586,-496.4
150,110,1478.62,1369,-329.469,-219.197
155,110,1591.97,1313.38,-508.429,35.7119
160,110,1519.46,1217.86,-653.274,257.212
165,110,1247.66,1126.52,-752.057,436.34
170,110,803.258,1066.14,-791.764,562.397
175,110,243.98,1036.34,-766.582,622.451
180,110,-358.522,1014.55,-683.441,605.13
0,115,1913.17,14110.3,-866.175,-6561.78
5,115,-1073.76,14352.8,263.601,-6600.21
10,115,-3872.6,13936.4,1374.09,-6416.78
15,115,-6285.3,12929.6,2409.2,-6041.42
20,115,-8171.65,11459.2,3317.88,-5515.91
25,115,-9464.34,9686.97,4059.45,-4888.92
30,115,-10167.5,7784.12,4608.86,-4210.91
35,115,-10341.3,5906.87,4960.16,-3529.21
40,115,-10080.2,4178.61,5126.35,-2884.02
45,115,-9492.19,2680.6,5135.64,-2305.66
50,115,-8682.64,1452,5025,-1813.48
55,115,-7745.77,497.057,4833.2,-1416.27
60,115,-6760.04,-203.993,4595.13,-1114.04
65,115,-5786.56,-684.22,4338.28,-900.42
70,115,-4869.02,-981.634,4081.5,-765.357
75,115,-4034.95,-1133.88,3835.31,-697.294
80,115,-3298.23,-1175.35,3603.14,-684.726
85,115,-2662.46,-1135.74,3382.81,-716.873
90,115,-2124.52,-1039.14,3167.92,-783.571
95,115,-1677.5,-903.232,2949.16,-874.551
100,115,-1312.34,-738.736,2715.7,-978.308
105,115,-1018.04,-549.369,2457.09,-1080.93
110,115,-780.576,-333.112,2165.73,-1165.42
115,115,-581.283,-85.4056,1839.81,-1212.43
120,115,-396.042,195.551,1485.58,-1202.9
125,115,-197.015,502.46,1117.8,-1122.84
130,115,41.6047,814.098,756.809,-968.677
135,115,333.831,1095.54,422.719,-750.658
140,115,670.959,1305.99,128.841,-491.559
145,115,1015.11,1413.3,-121.75,-220.295
150,115,1303.3,1409.19,-333.838,36.8755
155,115,1463.97,1316.7,-512.819,262.678
160,115,1441.05,1183.21,-657.425,449.145
165,115,1214.59,1060.9,-757.993,592.523
170,115,807.996,984.322,-802.145,687.206
175,115,279.257,957.613,-784.224,723.556
180,115,-297.592,957.951,-712.088,691.252
0,120,1830.4,13484.7,-1029.62,-7766.6
5,120,-1088.96,13704.9,384.411,-7809.8
10,120,-3819.67,13258,1766.2,-7546.09
15,120,-6160.71,12213.7,3040.14,-7015.39
20,120,-7971.92,10703.3,4140.68,-6277.04
25,120,-9189.47,8894.94,5019.25,-5402.03
30,120,-9823.02,6966.92,5649.73,-4464.37
35,120,-9938.54,5081.42,6030.68,-3532.91
40,120,-9634.81,3365.36,6183.26,-2664.65
45,120,-9021.76,1900.6,6145.34,-1900.7
50,120,-8205.21,724.437,5963.58,-1264.98
55,120,-7278.36,-162.245,5685.57,-765.681
60,120,-6317.91,-783.199,5353.79,-398.507
65,120,-5382.61,-1175.54,5002.03,-150.832
70,120,-4513.31,-1381.23,4654.08,-5.8388
75,120,-3734.49,-1441.77,4323.95,54.1605
80,120,-3057.01,-1395.25,4017.12,45.6222
85,120,-2481.77,-1274.78,3731.99,-17.0373
90,120,-2003.43,-1107.39,3461.52,-121.13
95,120,-1613.3,-913.071,3194.77,-254.563
100,120,-1301.09,-704.067,2918.64,-404.23
105,120,-1055.06,-484.674,2620.23,-554.394
110,120,-860.961,-252.343,2289.83,-685.772
115,120,-700.25,-0.785638,1924.43,-776.257
120,120,-548.841,274.59,1530.6,-804.111
125,120,-378.219,569.836,1125.16,-753.581
130,120,-160.698,866.776,731.976,-621.269
135,120,120.761,1132.29,375.034,-420.063
140,120,460.679,1325.67,70.2571,-177.452
145,120,822.977,1413.46,-179.386,72.5113
150,120,1143.49,1386.24,-381.871,300.242
155,120,1346.17,1267.72,-547.716,488.678
160,120,1368.44,1108.94,-680.605,633.725
165,120,1184.35,967.948,-773.905,737.547
170,120,814.041,885.255,-815.968,800.059
175,120,315.622,868.429,-800.609,814.862
180,120,-234.397,894.059,-735.315,772.112
0,125,1733.7,12756.5,-1185.23,-8912.32
5,125,-1069.73,12955.9,497.076,-8957.71
10,125,-3687.05,12498.6,2134.16,-8613.37
15,125,-5918.71,11452.9,3630.22,-7928.38
20,125,-7627.45,9949.47,4904.9,-6978.92
25,125,-8753.66,8157.17,5902.02,-5857.65
30,125,-9311.63,6255.04,6595.14,-4661.68
35,125,-9371.17,4405.72,6988.4,-3481
40,125,-9033.26,2735.58,7112.16,-2389.36
45,125,-8408.35,1325,7014.93,-1438.76
50,125,-7601.45,209.182,6753.59,-658.078
55,125,-6704.04,-613.042,6384.72,-55.3329
60,125,-5790.26,-1167.16,5958.16,377.646
65,125,-4915.52,-1491.72,5513.45,659.462
70,125,-4116.66,-1630.11,5078.53,813.586
75,125,-3413.68,-1625.49,4670.09,863.937
80,125,-2813.05,-1517.91,4294.83,832.107
85,125,-2311.72,-1342.58,3951.18,736.312
90,125,-1901.19,-1128.54,3631.03,591.817
95,125,-1570.63,-897.488,3321.57,412.467
100,125,-1308.6,-662.907,3007.45,212.824
105,125,-1103.37,-429.739,2673.47,10.3324
110,125,-941.724,-195.298,2308.15,-173.412
115,125,-806.912,47.8197,1907.75,-313.412
120,125,-676.767,306.429,1479.65,-384.99
125,125,-523.971,579.726,1043.14,-370.38
130,125,-320.522,853.016,625.817,-266.147
135,125,-47.3422,1096.09,255.501,-87.6943
140,125,293.151,1269.73,-49.5183,132.919
145,125,667.432,1340.42,-286.78,356.67
150,125,1011.72,1297.79,-467.988,550.873
155,125,1247.39,1165.18,-609.482,698.954
160,125,1307.06,995.048,-720.71,801.016
165,125,1159.76,848.731,-798.736,865.458
170,125,822.541,770.477,-832.812,897.904
175,125,353.299,770.076,-815.618,895.077
180,125,-169.418,823.363,-752.946,847.096
0,130,1623.8,11931.2,-1331.83,-9990.21
5,130,-1018.85,12111.8,594.591,-10036
10,130,-3481.24,11664.3,2463.49,-9615.75
15,130,-5570.11,10653.1,4159.3,-8786.31
20,130,-7154.02,9203.45,5587.26,-7639
25,130,-8178.23,7478.96,6683.95,-6286.31
30,130,-8660.36,5653.33,7422.96,-4846.6
35,130,-8671.56,3884.36,7814.36,-3429.55
40,130,-8312.35,2294.19,7898.15,-2124.62
45,130,-7691.34,959.736,7733.79,-994.287
50,130,-6911.01,-86.1497,7388.69,-72.5201
55,130,-6059.79,-845.841,6928.42,632.26
60,130,-5208.43,-1344.99,6409.95,1131.28
65,130,-4408.44,-1621.66,5877.93,1448.28
70,130,-3692.24,-1718.53,5363.64,1612.69
75,130,-3075.14,-1678.16,4885.53,1654.23
80,130,-2558.92,-1540.31,4450.72,1599.41
85,130,-2136.33,-1340.16,4056.99,1470.24
90,130,-1795.43,-1107.01,3694.77,1284.62
95,130,-1523.03,-863.035,3349.27,1058.22
100,130,-1306.63,-622.405,3002.94,807.139
105,130,-1134.89,-390.869,2638.52,550.627
110,130,-996.341,-166.389,2243.08,312.715
115,130,-877.074,58.4185,1812.56,121.424
120,130,-758.137,291.469,1355.53,4.45828
125,130,-614.835,534.461,894.004,-18.3671
130,130,-420.253,776.351,459.373,56.4301
135,130,-154.391,990.899,83.1858,211.025
140,130,182.894,1142.01,-214.133,409.013
145,130,561.045,1197.55,-430.852,606.715
150,130,918.077,1146.77,-582.593,768.606
155,130,1174.89,1011.77,-691.779,878.679
160,130,1261.44,844.197,-774.051,941.149
165,130,1143.19,705.826,-830.664,970.509
170,130,834.478,642.21,-851.971,977.954
175,130,392.476,664.048,-829.055,963.11
180,130,-103.15,746.4,-764.847,915.634
0,135,1501.54,11015.1,-1468.28,-10992.1
5,135,-940.346,11179.1,670.621,-11037.4
10,135,-3211.13,10760.4,2741.2,-10550.7
15,135,-5128.65,9816.97,4609.75,-9594.95
20,135,-6570.25,8464.77,6168.26,-8274.06
25,135,-7486.62,6856.31,7346.57,-6717.22
30,135,-7897.25,5154.39,8118.29,-5061.04
35,135,-7871.97,3507.23,8499.05,-3432.33
40,135,-7507.77,2029.54,8537.98,-1934.51
45,135,-6908.61,793.282,8305.12,-639.716
50,135,-6171.96,-171.273,7878.11,412.992
55,135,-5381.46,-867.102,7331.23,1214.12
60,135,-4603.29,-1319.03,6728.04,1776.91
65,135,-3884.61,-1563.41,6117.69,2129.05
70,135,-3253.72,-1640.69,5533.97,2304.92
75,135,-2721.96,-1591.06,4996.24,2339.25
80,135,-2287.4,-1451.87,4511.4,2263.12
85,135,-1939.44,-1256.11,4076.12,2102.22
90,135,-1663.32,-1031.32,3679.23,1877.23
95,135,-1443.84,-798.635,3304.07,1605.87
100,135,-1267.53,-572.108,2931.1,1306.04
105,135,-1123.34,-358.228,2541.34,998.922
110,135,-1001.58,-156.217,2120.76,710.993
115,135,-891.294,40.2397,1665.22,473.098
120,135,-777.181,239.06,1184.66,315.613
125,135,-637.993,443.704,703.822,259.996
130,135,-449.064,646.763,257.709,309.529
135,135,-190.741,826.78,-118.76,444.062
140,135,138.748,952.21,-403.333,623.32
145,135,511.752,993.757,-595.074,799.632
150,135,869.197,940.959,-713.316,935.109
155,135,1133.63,813.992,-786.285,1014.33
160,135,1234.78,661.629,-835.731,1045.17
165,135,1136.36,543.277,-867.269,1047.6
170,135,850.597,503.313,-872.509,1037.86
175,135,433.291,552.016,-840.666,1018.11
180,135,-36.0968,663.757,-770.926,977.202
0,140,1367.86,10015.2,-1593.56,-11910.3
5,140,-839.382,10164.7,719.711,-11954.8
10,140,-2887.64,9791.15,2956.12,-11415.4
15,140,-4610.46,8944.41,4966.69,-10359
20,140,-5896.67,7727.4,6632.12,-8898.43
25,140,-6702.98,6276.84,7876.28,-7175.69
30,140,-7049.38,4739.77,8672.37,-5341.53
35,140,-7001.8,3250.84,9040.47,-3536.47
40,140,-6650.63,1914.76,9037.46,-1875.59
45,140,-6092.11,797.451,8742.64,-439.554
50,140,-5416.05,-73.4268,8242.84,727.505
55,140,-4699.1,-700.924,7620.17,1614.3
60,140,-4001.49,-1108.34,6944.06,2234.88
65,140,-3365.62,-1329.53,6267.33,2619.65
70,140,-2816.13,-1401.89,5625.55,2806.77
75,140,-2361.69,-1362.1,5038.43,2835.18
80,140,-1998.36,-1243.72,4512.21,2740.06
85,140,-1713.93,-1076,4042.42,2550.74
90,140,-1492.26,-883.192,3616.47,2290.89
95,140,-1316.98,-684.062,3216.17,1980.65
100,140,-1173.96,-491.568,2820.5,1639.94
105,140,-1052.25,-312.46,2409.24,1291.98
110,140,-943.331,-147.206,1967.66,965.325
115,140,-838.609,9.06877,1491.84,692.955
120,140,-726.091,163.7,993.07,506.963
125,140,-588.169,321.391,498.547,429.539
130,140,-403.284,478.211,46.229,463.257
135,140,-153.443,617.903,-326.341,585.809
140,140,163.513,714.416,-595.625,753.888
145,140,522.357,742.371,-761.504,916.944
150,140,867.711,692.195,-846.446,1035.54
155,140,1125.78,581.64,-883.611,1094.88
160,140,1228.6,454.87,-900.149,1105.81
165,140,1140.18,366.425,-905.767,1092.7
170,140,871.349,357.188,-893.344,1075.88
175,140,475.824,435.783,-850.144,1059.5
180,140,31.2312,576.063,-771.139,1031.33
0,145,1223.77,8939.01,-1706.72,-12737.8
5,145,-722.055,9075.75,737.478,-12781.9
10,145,-2523.45,8760.14,3099.2,-12206.8
15,145,-4033.53,8032.74,5218.22,-11080.9
20,145,-5155.04,6980.67,6966.65,-9522.41
25,145,-5851.23,5721.22,8263.43,-7680.83
30,145,-6141.49,4381.87,9080.76,-5716.24
35,145,-6085.66,3080.6,9441.34,-3778.8
40,145,-5764.81,1910.14,9407.47,-1992.46
45,145,-5264.64,929.573,9065.45,-445.133
50,145,-4664.7,164.065,8509.36,814.07
55,145,-4032.55,-388.962,7827.7,1771.3
60,145,-3421.1,-750.633,7094.62,2440.26
65,145,-2867.47,-951.754,6365.82,2852.82
70,145,-2393.09,-1026.14,5678.11,3049.8
75,145,-2005.18,-1006.45,5051.26,3073.55
80,145,-1699.55,-921.945,4490.89,2962.91
85,145,-1464.28,-797.506,3991.61,2750.71
90,145,-1283.59,-653.39,3539.83,2463.79
95,145,-1141.24,-505.253,3116.45,2124.98
100,145,-1023.07,-364.151,2699.65,1756.43
105,145,-918.202,-236.286,2268.67,1383.19
110,145,-818.696,-122.675,1808.69,1035.32
115,145,-717.427,-19.4361,1316.43,746.788
120,145,-604.922,80.3262,804.478,549.991
125,145,-466.95,182.433,301.861,466.571
130,145,-285.55,286.228,-151.597,497.728
135,145,-45.5387,380.64,-517.002,619.284
140,145,254.345,445.444,-770.43,786.069
145,145,590.615,459.753,-912.638,946.183
150,145,912.123,415.268,-968.367,1059.75
155,145,1150.53,327.004,-974.278,1112.76
160,145,1242.6,233.227,-961.58,1118.13
165,145,1154.66,181.619,-943.276,1103.18
170,145,896.865,207.64,-913.335,1091.02
175,145,520.082,317.229,-857.151,1087
180,145,98.3216,483.984,-765.482,1077.62
0,150,1070.36,7794.82,-1806.88,-13468.4
5,150,-595.196,7920.04,720.755,-13512.8
10,150,-2132.51,7670.68,3163.72,-12921
15,150,-3417.22,7077.65,5355.46,-11760.8
20,150,-4367.8,6210.62,7162.9,-10151.1
25,150,-4954.55,5165.1,8501.38,-8243.83
30,150,-5195.5,4046.49,9341.38,-6202.74
35,150,-5142.8,2953.85,9705.89,-4183.03
40,150,-4866.12,1966.48,9659.48,-2314.43
45,150,-4438.48,1136,9292.22,-690.547
50,150,-3927.13,485.133,8702.69,634.717
55,150,-3388.89,12.293,7983.67,1644.28
60,150,-2868.21,-300.811,7212.71,2350.43
65,150,-2396.42,-481.326,6447.67,2785.29
70,150,-1991.94,-559.052,5726.39,2991.33
75,150,-1661.28,-562.42,5068.8,3013.43
80,150,-1401.19,-516.367,4480.25,2893.45
85,150,-1201.52,-441.553,3954.92,2667.37
90,150,-1048.34,-354.375,3478.82,2365.04
95,150,-926.882,-267.303,3032.55,2011.94
100,150,-823.865,-189.117,2594.27,1632.44
105,150,-728.88,-124.743,2143.53,1253.13
110,150,-634.367,-74.793,1666.31,904.82
115,150,-534.025,-35.4173,1160.48,621.263
120,150,-420.136,0.519788,639.912,433.682
125,150,-281.38,40.2054,134.645,361.839
130,150,-103.55,86.1115,-315.145,404.943
135,150,124.953,132.044,-670.922,537.371
140,150,403.471,163.427,-909.593,713.463
145,150,709.668,163.943,-1032.93,881.705
150,150,997.023,126.738,-1066.86,1003.06
155,150,1204.16,63.9427,-1049.68,1064.47
160,150,1274.66,7.15061,-1014.76,1079.94
165,150,1178.91,-4.15264,-977.111,1078.06
170,150,926.96,58.7013,-931.381,1083.12
175,150,566,198.258,-861.334,1100.67
180,150,164.664,388.222,-754,1115.7
0,155,908.808,6591.3,-1893.29,-14096.6
5,155,-466.145,6705.61,667.712,-14141.7
10,155,-1729.73,6526.04,3145.5,-13553.1
15,155,-2781.85,6074.07,5372.66,-12395.3
