Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
120,75,526.337,-1582.77,3700.26,-1136.61
125,75,388.861,-1985.08,3597.91,-1074.2
130,75,239.824,-2316.05,3450.8,-998.371
135,75,71.0397,-2555.12,3249.87,-908.196
140,75,-120.359,-2680.01,2986.78,-803.509
145,75,-327.806,-2671.03,2654.94,-687.141
150,75,-532.386,-2517.57,2251.41,-567.225
155,75,-702.964,-2224.96,1780.03,-458.448
160,75,-800.628,-1818.68,1254.66,-381.329
165,75,-787.182,-1342.93,700.9,-359.137
170,75,-635.634,-852.397,154.292,-412.871
175,75,-339.466,-399.76,-345.425,-555.413
180,75,82.1988,-23.9106,-762.41,-786.525
0,80,253.442,10858.9,-1254.17,915.268
5,80,1590.34,10749.2,-762.928,1023.82
10,80,2833.32,10532,-192.631,1000.93
15,80,3915.2,10218.2,413.842,854.908
20,80,4790.24,9817.41,1009.02,608.073
25,80,5436.95,9336.5,1552.21,290.658
30,80,5854.4,8780.14,2018.63,-65.5081
35,80,6055.16,8154.07,2402.21,-431.722
40,80,6058.97,7469.01,2711.6,-784.854
45,80,5889.74,6742.45,2962.2,-1107.97
50,80,5575.83,5997.01,3168.55,-1389.97
55,80,5150.7,5256.17,3340.14,-1624.92
60,80,4651.89,4539.54,3481.38,-1811.36
65,80,4117.38,3859.73,3593.94,-1951.51
70,80,3580.83,3221.87,3679.55,-2050.18
75,80,3067.68,2625.12,3741.61,-2113.56
80,80,2593.49,2065.12,3785.19,-2147.92
85,80,2164.8,1536.31,3815.94,-2158.62
90,80,1781.57,1033.38,3838.51,-2149.5
95,80,1440.03,552.012,3855.23,-2123
100,80,1134.96,89.2398,3865.39,-2080.56
105,80,860.95,-356.314,3865.27,-2023.36
110,80,612.721,-783.951,3848.78,-1952.77
115,80,384.883,-1190.19,3808.46,-1870.27
120,80,171.746,-1567.93,3736.29,-1776.9
125,80,-32.3931,-1905.69,3624.28,-1672.29
130,80,-232.209,-2187.28,3464.45,-1554.25
135,80,-429.544,-2392.38,3248.75,-1419.27
140,80,-621.144,-2498.78,2969.31,-1264.68
145,80,-796.593,-2486.62,2619.88,-1091.67
150,80,-937.425,-2344.51,2198.57,-908.355
155,80,-1018.49,-2075.5,1711.62,-731.36
160,80,-1012.22,-1700.51,1176.64,-584.821
165,80,-895.193,-1256.61,623.381,-496.563
170,80,-655.598,-789.816,90.8046,-492.074
175,80,-299.126,-344.72,-379.612,-587.788
180,80,148.334,44.7305,-752.344,-785.616
0,85,143.169,10897.3,-1271.49,-34.6277
5,85,1775.43,10752.1,-861.385,57.4708
10,85,3312.37,10404.2,-370.757,17.5365
15,85,4662.54,9879.02,160.368,-145.841
20,85,5757.92,9212.73,686.887,-409.172
25,85,6560.74,8445.96,1169.44,-739.816
30,85,7063.07,7618.54,1583.59,-1102.66
35,85,7280.87,6766.21,1923.49,-1465.86
40,85,7246.01,5919.43,2198.68,-1804.44
45,85,6999.27,5103.14,2426.35,-2101.64
50,85,6585.71,4336.4,2622.9,-2348.4
55,85,6051.6,3631.83,2798.76,-2541.93
60,85,5441.82,2995.25,2957.44,-2684.01
65,85,4796.98,2426.07,3098.04,-2779.43
70,85,4150.69,1918.73,3218.75,-2834.65
75,85,3527.76,1464.62,3319.38,-2856.69
80,85,2943.91,1054,3402.07,-2852.08
85,85,2406.82,677.372,3470.47,-2826.11
90,85,1918.11,326.266,3527.95,-2782.44
95,85,1475.52,-6.44169,3576.02,-2723.24
100,85,1074.72,-326.399,3613.32,-2649.72
105,85,710.537,-637.535,3635.64,-2562.91
110,85,377.693,-941.575,3636.65,-2464.14
115,85,71.3276,-1237.29,3609.05,-2354.9
120,85,-212.495,-1519.59,3545.66,-2236.07
125,85,-476.034,-1778.7,3439.76,-2106.77
130,85,-718.87,-1999.79,3284.86,-1963.66
135,85,-936.802,-2163.57,3074.14,-1801.59
140,85,-1120.97,-2248.55,2800.52,-1615.91
145,85,-1257.67,-2235.04,2458.19,-1406.17
150,85,-1329.39,-2110.62,2045.82,-1179.79
155,85,-1317.43,-1875.19,1570.7,-954.155
160,85,-1205.88,-1543.63,1052.05,-755.626
165,85,-986.408,-1144.13,521.483,-615.291
170,85,-662.454,-712.383,19.5087,-562.094
175,85,-251.776,-283.783,-411.614,-615.325
180,85,213.341,113.031,-736.553,-778.728
0,90,31.8067,10852.8,-1279.13,-984.26
5,90,1940.38,10667.7,-1000.23,-901.676
10,90,3750.75,10182.2,-639.937,-933.533
15,90,5346.98,9437.13,-232.445,-1072.39
20,90,6639.04,8495.79,182.674,-1296.96
25,90,7573.68,7434.03,570.282,-1577.26
30,90,8137.39,6328.34,908.253,-1880.89
35,90,8351.43,5245.7,1191.21,-2178.82
40,90,8261.83,4237.01,1427.98,-2449.14
45,90,7927.85,3334.65,1634.44,-2678.39
50,90,7412.05,2553.57,1825.45,-2860.74
55,90,6773.2,1894.7,2009.58,-2996.11
60,90,6062.33,1349.32,2188.03,-3088.03
65,90,5320.95,903.16,2357.13,-3141.96
70,90,4580.96,539.74,2512.07,-3164.13
75,90,3865.2,242.506,2649.81,-3160.71
80,90,3188.56,-3.99776,2770.14,-3137.12
85,90,2559.25,-213.653,2874.97,-3097.56
90,90,1980.18,-398.644,2966.64,-3044.59
95,90,1450.34,-569.428,3046.13,-2979.34
100,90,966.19,-734.659,3112,-2901.99
105,90,522.993,-900.947,3160.19,-2812.58
110,90,115.98,-1072.42,3184.72,-2711.58
115,90,-258.57,-1250,3178.88,-2599.87
120,90,-602.362,-1430.57,3136.28,-2478.03
125,90,-914.178,-1606.08,3051.25,-2345.03
130,90,-1189.07,-1763.14,2918.52,-2197.31
135,90,-1417.84,-1883.71,2732.41,-2029.05
140,90,-1587.17,-1947.27,2486.72,-1834.45
145,90,-1680.92,-1934.6,2176.06,-1611.47
150,90,-1682.84,-1832.39,1799.07,-1366.14
155,90,-1580.36,-1637.2,1362.69,-1115.2
160,90,-1368.64,-1357.23,885.62,-885.614
165,90,-1053.64,-1010.83,399.022,-710.189
170,90,-653.368,-622.44,-56.9213,-620.148
175,90,-197.136,-217.625,-440.07,-636.934
180,90,276.724,180.472,-715.157,-765.913
0,95,-79.7978,10725.7,-1277.03,-1926.4
5,95,2077.58,10498.8,-1175.21,-1845.65
10,95,4132.3,9876.8,-991.134,-1843.23
15,95,5944.67,8915.84,-749.955,-1914.35
20,95,7403.77,7706.51,-482.49,-2043.43
25,95,8442.58,6359.23,-216.816,-2208.34
30,95,9043.88,4986.27,28.9707,-2385.64
35,95,9235.89,3684.72,249.849,-2555.25
40,95,9079.7,2524.87,451.727,-2703.35
45,95,8653.15,1545.96,645.505,-2822.83
50,95,8035.74,758.823,840.536,-2912.11
55,95,7297.99,153.283,1040.46,-2973.05
60,95,6496.38,-293.239,1242.7,-3009.22
65,95,5672.89,-608.233,1440.8,-3024.68
70,95,4857.17,-819.161,1627.85,-3023.51
75,95,4069.35,-951.036,1799,-3009.46
80,95,3322.37,-1025.74,1952.51,-2985.68
85,95,2623.59,-1062.18,2089.03,-2954.26
90,95,1975.78,-1076.61,2210.13,-2915.93
95,95,1378.19,-1082.88,2316.71,-2870.08
100,95,827.737,-1092.48,2407.88,-2815.21
105,95,320.414,-1114.47,2480.58,-2749.69
110,95,-147.233,-1155.13,2530.06,-2672.49
115,95,-576.863,-1217.3,2550.77,-2583.4
120,95,-967.39,-1299.53,2537.33,-2482.48
125,95,-1314.27,-1395.1,2484.93,-2368.81
130,95,-1608.97,-1491.66,2389.12,-2239.19
135,95,-1838.81,-1572.03,2245.07,-2087.97
140,95,-1987.54,-1616.61,2047.28,-1908.71
145,95,-2037.59,-1606.85,1790.51,-1697.89
150,95,-1974.03,-1529.02,1472.72,-1459.42
155,95,-1789.56,-1376.8,1099.11,-1208.13
160,95,-1488.9,-1151.95,685.963,-969.972
165,95,-1090.68,-862.968,261.857,-777.89
170,95,-626.105,-522.833,-135.013,-664.168
175,95,-135.196,-147.119,-463.492,-651.685
180,95,338.001,246.539,-688.317,-747.269
0,100,-190.795,10517,-1265.22,-2853.88
5,100,2180.28,10248.8,-1380.75,-2767.16
10,100,4442.95,9499.04,-1412.47,-2705.27
15,100,6435.31,8339.03,-1373.31,-2667.64
20,100,8027.75,6885.1,-1282.23,-2647.88
25,100,9141.88,5279.93,-1157.72,-2636.73
30,100,9758.94,3668.39,-1012.54,-2625.57
35,100,9915.16,2174.34,-851.834,-2609.06
40,100,9686.39,884.79,-675.012,-2585.95
45,100,9167.53,-155.413,-479.825,-2558.23
50,100,8453.17,-939.042,-266.331,-2529.23
55,100,7624.36,-1485.78,-38.822,-2502
60,100,6742.9,-1830.16,194.746,-2478.4
65,100,5851.81,-2011.65,424.981,-2459.12
70,100,4979.09,-2068.46,643.541,-2444.22
75,100,4142,-2034.59,844.807,-2433.48
80,100,3350.43,-1939.12,1026.3,-2426.45
85,100,2609.03,-1806.5,1188.07,-2422.16
90,100,1918.55,-1657.03,1331.46,-2418.76
95,100,1277.06,-1507.5,1457.84,-2413.4
100,100,681.335,-1371.64,1567.55,-2402.57
105,100,128.378,-1260.34,1659.47,-2382.79
110,100,-383.205,-1181.59,1730.93,-2351.45
115,100,-852.234,-1139.81,1778.31,-2307.2
120,100,-1274.48,-1134.74,1797.62,-2249.62
125,100,-1642.43,-1160.43,1784.93,-2177.92
130,100,-1945.13,-1204.85,1736.39,-2089.51
135,100,-2167.95,-1251.13,1647.64,-1979.07
140,100,-2293.26,-1280.25,1513.44,-1839.68
145,100,-2302.92,-1274.55,1328.28,-1666.14
150,100,-2183.15,-1220.52,1088.63,-1459.71
155,100,-1930.61,-1109.91,796.79,-1232.3
160,100,-1557.5,-939.009,464.993,-1007.49
165,100,-1092.86,-707.245,117.574,-816.963
170,100,-579.246,-416.702,-210.654,-692.886
175,100,-66.2585,-73.2877,-480.312,-658.836
180,100,396.706,310.729,-656.239,-722.939
0,105,-300.34,10228.3,-1243.78,-3759.64
5,105,2242.9,9921.51,-1610.09,-3659.69
10,105,4671.1,9060.13,-1889.72,-3516.11
15,105,6802.81,7729.41,-2080.35,-3334.25
20,105,8492.68,6068.94,-2186.42,-3120.17
25,105,9653.98,4249.63,-2214.83,-2882.01
30,105,10268.5,2443.79,-2172.22,-2631.05
35,105,10381,796.876,-2064.64,-2381.32
40,105,10080.4,-591.383,-1899.01,-2147.78
45,105,9475.94,-1672.36,-1684.87,-1943.48
50,105,8674.35,-2441.93,-1434.95,-1777.19
55,105,7765.48,-2927.08,-1164.11,-1652.36
60,105,6816.37,-3171.68,-887.319,-1567.68
65,105,5872.16,-3225.2,-617.525,-1518.75
70,105,4960.45,-3135.69,-364.335,-1499.82
75,105,4096.1,-2946.12,-133.59,-1505.1
80,105,3285.3,-2693.09,72.2755,-1529.2
85,105,2528.5,-2406.63,253.448,-1567.04
90,105,1822.71,-2110.76,411.766,-1613.49
95,105,1163.47,-1824.49,549.755,-1663.21
100,105,546.686,-1562.9,669.751,-1710.77
105,105,-29.803,-1337.96,773.232,-1751.29
110,105,-565.147,-1158.72,860.436,-1781.14
115,105,-1055.18,-1030.6,930.349,-1798.33
120,105,-1492.72,-954.045,980.962,-1802.22
125,105,-1867.96,-923.219,1009.59,-1792.22
130,105,-2168.52,-925.848,1012.96,-1766
135,105,-2379.15,-944.842,986.912,-1718.21
140,105,-2481.94,-961.573,926.019,-1641.03
145,105,-2458.69,-959.417,823.809,-1527.21
150,105,-2296.27,-925.784,674.509,-1374.93
155,105,-1993.8,-851.616,476.572,-1192.57
160,105,-1568.59,-729.155,237.094,-1000.45
165,105,-1057.53,-550.236,-24.9997,-827.886
170,105,-512.367,-307.253,-279.311,-705.847
175,105,9.03789,2.74482,-488.961,-657.859
180,105,452.391,372.555,-619.167,-693.106
0,110,-407.6,9861.69,-1212.87,-4636.79
5,110,2261.15,9521.36,-1855.53,-4517.41
10,110,4808.06,8570.5,-2406.8,-4274.65
15,110,7035.63,7106.95,-2846.57,-3921.47
20,110,8786.56,5289.89,-3162.63,-3479.27
25,110,9968.98,3312.86,-3349.07,-2977.29
30,110,10567.1,1369.06,-3406.21,-2450.47
35,110,10633.9,-380.91,-3341.87,-1935.53
40,110,10269.2,-1829.47,-3172.23,-1465.83
45,110,9592.51,-2926.58,-2920.82,-1066.61
50,110,8719.24,-3670.96,-2615.27,-752.143
55,110,7745.73,-4094.77,-2283,-525.65
60,110,6743.71,-4248.37,-1947.48,-381.562
65,110,5761.32,-4188.64,-1626.24,-308.958
70,110,4827.08,-3971.61,-1330.62,-294.831
75,110,3954.43,-3648.13,-1066.65,-326.355
80,110,3146.13,-3261.58,-836.271,-391.974
85,110,2398,-2847,-638.462,-481.599
90,110,1702.48,-2431.51,-470.152,-586.377
95,110,1051.63,-2035.61,-326.992,-698.463
100,110,439.639,-1674.94,-204.127,-811.044
105,110,-135.555,-1361.75,-96.9656,-918.658
110,110,-671.62,-1105.39,-1.85409,-1017.62
115,110,-1162.21,-911.599,83.4565,-1106.17
120,110,-1598.04,-780.927,159.635,-1183.92
125,110,-1967.86,-707.274,225.811,-1250.33
130,110,-2258.75,-677.829,279.613,-1302.79
135,110,-2455.52,-675.155,316.995,-1335.08
140,110,-2540.45,-680.981,331.895,-1337.75
145,110,-2495.31,-679.908,316.284,-1301
150,110,-2306.9,-660.79,261.517,-1219.74
155,110,-1975.15,-614.826,161.624,-1098.6
160,110,-1520.24,-531.826,18.0113,-954.235
165,110,-984.326,-397.909,-156.404,-812.868
170,110,-426.145,-197.552,-336.299,-703.363
175,110,89.7042,79.8046,-487.94,-648.437
180,110,504.634,431.546,-577.382,-657.998
0,115,-511.757,9420.04,-1172.73,-5478.65
5,115,2232.2,9052.77,-2108.68,-5335.2
10,115,4848.19,8039.25,-2946.42,-4981.87
15,115,7127,6487.68,-3646.08,-4440.81
20,115,8903.53,4572.1,-4177.54,-3751.09
25,115,10084,2502.03,-4521.6,-2965.57
30,115,10656.6,484.069,-4672.63,-2145.13
35,115,10681.3,-1313.04,-4641.09,-1350.73
40,115,10265.9,-2779.05,-4453.51,-634.888
45,115,9536.4,-3865.17,-4148.53,-35.0537
50,115,8612.75,-4573.14,-3769.69,429.414
55,115,7595.03,-4938.65,-3358.05,756.175
60,115,6558.49,-5015.88,-2946.75,955.853
65,115,5554.36,-4866.2,-2559.02,1046.77
70,115,4612.97,-4550.84,-2208.81,1050.15
75,115,3747.64,-4126.13,-1902.77,986.736
80,115,2958.78,-3640.33,-1642.35,874.989
85,115,2238.43,-3132.16,-1425.35,730.425
90,115,1574.71,-2630.83,-1247.04,565.671
95,115,955.972,-2157.67,-1100.88,390.721
100,115,373.835,-1728.31,-979.271,213.119
105,115,-174.964,-1354.65,-874.316,38.0028
110,115,-688.176,-1045.67,-778.658,-131.849
115,115,-1158.88,-806.809,-686.279,-295.656
120,115,-1577.04,-638.29,-593.137,-453.607
125,115,-1930.98,-533.634,-497.568,-605.068
130,115,-2207.73,-479.652,-400.521,-746.451
135,115,-2392.35,-458.81,-305.783,-869.781
140,115,-2467.13,-453.386,-220.247,-963.175
145,115,-2413.34,-449.318,-153.867,-1013.94
150,115,-2216.83,-437.186,-118.459,-1013.72
155,115,-1876.94,-409.255,-124.542,-963.606
160,115,-1414.71,-354.429,-176.403,-876.606
165,115,-875.344,-255.212,-267.223,-775.513
170,115,-322.396,-90.3377,-377.071,-686.407
175,115,174.41,156.716,-475.902,-630.463
180,115,553.035,487.252,-531.203,-617.882
0,120,-612.019,8906.7,-1123.66,-6278.81
5,120,2154.81,8520.29,-2360.76,-6108.57
10,120,4789.08,7473.74,-3490.63,-5640.25
15,120,7074.83,5882.75,-4452.54,-4906.59
20,120,8843.55,3930.62,-5198.1,-3965.76
25,120,10002.5,1835.53,-5695.14,-2895.4
30,120,10544.3,-190.45,-5932.79,-1782.94
35,120,10534.9,-1977.29,-5924.9,-713.358
40,120,10086.6,-3417.02,-5708.77,242.435
45,120,9327.72,-4464.64,-5338.08,1035.84
50,120,8379.34,-5125.4,-4872.24,1643.4
55,120,7342.32,-5437.39,-4366.04,2064.39
60,120,6293.55,-5456.46,-3862.87,2314.99
65,120,5286.6,-5245.56,-3392.52,2421.21
70,120,4353.91,-4867.91,-2972.51,2412.68
75,120,3509.68,-4382.05,-2610.88,2318.07
80,120,2753.57,-3838.33,-2309.05,2162.61
85,120,2075.34,-3276.94,-2063.9,1966.9
90,120,1460.01,-2727.85,-1869.13,1746.89
95,120,892.506,-2212.39,-1716.18,1514.14
100,120,361.331,-1745.72,-1594.86,1276.31
105,120,-139.358,-1339,-1494.12,1037.63
110,120,-609.224,-1000.44,-1402.88,799.454
115,120,-1042.63,-734.853,-1311.04,561.268
120,120,-1430.36,-542.078,-1210.63,322.241
125,120,-1761.2,-415.515,-1096.77,83.4203
130,120,-2022.43,-342.102,-968.351,-150.066
135,120,-2199.08,-304.725,-828.484,-367.796
140,120,-2272.91,-286.481,-684.719,-554.955
145,120,-2223.93,-274.634,-548.866,-695.829
150,120,-2036.24,-261.475,-435.758,-779.087
155,120,-1707.54,-240.794,-360.115,-802.818
160,120,-1258.33,-201.895,-331.474,-776.802
165,120,-735.017,-125.787,-348.777,-720.392
170,120,-204.031,12.1157,-397.51,-656.46
175,120,261.512,232.34,-451.727,-604.022
180,120,597.228,539.25,-480.982,-573.064
0,125,-707.624,8325.57,-1066.05,-7031.19
5,125,2029.3,7928.42,-2602.86,-6833.5
10,125,4631.52,6879.34,-4021.42,-6253.15
15,125,6881.59,5298.03,-5240.04,-5334.35
20,125,8611.89,3370.94,-6192.54,-4154.72
25,125,9733.06,1317.15,-6834.81,-2816.37
30,125,10242.3,-653.396,-7151.69,-1431.99
35,125,10209.2,-2375.69,-7160.83,-108.794
40,125,9747.56,-3748.16,-6909.91,1066.06
45,125,8984.61,-4731.62,-6466.74,2034.75
50,125,8039.07,-5335.21,-5905.46,2771.12
55,125,7010.05,-5598.7,-5293.89,3276.88
60,125,5974.09,-5577.89,-4685.52,3573.9
65,125,4985.78,-5334.95,-4117.22,3695.56
70,125,4079.23,-4932.03,-3610.88,3679.14
75,125,3270.01,-4426.63,-3176.89,3560.34
80,125,2558.27,-3868.05,-2817.51,3370.06
85,125,1933.09,-3295.43,-2529.47,3133.03
90,125,1377.74,-2737.67,-2305.65,2867.59
95,125,874.5,-2215.03,-2136.07,2586.25
100,125,408.67,-1741.57,-2008.57,2296.41
105,125,-29.0242,-1327.4,-1909.38,2001.22
110,125,-441.518,-979.82,-1823.92,1700.67
115,125,-825.964,-703.092,-1738.07,1393.09
120,125,-1175.21,-497.003,-1639.64,1077.27
125,125,-1479.27,-355.413,-1520,755.02
130,125,-1725.86,-266.117,-1375.32,433.386
135,125,-1899.55,-213.022,-1207.35,125.576
140,125,-1980.94,-180.284,-1023.69,-150.528
145,125,-1948.13,-156.331,-837.418,-376.377
150,125,-1782.91,-134.878,-665.763,-538.219
155,125,-1480.83,-111.363,-526.915,-631.883
160,125,-1061.02,-76.5073,-434.882,-664.579
165,125,-569.871,-11.8247,-393.76,-652.548
170,125,-74.9314,108.09,-394.209,-615.336
175,125,349.095,305.614,-414.601,-569.358
180,125,636.876,587.143,-427.1,-523.885
0,130,-797.843,7681.08,-1000.32,-7730.05
5,130,1857.61,7281.59,-2826.23,-7506.38
10,130,4379.41,6259.35,-4521.32,-6824.15
15,130,6553.97,4734.17,-5983.8,-5739.27
20,130,8218.51,2889.2,-7131.16,-4347.96
25,130,9288.75,936.941,-7908.79,-2774.69
30,130,9765.75,-921.857,-8298.21,-1154.56
35,130,9720.53,-2532.42,-8320.8,386.327
40,130,9264.93,-3802.57,-8033.48,1747.65
45,130,8522.11,-4700.11,-7516.37,2864.79
50,130,7606.01,-5237.98,-6856.52,3710.45
55,130,6611.84,-5456.82,-6133.4,4289.28
60,130,5614,-5411.19,-5410.03,4628.56
65,130,4666.67,-5160.65,-4730.44,4768.03
70,130,3804.73,-4764.1,-4121.61,4751.19
75,130,3044.95,-4275.47,-3597.3,4619.11
80,130,2388.43,-3740.49,-3161.78,4406.85
85,130,1824.62,-3194.95,-2812.8,4141.89
90,130,1336.1,-2664.79,-2543.47,3844.1
95,130,903.469,-2167.77,-2343.33,3526.42
100,130,509.333,-1715.94,-2199,3195.83
105,130,141.036,-1317.83,-2094.67,2854.56
110,130,-208.031,-979.773,-2012.85,2501.52
115,130,-538.491,-705.683,-1935.72,2134.23
120,130,-845.996,-495.827,-1846.97,1751.44
125,130,-1122.34,-345.279,-1733.96,1355.94
130,130,-1355.78,-243.473,-1589.52,956.874
135,130,-1530.24,-175.928,-1413.19,570.273
140,130,-1624.68,-128.039,-1211.57,216.94
145,130,-1614.97,-89.1236,-998.05,-82.1344
150,130,-1480.53,-53.8619,-791.281,-311.422
155,130,-1214.84,-19.2029,-611.963,-465.311
160,130,-835.513,21.9884,-477.639,-549.267
165,130,-388.087,85.9345,-396.765,-577.013
170,130,60.236,196.453,-364.698,-564.989
175,130,435.039,375.567,-364.07,-526.849
180,130,671.677,630.569,-369.967,-470.718
0,135,-881.991,6978.13,-926.972,-8370.09
5,135,1643.2,6584.12,-3022.58,-8123.85
10,135,4039.59,5615.15,-4973.86,-7356.42
15,135,6102.5,4186.99,-6660.87,-6134.75
20,135,7677.44,2473.32,-7986.91,-4571.41
25,135,8686.26,673.092,-8888.65,-2809.57
30,135,9132.7,-1028.09,-9345.04,-1002.23
35,135,9086.36,-2489.68,-9380.53,710.059
40,135,8654.27,-3630.66,-9059.41,2217.5
45,135,7952.92,-4425.93,-8471.56,3451.15
50,135,7089.49,-4891.52,-7714.58,4383.71
55,135,6153.79,-5067.93,-6877.88,5022.74
60,135,5216.72,-5007.38,-6033.21,5399.92
65,135,4330.77,-4765.74,-5231.84,5559.78
70,135,3530.52,-4397.39,-4506.51,5550.21
75,135,2833.26,-3951.36,-3875.41,5415.93
80,135,2240.92,-3468.41,-3346.08,5194.65
85,135,1743.59,-2979.51,-2918.47,4915.67
90,135,1323.93,-2506.2,-2586.96,4599.8
95,135,961.824,-2062.4,-2341.48,4260.19
100,135,638.212,-1656.99,-2168.21,3903.45
105,135,337.943,-1296.15,-2049.99,3530.97
110,135,51.2962,-984.772,-1967.14,3140.66
115,135,-225.661,-726.487,-1898.84,2729.3
120,135,-491.544,-522.423,-1825.13,2295.58
125,135,-740.205,-369.512,-1729.41,1843.27
130,135,-960.645,-259.539,-1600.74,1383.56
135,135,-1136.18,-180.162,-1435.51,935.159
140,135,-1244.12,-118.16,-1238.24,521.583
145,135,-1258.32,-63.4604,-1021.45,165.901
150,135,-1156.32,-11.1929,-804.142,-115.141
155,135,-930.144,40.462,-608.533,-315.233
160,135,-596.261,96.0422,-454.734,-438.96
165,135,-198.942,168.07,-354.657,-498.354
170,135,196.266,276.638,-307.621,-507.333
175,135,517.095,441.335,-300.092,-476.971
180,135,701.366,669.195,-310.019,-413.97
0,140,-959.425,6222.08,-846.574,-8946.42
5,140,1390.97,5840.26,-3184.32,-8682.74
10,140,3621.55,4946.45,-5364.12,-7852.14
15,140,5541.09,3648.38,-7250.66,-6531.11
20,140,7006.15,2104.6,-8735.79,-4844.97
25,140,7945.23,494.736,-9749.46,-2950.4
30,140,8363.16,-1015.46,-10268.5,-1012.53
35,140,8325.44,-2302.27,-10319.1,818.898
40,140,7931.56,-3296.49,-9970.43,2428.49
45,140,7289.12,-3979.38,-9319.04,3745.07
50,140,6497.1,-4368.81,-8470.35,4741.68
55,140,5638.73,-4503.89,-7522.01,5427.86
60,140,4780.29,-4433.52,-6553.8,5837.96
65,140,3971.52,-4209.15,-5624.4,6019.28
70,140,3245.65,-3880.18,-4773.09,6022.3
75,140,2619.74,-3490.42,-4023.5,5893.95
80,140,2096.16,-3075.34,-3387.46,5673.89
85,140,1665.69,-2660.73,-2867.98,5392.88
90,140,1311.7,-2263.14,-2461.36,5072.78
95,140,1014.35,-1891.85,-2158.44,4727.09
100,140,754.239,-1551.61,-1945.41,4362.03
105,140,515.074,-1245.32,-1804.44,3977.96
110,140,285.154,-975.727,-1714.46,3571.37
115,140,57.97,-745.734,-1652.54,3137.75
120,140,-167.76,-557.318,-1595.88,2675.2
125,140,-387.992,-409.565,-1524.32,2188.08
130,140,-592.711,-297.062,-1423,1689.28
135,140,-764.946,-210.001,-1284.53,1200.07
140,140,-880.861,-136.67,-1110.43,746.536
145,140,-913.026,-67.3818,-911.36,353.668
150,140,-838.154,2.71928,-705.772,39.1568
155,140,-647.914,74.5389,-516.532,-190.526
160,140,-358.303,149.787,-365.412,-339.9
165,140,-12.1823,236.243,-266.763,-420.31
170,140,327.689,348.571,-222.841,-444.084
175,140,592.967,502.164,-223.062,-420.265
180,140,725.717,702.728,-247.711,-354.07
0,145,-1029.56,5418.67,-759.733,-9454.67
5,145,1107.08,5054.28,-3304.82,-9179.92
10,145,3137.12,4251.75,-5679.05,-8312.08
15,145,4886.53,3107.31,-7735.33,-6934.72
20,145,6225,1759.82,-9357.24,-5181.1
25,145,7087.71,365.155,-10469.9,-3215.1
30,145,7478.96,-933.863,-11048.3,-1207.24
35,145,7457.79,-2031.71,-11118.8,689.233
40,145,7113.8,-2870.72,-10752.1,2357.07
45,145,6543.98,-3437.36,-10048.2,3724.31
50,145,5837.76,-3749.88,-9117.65,4763.85
55,145,5070.73,-3844.83,-8064.56,5485.29
60,145,4303.53,-3766.9,-6976.29,5923.29
65,145,3582.04,-3562.58,-5919.33,6125.72
70,145,2937.27,-3276.13,-4940.21,6144
75,145,2385.39,-2946.2,-4068.76,6026.54
80,145,1929.04,-2603.32,-3321.54,5814.8
85,145,1560.04,-2268.48,-2704.86,5541.48
90,145,1263.19,-1953.55,-2216.94,5229.95
95,145,1020.09,-1663.23,-1849.51,4894.41
100,145,812.397,-1397.91,-1588.99,4540.69
105,145,624.056,-1156.64,-1417.35,4167.6
110,145,442.662,-939.327,-1313.01,3769.4
115,145,260.096,-747.518,-1251.98,3339.32
120,145,72.9821,-583.578,-1209.6,2873.91
125,145,-116.566,-448.549,-1162.94,2377.29
130,145,-299.71,-339.827,-1093.5,1863.61
135,145,-459.741,-250.22,-990.056,1356.39
140,145,-572.58,-169.546,-850.706,884.309
145,145,-610.764,-88.3674,-683.759,474.425
150,145,-551.66,-1.56758,-506.614,145.402
155,145,-387.972,91.0902,-342.18,-96.3862
160,145,-136.072,188.426,-213.048,-256.109
165,145,162.614,292.878,-134.871,-345.536
170,145,449.066,412.561,-111.464,-376.636
175,145,660.409,557.399,-133.822,-357.312
180,145,744.544,730.914,-183.518,-291.476
0,150,-1091.86,4574.02,-667.11,-9890.96
5,150,798.786,4230.48,-3378.59,-9612.31
10,150,2600.09,3528.88,-5907.91,-8735.31
15,150,4158,2551.15,-8100.23,-7347.38
20,150,5356.66,1413.39,-9834.26,-5584.1
25,150,6137.67,245.118,-11032.4,-3609.41
30,150,6503.42,-835.304,-11667.7,-1592.13
35,150,6504.67,-1740.71,-11764.7,316.839
40,150,6219.41,-2424.19,-11392.8,2001.82
45,150,5732.65,-2876.16,-10652,3391
50,150,5123.13,-3114.15,-9654.94,4455.8
55,150,4457.67,-3171.24,-8510.92,5203.47
60,150,3790.07,-3087.31,-7314.42,5666.21
65,150,3161.22,-2903.5,-6140.01,5890.19
70,150,2598.97,-2658.57,-5041.94,5926.44
75,150,2118.25,-2386.01,-4056.34,5824.34
80,150,1722.11,-2111.6,-3204.27,5627.41
85,150,1404.09,-1852.17,-2494.74,5370.77
90,150,1151.51,-1615.74,-1927.26,5079.86
95,150,948.657,-1403.31,-1494.04,4769.9
100,150,779.535,-1211.6,-1181.71,4446.24
105,150,629.643,-1036.15,-972.49,4105.78
110,150,487.034,-873.983,-845.116,3739.83
115,150,342.986,-724.872,-775.655,3338.42
