Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
130,75,1104.88,-157.761,-932.301,-786.825
135,75,1544.17,-40.294,-943.699,-890.022
140,75,1911.61,116.031,-956.993,-977.045
145,75,2160.1,294.596,-966.9,-1028.33
150,75,2244.41,486.328,-968.949,-1026.46
155,75,2132.15,686.396,-958.335,-962.08
160,75,1814.04,885.547,-927.883,-837.704
165,75,1310.09,1061.53,-866.645,-667.74
170,75,669.578,1177.53,-760.801,-474.822
175,75,-35.3813,1191.06,-597.368,-283.936
180,75,-721.11,1070.24,-369.327,-116.519
0,80,857.899,15027.9,157.803,2627.42
5,80,-1271.49,15240.1,-416.702,2666.54
10,80,-3254,15224.3,-931.76,2565.03
15,80,-4975.04,14984.8,-1372.46,2342.19
20,80,-6348.09,14533.1,-1731.32,2031.51
25,80,-7323.72,13883.4,-2005.4,1672.99
30,80,-7894.14,13051.8,-2194.26,1304.24
35,80,-8091.5,12059.1,-2299.71,953.512
40,80,-7978.96,10936,-2326.83,636.96
45,80,-7636.28,9724.49,-2285.03,360.097
50,80,-7143.87,8476.27,-2187.8,121.771
55,80,-6570.14,7244.98,-2051.05,-81.7179
60,80,-5964.88,6077.7,-1890.75,-253.985
65,80,-5359.16,5008.07,-1720.73,-397.81
70,80,-4769.38,4053.45,-1551.57,-515.608
75,80,-4202.58,3216.49,-1390.48,-610.182
80,80,-3660.84,2489.49,-1241.98,-685.077
85,80,-3143.67,1859.91,-1108.82,-744.363
90,80,-2648.87,1315.3,-992.79,-792.072
95,80,-2172.5,846.907,-895.238,-831.68
100,80,-1708.98,451.672,-817.208,-865.923
105,80,-1251.62,132.464,-759.31,-897.041
110,80,-793.708,-103.562,-721.432,-927.231
115,80,-330.085,-248.4,-702.431,-958.873
120,80,140.871,-297.911,-699.997,-994.058
125,80,614.787,-256.347,-710.803,-1033.22
130,80,1078.55,-138.582,-731.009,-1073.29
135,80,1508.02,31.835,-756.95,-1106.28
140,80,1867.66,228.807,-785.673,-1119.6
145,80,2113.94,431.29,-814.84,-1098.55
150,80,2203.16,627.821,-841.67,-1030.86
155,80,2102.49,814.405,-861.121,-911.484
160,80,1800.76,986.256,-864.152,-745.881
165,80,1315.22,1128.55,-837.337,-550.213
170,80,691.657,1213.09,-764.744,-348.136
175,80,-1.88554,1204.88,-631.943,-165.2
180,80,-686.177,1076.33,-430.771,-22.7976
0,85,868.388,15199.7,82.4316,1307.65
5,85,-1496.39,15387.1,-334.567,1329.33
10,85,-3696.63,15275,-699.098,1224.57
15,85,-5606.62,14882.4,-999.628,1011.36
20,85,-7131.71,14242.3,-1232.29,721.349
25,85,-8217.57,13393.6,-1398.34,392.996
30,85,-8854.47,12376,-1501.46,63.1288
35,85,-9075.24,11229.2,-1546.21,-240.03
40,85,-8946.3,9994.7,-1537.81,-500.311
45,85,-8553.22,8717.67,-1482.81,-712.987
50,85,-7984.37,7446.03,-1389.71,-881.279
55,85,-7317.22,6226.1,-1268.68,-1012.05
60,85,-6610.47,5096.65,-1130.67,-1112.42
65,85,-5902.56,4083.83,-986.101,-1188.2
70,85,-5215.1,3199.02,-843.796,-1243.78
75,85,-4558.2,2440.29,-710.496,-1282.76
80,85,-3935.27,1796.44,-590.946,-1308.62
85,85,-3346.27,1252.22,-488.372,-1324.88
90,85,-2789.15,793.152,-405.044,-1334.88
95,85,-2260.45,409.163,-342.663,-1341.33
100,85,-1755.49,96.4472,-302.416,-1345.99
105,85,-1268.82,-142.475,-284.701,-1349.6
110,85,-794.856,-300.636,-288.693,-1352.08
115,85,-328.735,-370.388,-312.015,-1352.69
120,85,132.478,-348.433,-350.824,-1350.07
125,85,587.807,-240.675,-400.474,-1341.79
130,85,1029.39,-64.6317,-456.61,-1323.71
135,85,1439.15,152.603,-516.204,-1289.46
140,85,1786.83,381.034,-577.876,-1230.75
145,85,2031.93,596.409,-641.004,-1138.99
150,85,2130.98,786.085,-703.696,-1008.1
155,85,2048.9,948.089,-760.413,-837.933
160,85,1770.96,1083.28,-800.503,-636.758
165,85,1310.52,1185.31,-808.723,-421.694
170,85,709.6,1235.39,-768.04,-216.205
175,85,32.3611,1206.25,-663.967,-45.144
180,85,-646.022,1074.22,-488.936,71.0972
0,90,872.268,15255.8,6.4329,-22.0631
5,90,-1696.99,15413.5,-214.282,-12.7391
10,90,-4084.38,15198.5,-391.524,-102.448
15,90,-6152.35,14644.9,-518.673,-277.085
20,90,-7798.53,13807.4,-596.752,-510.393
25,90,-8965.24,12750.4,-632.093,-769.701
30,90,-9643.18,11539,-632.996,-1023.15
35,90,-9868.11,10233.7,-606.858,-1246.06
40,90,-9710.89,8889.19,-558.806,-1424.49
45,90,-9262.47,7554.89,-491.987,-1555.26
50,90,-8617.52,6274.92,-408.879,-1643.23
55,90,-7860.53,5086.73,-312.636,-1697.3
60,90,-7057.49,4018.25,-207.755,-1726.88
65,90,-6253.68,3085.49,-99.8796,-1739.75
70,90,-5476.22,2291.88,4.94504,-1741.54
75,90,-4738.93,1629.96,101.076,-1736.12
80,90,-4047.19,1085.06,183.758,-1726.34
85,90,-3401.6,639.855,249.186,-1714.56
90,90,-2800.22,278.632,294.304,-1702.71
95,90,-2239.68,-9.47496,316.613,-1692.07
100,90,-1715.72,-228.883,314.239,-1682.89
105,90,-1223.5,-377.731,286.349,-1674.02
110,90,-757.655,-449.944,233.783,-1662.82
115,90,-312.434,-439.103,159.523,-1645.29
120,90,117.843,-343.536,68.5934,-1616.46
125,90,537.059,-171.184,-32.8762,-1571.02
130,90,943.854,57.9592,-139.221,-1503.88
135,90,1326.95,313.934,-246.73,-1410.6
140,90,1661.42,563.819,-354.095,-1287.73
145,90,1909.08,781.186,-461.18,-1133.3
150,90,2025.13,953.208,-566.365,-947.837
155,90,1970.37,1080.92,-663.678,-736.064
160,90,1724.74,1171.79,-741.389,-508.614
165,90,1296.55,1228.83,-783.18,-282.693
170,90,723.801,1243.07,-771.781,-80.5031
175,90,67.3133,1194.88,-693.711,74.7851
180,90,-600.95,1063.93,-543.38,164.451
0,95,869.51,15195.9,-69.6148,-1351.61
5,95,-1867.09,15320.5,-61.2441,-1348.63
10,95,-4405.18,15001.9,-20.6538,-1403.71
15,95,-6595.18,14288.1,51.8792,-1508.95
20,95,-8327.61,13254.9,149.05,-1647
25,95,-9543.24,11992,258.838,-1795.16
30,95,-10235.6,10590,368.448,-1930.95
35,95,-10445.6,9131.2,468.217,-2037.12
40,95,-10249.7,7684.42,553.898,-2104.71
45,95,-9743.78,6304.14,626.554,-2133.4
50,95,-9027.05,5030.95,690.486,-2129.55
55,95,-8188.75,3892.51,750.428,-2102.93
60,95,-7300.28,2904.27,809.316,-2063.64
65,95,-6412.72,2070.29,867.351,-2019.94
70,95,-5558.59,1384.61,922.281,-1977.52
75,95,-4755.8,833.554,970.343,-1939.67
80,95,-4012.08,399.002,1007.23,-1908.01
85,95,-3328.89,61.9844,1028.69,-1883.19
90,95,-2704.21,-193.937,1030.74,-1865.23
95,95,-2134.35,-380.137,1009.73,-1853.41
100,95,-1614.85,-501.689,962.587,-1845.94
105,95,-1140.63,-557.697,887.382,-1839.4
110,95,-705.568,-543.389,784.166,-1828.42
115,95,-301.852,-453.904,655.731,-1805.71
120,95,80.1018,-289.262,507.718,-1762.95
125,95,450.029,-59.1563,347.693,-1692.25
130,95,813.711,214.548,183.27,-1587.92
135,95,1166.89,499.796,20.0653,-1447.78
140,95,1489.7,761.475,-139.287,-1273.42
145,95,1745.42,971.585,-294.112,-1069.51
150,95,1886.64,1117.62,-442.759,-842.935
155,95,1868.36,1204.17,-579.239,-602.766
160,95,1663.57,1245.97,-691.537,-361.191
165,95,1274.49,1255.85,-763.062,-134.55
170,95,734.912,1234.87,-776.954,57.1311
175,95,103.004,1170.67,-721.406,193.069
180,95,-551.305,1045.55,-593.688,256.553
0,100,860.134,15020.2,-145.133,-2670.87
5,100,-2001.55,15110.5,118.152,-2667.8
10,100,-4649.43,14693.4,399.998,-2668.85
15,100,-6922.2,13829.3,690.899,-2674.37
20,100,-8704.27,12613.4,975.816,-2679.05
25,100,-9936.56,11159.1,1236.72,-2674.15
30,100,-10617.6,9581.52,1456.99,-2650.79
35,100,-10795.3,7983.53,1625.97,-2603.1
40,100,-10552.6,6448.23,1741.61,-2530.11
45,100,-9990.12,5035.47,1810.16,-2436
50,100,-9209.93,3782.61,1843.3,-2328.8
55,100,-8303.96,2707.62,1854.04,-2218.14
60,100,-7346.96,1813.16,1853.21,-2113.05
65,100,-6394.32,1090.72,1847.53,-2020.39
70,100,-5483.1,524.279,1839.36,-1944.27
75,100,-4635.02,93.4753,1827.66,-1886.24
80,100,-3860.18,-223.489,1809.22,-1846.01
85,100,-3160.9,-447.257,1779.66,-1822.1
90,100,-2534.95,-595.014,1734.12,-1812.29
95,100,-1977.94,-678.752,1667.59,-1813.59
100,100,-1484.55,-704.406,1575.33,-1821.85
105,100,-1048.62,-672.239,1453.7,-1831.15
110,100,-662.326,-578.777,1301.2,-1833.25
115,100,-314.944,-420.363,1119.67,-1817.76
120,100,7.62407,-197.971,914.769,-1773.34
125,100,321.211,77.954,695.376,-1690.03
130,100,638.642,384.721,471.531,-1562
135,100,962.345,689.013,251.737,-1389.58
140,100,1277.02,953.997,41.0351,-1179.36
145,100,1546.8,1150.21,-158.69,-942.329
150,100,1720.79,1265.43,-345.843,-691.076
155,100,1747.07,1307.81,-515.172,-438.113
160,100,1590.44,1299.43,-655.395,-196.133
165,100,1246.21,1263.11,-750.462,20.4131
170,100,743.823,1209.73,-784.373,194.489
175,100,139.53,1133.73,-747.229,308.141
180,100,-497.463,1019.21,-639.479,346.703
0,105,844.211,14730.3,-219.546,-3969.81
5,105,-2096.48,14786.8,316.73,-3960.27
10,105,-4810.19,14281.8,855.532,-3889.54
15,105,-7124.91,13285.9,1375.61,-3767.84
20,105,-8920.22,11911.2,1852.76,-3604.57
25,105,-10138.7,10292,2262.86,-3408.37
30,105,-10785.4,8564.68,2586.62,-3187.72
35,105,-10916.5,6850.9,2814.15,-2951.7
40,105,-10622.1,5246.46,2947.33,-2710.26
45,105,-10006.9,3816.22,2998.79,-2473.86
50,105,-9175.01,2594.78,2988.08,-2252.66
55,105,-8219.37,1591.46,2936.57,-2055.37
60,105,-7216.15,797.226,2862.98,-1888.32
65,105,-6223.11,191.768,2780.73,-1754.97
70,105,-5280.25,-250.721,2697.32,-1656
75,105,-4411.96,-557.452,2615.07,-1589.84
80,105,-3630.09,-754.372,2532.45,-1553.39
85,105,-2937.53,-864.371,2445.46,-1542.68
90,105,-2331.65,-905.937,2348.47,-1553.11
95,105,-1807.03,-892.124,2235,-1579.41
100,105,-1356.96,-830,2098.33,-1615.08
105,105,-973.592,-720.964,1932.59,-1651.66
110,105,-646.806,-562.393,1734.17,-1678.16
115,105,-362.693,-350.92,1503.35,-1681.29
120,105,-102.816,-87.1766,1245.42,-1647.09
125,105,154.158,219.093,970.5,-1563.93
130,105,427.277,545.654,691.402,-1426.19
135,105,724.888,858.775,420.182,-1236.84
140,105,1035.75,1120.2,164.945,-1007.3
145,105,1324.62,1298.81,-70.9849,-754.382
150,105,1536.87,1382.2,-286.517,-495.601
155,105,1613.23,1381.56,-478.166,-245.874
160,105,1509.72,1325.93,-636.548,-17.227
165,105,1214.17,1247.65,-746.984,178.844
170,105,751.616,1166.96,-794.608,329.017
175,105,177.037,1084.38,-771.287,418.417
180,105,-439.836,985.118,-680.402,434.214
0,110,821.864,14328.2,-292.288,-5238.53
5,110,-2149.36,14353.4,526.774,-5216.66
10,110,-4883.36,13776.2,1330.2,-5059.45
15,110,-7199.29,12674.8,2082.54,-4788.04
20,110,-8973.42,11174.8,2749.09,-4428.59
25,110,-10151.2,9427.31,3299.77,-4009.75
30,110,-10745,7586,3713.97,-3560.36
35,110,-10819.5,5787.69,3984.61,-3107.34
40,110,-10471.8,4138.37,4119.44,-2673.96
45,110,-9810.57,2706.79,4138.82,-2278.63
50,110,-8941.34,1525.31,4070.73,-1934.24
55,110,-7956.87,596.215,3944.84,-1648.17
60,110,-6933.2,-98.9879,3787.48,-1422.8
65,110,-5928.46,-590.384,3618.58,-1256.46
70,110,-4983.46,-912.278,3450.8,-1144.65
75,110,-4123.41,-1098.4,3290.08,-1081.24
80,110,-3360.53,-1179.23,3136.99,-1059.41
85,110,-2697.48,-1180.74,2988.14,-1072.2
90,110,-2130.8,-1123.53,2837.33,-1112.63
95,110,-1653.73,-1022.35,2676.54,-1173.3
100,110,-1257.96,-885.594,2496.88,-1245.61
105,110,-933.714,-715.571,2289.95,-1318.84
110,110,-668.662,-509.809,2049.7,-1379.47
115,110,-446.224,-264.119,1774.61,-1411.59
120,110,-244.632,22.5928,1469.51,-1398.83
125,110,-38.3985,342.71,1145.82,-1328.13
130,110,196.391,675.682,819.392,-1194.15
135,110,473.009,988.193,506.195,-1002.43
140,110,783.903,1240.88,217.631,-769.053
145,110,1094.61,1400.82,-41.6989,-516.172
150,110,1347.26,1454.81,-271.931,-265.549
155,110,1475.58,1416.23,-472.516,-33.5309
160,110,1426.86,1320.05,-637.206,169.633
165,110,1181.28,1207.19,-753.532,336.421
170,110,759.501,1106.29,-807.936,457.876
175,110,215.699,1023.18,-793.615,522.331
180,110,-378.861,943.525,-716.147,518.42
0,115,793.262,13817.2,-362.806,-6467.39
5,115,-2159.11,13814.9,740.271,-6428.28
10,115,-4867.75,13185.1,1807.94,-6174.04
15,115,-7145.64,12010.7,2788.4,-5737.27
20,115,-8867.58,10426.7,3635.35,-5162.12
25,115,-9982.68,8595.69,4312.94,-4498.97
30,115,-10510.4,6683.91,4800.61,-3798.92
35,115,-10523.5,4838.62,5096.05,-3108.66
40,115,-10125,3172.63,5214.81,-2466.46
45,115,-9427.26,1757.01,5186.38,-1899.86
50,115,-8536.47,622.079,5047.82,-1425.14
55,115,-7544.81,-234.951,4837.13,-1048.25
60,115,-6527.05,-839.29,4587.87,-766.923
65,115,-5539.97,-1227.97,4326.06,-573.236
70,115,-4623.03,-1441.68,4069.14,-456.229
75,115,-3800.02,-1519.56,3826.47,-404.023
80,115,-3081.71,-1496.54,3600.63,-405.219
85,115,-2469.16,-1402.1,3388.86,-449.481
90,115,-1957.31,-1259.63,3184.36,-527.371
95,115,-1537.77,-1085.99,2977.51,-629.588
100,115,-1200.57,-891.054,2757.16,-745.805
105,115,-934.408,-677.723,2512.29,-863.412
110,115,-725.513,-443.089,2234.41,-966.694
115,115,-555.905,-181.336,1920.31,-1037.24
120,115,-402.154,111.278,1574.54,-1056.31
125,115,-236.454,430.23,1210.05,-1009.27
130,115,-31.6553,757.598,845.952,-890.971
135,115,229.398,1061.31,502.27,-709.361
140,115,542.601,1301.51,193.622,-484.93
145,115,874.831,1443.58,-74.5248,-244.936
150,115,1166.01,1473.16,-304.36,-14.8747
155,115,1343.93,1404.77,-499.435,188.205
160,115,1347.87,1277.88,-657.845,356.735
165,115,1150.67,1140.4,-770.168,488.03
170,115,768.727,1028.02,-824.299,578.047
175,115,255.698,950.903,-814.167,618.379
180,115,-315.003,894.751,-746.442,598.681
0,120,758.623,13200.9,-430.563,-7647.02
5,120,-2126.07,13176.4,949.173,-7587.02
10,120,-4764.96,12516.5,2272.9,-7230.24
15,120,-6968.26,11305.9,3470.88,-6620.68
20,120,-8611.36,9684.08,4484.44,-5820.79
25,120,-9647.46,7820.01,5272.18,-4903.3
30,120,-10102.2,5886.36,5814.7,-3942.3
35,120,-10054.7,4035.79,6116.07,-3004.99
40,120,-9612.59,2384.22,6201.27,-2145.41
45,120,-8890.38,1003.02,6110.14,-1400.89
50,120,-7994.63,-79.4398,5889.55,-791.504
55,120,-7016.4,-869.369,5585.98,-321.994
60,120,-6028.52,-1395.93,5239.98,14.6763
65,120,-5085.19,-1700.11,4883.09,233.068
70,120,-4222.82,-1826.38,4536.93,351.191
75,120,-3461.84,-1817.48,4213.68,387.299
80,120,-2809.69,-1711.74,3917.42,357.886
85,120,-2264.39,-1541.79,3645.64,276.981
90,120,-1818.29,-1333.73,3390.7,156.508
95,120,-1460.98,-1106.53,3141.23,7.46912
100,120,-1181.03,-871.453,2883.78,-158.396
105,120,-966.306,-631.895,2604.81,-326.891
110,120,-802.857,-384.388,2293.61,-480.239
115,120,-672.968,-121.414,1945.63,-597.487
120,120,-553.504,163.523,1565.51,-657.297
125,120,-416.312,469.266,1168.08,-643.206
130,120,-232.666,781.1,775.95,-549.924
135,120,17.4324,1069.09,413.154,-387.644
140,120,333.139,1293.85,97.3277,-181.145
145,120,683.37,1419.82,-165.666,37.3819
150,120,1007.21,1431.38,-380.817,238.97
155,120,1228.13,1343.24,-556.775,406.306
160,120,1278.76,1197.56,-697.045,535.086
165,120,1125.41,1047.18,-796.052,628.053
170,120,780.488,933.056,-843.304,686.463
175,120,297.2,868.594,-832.818,705.16
180,120,-248.748,839.168,-771.056,674.386
0,125,718.21,12484.2,-495.043,-8768.46
5,125,-2052.03,12443.4,1145.65,-8685.37
10,125,-4579.27,11777.3,2709.88,-8226.1
15,125,-6675.01,10569.3,4109.23,-7445.3
20,125,-8217.45,8958.39,5272.32,-6423.12
25,125,-9164.05,7113.96,6152.41,-5254
30,125,-9545.19,5209.18,6731.93,-4034.51
35,125,-9443.74,3396.88,7022.31,-2851.99
40,125,-8969.65,1792.26,7059.02,-1776
45,125,-8237.94,465.09,6893.16,-853.671
50,125,-7354.31,-558.388,6581.99,-109.141
55,125,-6408.06,-1286.49,6180.71,453.707
60,125,-5469.51,-1750.08,5736.66,846.277
65,125,-4589.56,-1991.48,5286.44,1089.46
70,125,-3800.62,-2056.34,4855.07,1208.16
75,125,-3118.65,-1988.74,4456.77,1226.99
80,125,-2546.58,-1828.57,4096.35,1167.63
85,125,-2078.38,-1610.16,3770.92,1047.87
90,125,-1703.06,-1361.3,3471.58,882.112
95,125,-1407.89,-1102.43,3185.03,682.975
100,125,-1180.19,-845.885,2895.47,463.475
105,125,-1007.72,-595.676,2587.05,239.324
110,125,-877.509,-348.257,2247.15,30.4298
115,125,-773.651,-95.1351,1870.29,-139.497
120,125,-675.05,172.215,1461.65,-246.203
125,125,-554.967,455.63,1038.3,-271.075
130,125,-384.651,743.855,626.475,-208.474
135,125,-142.333,1010.04,254.211,-70.677
140,125,174.059,1216.61,-58.0868,113.358
145,125,536.048,1328.24,-304.53,306.627
150,125,883.311,1328.44,-493.424,476.845
155,125,1136.98,1231.27,-639.198,606.618
160,125,1224.92,1079.64,-751.566,695.12
165,125,1108.24,928.844,-829.477,750.738
170,125,795.83,822.994,-864.241,780.164
175,125,340.342,777.503,-849.372,781.424
180,125,-180.6,777.198,-789.801,744.958
0,130,672.331,11672.5,-555.755,-9823.16
5,130,-1940.12,11621.8,1322.33,-9716.38
10,130,-4317.44,10973.3,3104.78,-9160.3
15,130,-6276.79,9806.28,4684.79,-8219
20,130,-7701.57,8254.43,5978.45,-6988.63
25,130,-8553.51,6481.57,6933.89,-5583.54
30,130,-8865.81,4655.56,7535.55,-4120.99
35,130,-8722.33,2924.41,7802.45,-2706.95
40,130,-8232.29,1399.18,7780.8,-1425.49
45,130,-7508.76,146.341,7533.28,-333.04
50,130,-6654.84,-810.147,7127.85,542.173
55,130,-5756.91,-1479.74,6628.46,1196.62
60,130,-4882,-1893.4,6089.13,1645.3
65,130,-4077.32,-2092.85,5550.96,1914.58
70,130,-3371.08,-2122.78,5041.69,2035.5
75,130,-2774.72,-2026.38,4576.7,2038.5
80,130,-2286.65,-1842.86,4160.73,1950.15
85,130,-1896.74,-1606.18,3789.9,1791.89
90,130,-1590.64,-1344.06,3453.63,1580.64
95,130,-1353.3,-1077.13,3136.56,1330.66
100,130,-1170.95,-818.283,2820.62,1056.34
105,130,-1031.63,-572.283,2487.84,775.04
110,130,-923.992,-336.298,2124.02,508.956
115,130,-834.831,-102.045,1723.11,284.738
120,130,-746.214,139.843,1291.16,129.693
125,130,-634.115,393.441,847.743,64.6607
130,130,-471.117,650.974,422.778,95.6698
135,130,-234.874,889.555,48.1884,208.455
140,130,78.9304,1074.92,-253.084,370.08
145,130,444.637,1173.38,-475.35,539.008
150,130,803.791,1168.25,-630.419,679.855
155,130,1077.28,1072.27,-738.741,775.18
160,130,1190.56,927.168,-816.63,827.489
165,130,1101.27,788.133,-868.004,850.604
170,130,815.557,700.076,-886.139,856.477
175,130,385.206,679.086,-863.575,846.12
180,130,-111.077,709.313,-802.536,809.86
0,135,621.336,10771.9,-612.238,-10803.1
5,135,-1794.71,10717.6,1472.52,-10673.6
10,135,-3988.4,10109,3444.95,-10031.8
15,135,-5787.01,9018.78,5181.24,-8949.37
20,135,-7081.52,7570.67,6585.83,-7535.94
25,135,-7837.96,5917.53,7601.91,-5922.75
30,135,-8090.38,4216.48,8215.64,-4244.81
35,135,-7920.57,2606.3,8452.99,-2624.26
40,135,-7433.78,1191.06,8370.33,-1157.95
45,135,-6738.23,32.6676,8041.45,89.2141
50,135,-5932.07,-847.205,7544.7,1084.95
55,135,-5097,-1458.39,6952.6,1825.47
60,135,-4295.73,-1830.85,6325.4,2328.33
65,135,-3571.43,-2004.39,5708.21,2624.19
70,135,-2948.43,-2021.34,5130.76,2749.14
75,135,-2434.53,-1922.26,4608.83,2738.63
80,135,-2024.75,-1743.77,4146.49,2623.64
85,135,-1705.91,-1517.36,3738.44,2429.15
90,135,-1461.16,-1268.78,3372.28,2174.66
95,135,-1273.62,-1017.45,3030.6,1876.34
100,135,-1128.65,-775.959,2693.31,1550.2
105,135,-1014.55,-549.73,2340.62,1215.42
110,135,-921.572,-337.22,1957.05,896.499
115,135,-839.257,-131.353,1536.31,622.879
120,135,-753.158,76.9883,1085.53,424.592
125,135,-642.682,293.328,626.81,324.333
130,135,-482.864,513.23,193.604,328.281
135,135,-252.09,718.412,-178.623,420.258
140,135,55.1484,879.157,-464.72,563.788
145,135,415.776,964.781,-659.32,713.424
150,135,774.188,959.126,-777.576,831.148
155,135,1053.14,873.131,-845.677,899.493
160,135,1178.25,745.63,-886.39,923.861
165,135,1105.82,629.176,-908.676,922.871
170,135,840.163,567.152,-907.843,913.178
175,135,431.812,574.968,-875.128,898.435
180,135,-40.7083,636.03,-809.163,868.599
0,140,565.611,9789.36,-664.061,-11700.8
5,140,-1621.3,9737.12,1590.43,-11550.8
10,140,-3602.98,9188,3719.47,-10839.2
15,140,-5221.05,8205.49,5584.81,-9642.71
20,140,-6376.38,6899.82,7080.79,-8081.05
25,140,-7039.34,5408.06,8146.01,-6298.32
30,140,-7243.03,3871.98,8767.56,-4443.35
35,140,-7064.34,2417.44,8976.99,-2651.21
40,140,-6601.3,1139.27,8839.21,-1029.34
45,140,-5954.23,93.9617,8437.81,349.926
50,140,-5213.7,-698.841,7860.49,1450.26
55,140,-4454.68,-1248.62,7187.56,2266.87
60,140,-3734.28,-1583.48,6484.87,2818.71
65,140,-3091.21,-1740.52,5800.85,3139.4
70,140,-2546.48,-1758.85,5166.58,3268.92
75,140,-2105.55,-1675.43,4597.76,3246.84
80,140,-1761.79,-1523.03,4097.41,3108.12
85,140,-1500.83,-1329.4,3658.73,2881.18
90,140,-1304.79,-1116.92,3267.65,2588.33
95,140,-1156,-902.527,2905.07,2248.02
100,140,-1039.33,-697.62,2549.3,1878.15
105,140,-943.25,-507.778,2179.21,1499.79
110,140,-859.078,-332.646,1778.53,1139.48
115,140,-778.539,-166.646,1340.99,828.747
120,140,-690.311,-1.42914,874.969,599.455
125,140,-577.396,169.463,404.88,475.252
130,140,-418.101,344.691,-32.8263,461.938
135,140,-192.855,510.828,-399.877,541.527
140,140,103.743,643.453,-669.511,674.757
145,140,450.616,715.836,-836.807,813.331
150,140,795.685,712.964,-919.785,917.411
155,140,1065.55,643.707,-949.538,969.623
160,140,1188.66,542.57,-954.511,977.635
165,140,1122.24,457.293,-948.297,963.832
170,140,869.795,427.581,-928.109,948.65
175,140,480.107,466.897,-883.707,937.825
180,140,29.9699,557.907,-809.632,920.727
0,145,505.582,8732.31,-710.831,-12509.5
5,145,-1426.33,8687.1,1671.31,-12342.5
10,145,-3173.59,8212.85,3919.4,-11580.5
15,145,-4595.86,7362.53,5884.37,-10303.1
20,145,-5605.92,6229.85,7452.71,-8635.76
25,145,-6178.64,4932.48,8558.93,-6730.57
30,145,-6344.76,3593.19,9190,-4745.47
35,145,-6173.77,2322.08,9380.9,-2824.61
40,145,-5753.71,1203,9202.61,-1083.48
45,145,-5174.18,286.563,8746.18,399.297
50,145,-4515.68,-409.308,8106.79,1583.34
55,145,-3844.47,-892.98,7371.18,2462.06
60,145,-3210.73,-1189.92,6609.79,3054.54
65,145,-2648.27,-1333.86,5873.67,3396.16
70,145,-2175.26,-1360.2,5194.82,3529.6
75,145,-1796.03,-1301.92,4588.61,3497.8
80,145,-1504.05,-1187.58,4057.06,3339.21
85,145,-1285.59,-1040.69,3592.14,3085.63
90,145,-1123.53,-879.768,3178.51,2762.38
95,145,-1000.66,-718.668,2795.93,2390.47
100,145,-902.091,-566.841,2421.78,1989.92
105,145,-816.507,-429.223,2034.27,1583.57
110,145,-735.836,-305.92,1617,1199.41
115,145,-653.206,-192.314,1164.27,869.998
120,145,-559.724,-80.6062,685.728,627.65
125,145,-441.759,36.5015,207.694,495.687
130,145,-281.371,160.52,-231.384,478.798
135,145,-62.1479,282.725,-591.657,557.349
140,145,219.923,384.152,-845.72,690.329
145,145,545.037,442.468,-989.309,828.034
150,145,865.103,444.197,-1042.59,929.945
155,145,1112.34,396.013,-1040.18,979.036
160,145,1220.47,327.102,-1014.81,984.497
165,145,1149.89,278.703,-983.739,971.172
170,145,904.235,285.082,-945.717,962.009
175,145,529.961,356.695,-888.981,964.049
180,145,100.42,475.537,-803.939,965.849
0,150,441.705,7608.81,-752.19,-13223
5,150,-1216.95,7574.45,1711.64,-13043.3
10,150,-2713.86,7185.65,4037.98,-12253.1
15,150,-3929.52,6484.13,6071.44,-10931.9
20,150,-4790.23,5545.32,7693.52,-9206.52
25,150,-5275.61,4465.1,8835.41,-7231.8
30,150,-5413.06,3344.83,9482.74,-5169.42
35,150,-5262.93,2276.82,9671.21,-3168.28
40,150,-4901.07,1332.71,9474.55,-1349.13
45,150,-4404.22,556.808,8987.99,204.435
50,150,-3840.84,-34.3938,8311.51,1447.97
55,150,-3266.91,-447.476,7536.27,2372.27
60,150,-2724.67,-704.484,6736.11,2995.49
65,150,-2242.61,-835.14,5964.07,3353.51
70,150,-1836.25,-870.689,5252.91,3490.74
75,150,-1509.56,-839.96,4617.87,3452.63
80,150,-1257.26,-767.414,4060.4,3280.58
85,150,-1067.7,-672.586,3571.7,3009.44
90,150,-925.875,-570.364,3135.79,2667.44
95,150,-816.315,-471.576,2731.94,2278.16
100,150,-725.276,-383.445,2337.34,1863.74
105,150,-642.088,-309.589,1930.42,1448.54
110,150,-559.189,-249.617,1495.51,1061.31
115,150,-470.597,-198.88,1028.1,734.524
120,150,-369.218,-149.384,539.238,499.491
125,150,-244.4,-92.7088,56.4559,377.858
130,150,-82.1272,-24.6603,-381.173,372.47
135,150,130.103,50.3476,-733.896,462.294
140,150,393.932,118.501,-974.955,605.757
145,150,690.231,161.846,-1101.03,753.383
150,150,975.254,168.625,-1133.52,865.278
155,150,1188.29,143.32,-1108.79,925.102
160,150,1270.47,109.282,-1061.87,942.799
165,150,1187.19,100.166,-1012.25,944.181
170,150,942.929,143.571,-959.574,953.187
175,150,581.174,246.199,-890.63,977.174
180,150,170.106,389.548,-792.128,1003.62
0,155,374.467,6427.4,-787.825,-13835.8
5,155,-1000.87,6406.42,1709.2,-13648.2
10,155,-2238.33,6108.35,4070.73,-12852.8
15,155,-3240.94,5563.64,6140.19,-11526.8
20,155,-3949.6,4828.95,7797.37,-9793.68
