Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
85,75,1202.43,2544.63,4100.95,-271.62
90,75,1072.51,1904.13,4094.78,-317.871
95,75,973.222,1291.54,4084.41,-348.385
100,75,898.674,704.366,4070.37,-364.171
105,75,842.923,141.805,4050.3,-366.482
110,75,799.982,-394.783,4019.38,-357.1
115,75,763.058,-901.481,3971.09,-338.262
120,75,723.629,-1371.41,3897.73,-312.189
125,75,671.079,-1794.23,3790.88,-280.459
130,75,593.502,-2155.7,3641.58,-243.683
135,75,480.04,-2437.65,3440.58,-201.969
140,75,324.703,-2619.17,3179.01,-156.378
145,75,130.968,-2679.72,2849.8,-110.969
150,75,-84.3322,-2604.43,2450.47,-74.5085
155,75,-289.854,-2390.25,1986.54,-60.7801
160,75,-443.132,-2050.73,1474.81,-86.9079
165,75,-498.937,-1616.49,944.183,-169.903
170,75,-420.921,-1130.26,432.834,-322.348
175,75,-193.113,-637.918,-18.6945,-548.406
180,75,172.607,-179.136,-376.246,-841.192
0,80,-1684.03,10423.7,-1154.43,735.234
5,80,-340.942,10524.9,-688.28,921.232
10,80,913.076,10508.4,-124.671,1000.35
15,80,2011.2,10374.8,494.169,972.079
20,80,2909.74,10127.8,1118.91,847.564
25,80,3590.75,9772.29,1704.97,646.769
30,80,4057.69,9313.91,2222.3,394.763
35,80,4327.18,8760.22,2659.19,117.952
40,80,4421.14,8123.22,3019.17,-159.289
45,80,4362.9,7420.84,3313.82,-417.221
50,80,4177.22,6676.32,3555.52,-642.256
55,80,3891.88,5915.15,3753.17,-827.259
60,80,3538.02,5160.97,3911.74,-970.764
65,80,3147.93,4432.09,4034.13,-1075.46
70,80,2751.21,3739.78,4123.47,-1146.44
75,80,2371.1,3088.5,4184.47,-1189.49
80,80,2022.47,2477.53,4223.27,-1209.95
85,80,1712.16,1903.04,4246.29,-1211.96
90,80,1440.77,1359.9,4258.73,-1198.41
95,80,1205.18,843.047,4263.33,-1171.26
100,80,1000.55,348.287,4259.83,-1132.15
105,80,821.59,-127.11,4245.16,-1082.92
110,80,662.789,-583.88,4214.13,-1025.88
115,80,518.224,-1020.11,4160.27,-963.484
120,80,381.263,-1430.44,4076.43,-897.525
125,80,244.746,-1805.25,3955.01,-828.349
130,80,101.899,-2130.11,3787.69,-754.579
135,80,-51.8823,-2385.88,3565.42,-673.965
140,80,-216.54,-2550.43,3279.09,-585.441
145,80,-384.688,-2602.09,2921.7,-491.77
150,80,-539.749,-2525.07,2491.88,-401.644
155,80,-656.233,-2315.24,1997.96,-330.091
160,80,-703.212,-1984.1,1461.05,-296.592
165,80,-651.064,-1558.79,914.979,-321.19
170,80,-480.035,-1077.29,402.146,-419.617
175,80,-188.073,-580.58,-34.3159,-598.745
180,80,204.742,-105.14,-359.77,-853.604
0,85,-1778.24,10448.1,-1003.26,-176.045
5,85,-148.429,10579.3,-615.774,-14.9531
10,85,1412.77,10503.5,-127.657,39.2123
15,85,2812.8,10230.2,421.353,-13.6514
20,85,3981.32,9782.61,983.699,-161.24
25,85,4877.49,9193.56,1515.3,-381.49
30,85,5490.04,8499.53,1985.54,-646.523
35,85,5831.5,7736.61,2382.01,-927.093
40,85,5930.18,6937.85,2708.48,-1196.82
45,85,5823,6132.08,2977.97,-1435.43
50,85,5550.84,5343.29,3204.9,-1630.42
55,85,5155.85,4590,3399.58,-1777.02
60,85,4679.26,3884.79,3566.9,-1876.69
65,85,4159.06,3234.19,3707.97,-1935.02
70,85,3627.46,2639.3,3823.04,-1959.37
75,85,3109.07,2096.99,3913.71,-1957.12
80,85,2620.22,1601.37,3983.42,-1934.47
85,85,2169.72,1145.14,4036.65,-1895.92
90,85,1760.45,720.709,4077.3,-1844.38
95,85,1391.33,320.855,4107.29,-1781.67
100,85,1058.96,-60.7422,4125.72,-1709.26
105,85,758.876,-429.04,4129.08,-1628.94
110,85,486.235,-787.034,4111.93,-1542.94
115,85,236.217,-1134.94,4067.93,-1453.62
120,85,4.43077,-1469.16,3990.53,-1362.44
125,85,-212.498,-1781.28,3873,-1269
130,85,-416.049,-2057.33,3707.96,-1170.7
135,85,-604.659,-2278.1,3486.99,-1063.69
140,85,-772.531,-2420.92,3201.3,-945.207
145,85,-908.782,-2463.42,2844.06,-816.631
150,85,-997.566,-2388.79,2414.38,-686.035
155,85,-1019.78,-2191.11,1921.82,-568.893
160,85,-956.632,-1878.63,1389.45,-486.248
165,85,-794.731,-1473.46,853.427,-460.535
170,85,-531.381,-1007.35,358.285,-510.143
175,85,-178.649,-515.36,-51.4059,-644.256
180,85,235.319,-30.3431,-340.557,-859.519
0,90,-1858.91,10393,-844.458,-1085.99
5,90,39.5744,10547.4,-584.429,-954.046
10,90,1889.27,10403,-225.474,-912.082
15,90,3571.55,9978.46,198.336,-960.517
20,90,4989.47,9317.65,644.988,-1088.41
25,90,6079.77,8482.34,1074.8,-1275.69
30,90,6817.42,7541.59,1459.82,-1496.83
35,90,7212.36,6561.47,1788.6,-1725.24
40,90,7300.93,5597.22,2064.78,-1937.54
45,90,7135.11,4689.02,2300.76,-2116.63
50,90,6772.73,3861.37,2510.06,-2253.09
55,90,6270.22,3125.14,2701.74,-2344.77
60,90,5678.03,2480.91,2878.8,-2395.07
65,90,5038.39,1922.66,3039.9,-2410.58
70,90,4384.65,1440.69,3182.42,-2398.97
75,90,3741.52,1023.74,3305.09,-2367.36
80,90,3125.9,660.249,3408.87,-2321.34
85,90,2548.02,338.912,3496.35,-2264.64
90,90,2012.74,49.0493,3570.17,-2199.31
95,90,1520.82,-219.194,3631.5,-2126.22
100,90,1070.34,-474.565,3679.16,-2045.83
105,90,657.883,-724.293,3709.55,-1958.9
110,90,279.698,-973.473,3717.37,-1866.78
115,90,-67.3682,-1224.2,3696.63,-1771.13
120,90,-385.048,-1474.47,3641.38,-1672.99
125,90,-672.915,-1717.03,3545.7,-1571.69
130,90,-927.669,-1938.64,3403.19,-1464.29
135,90,-1142.52,-2120.37,3206.37,-1346.3
140,90,-1306.93,-2239.55,2947.1,-1213.86
145,90,-1407.25,-2273.6,2618.75,-1067.01
150,90,-1428.56,-2204.93,2220.23,-912.601
155,90,-1357.85,-2025.56,1760.63,-765.585
160,90,-1187.94,-1739.83,1262.54,-647.556
165,90,-921.07,-1363.79,761.823,-582.489
170,90,-571.16,-921.966,303.013,-590.805
175,90,-164.094,-442.816,-69.0163,-683.591
180,90,264.105,44.6844,-318.751,-858.893
0,95,-1925.43,10258.8,-679.23,-1987.66
5,95,215.156,10430,-591.49,-1887.77
10,95,2324.79,10213.2,-410.887,-1843.49
15,95,4259.38,9636.3,-162.455,-1856.34
20,95,5896.53,8763.77,121.198,-1919.32
25,95,7152.28,7686.21,408.675,-2018.57
30,95,7989.81,6504.69,677.721,-2136.31
35,95,8418.28,5314.6,919.195,-2254.39
40,95,8483.14,4192.56,1135.77,-2357.62
45,95,8251.64,3189.61,1336.54,-2435.87
50,95,7798.07,2330.7,1530.69,-2484.74
55,95,7192.28,1619.39,1722.94,-2504.82
60,95,6493.16,1044.89,1912.58,-2500.08
65,95,5746.6,588.93,2095.18,-2476.2
70,95,4986.57,230.943,2265.58,-2439.01
75,95,4237.24,-49.0085,2420.22,-2393.53
80,95,3515.14,-269.051,2558.08,-2343.34
85,95,2830.76,-445.357,2680.1,-2290.37
90,95,2189.67,-592.338,2787.82,-2234.96
95,95,1593.59,-722.794,2881.95,-2176.31
100,95,1041.65,-847.876,2961.4,-2113.14
105,95,531.737,-976.814,3023.13,-2044.4
110,95,61.8744,-1116.4,3062.6,-1969.83
115,95,-368.648,-1270.15,3074.61,-1889.86
120,95,-758.472,-1437.19,3053.94,-1804.98
125,95,-1103.62,-1611.05,2995.47,-1714.57
130,95,-1397.02,-1778.95,2893.7,-1616.03
135,95,-1628.16,-1922.27,2742.09,-1504.97
140,95,-1783.27,-2018.65,2533.2,-1376.96
145,95,-1846.78,-2045.72,2260.45,-1230.66
150,95,-1804.65,-1985.56,1921.76,-1071.16
155,95,-1648.99,-1828.49,1524.17,-912.03
160,95,-1382.67,-1574.79,1087.53,-774.365
165,95,-1021.93,-1234.11,644.984,-682.759
170,95,-596.012,-823.245,239.125,-658.962
175,95,-143.862,-363.746,-85.9862,-715.521
180,95,290.881,119.372,-294.52,-851.73
0,100,-1977.31,10046.5,-508.833,-2874.21
5,100,371.159,10228.7,-632.755,-2808.21
10,100,2703.44,9941.37,-673.334,-2746.96
15,100,4851.6,9221.4,-643.162,-2693.9
20,100,6670.12,8153.05,-561.712,-2648.58
25,100,8057.18,6853.94,-448.563,-2607.46
30,100,8966.92,5454.67,-317.69,-2565.62
35,100,9409.52,4076.99,-175.059,-2518.81
40,100,9439.91,2816.4,-20.1187,-2464.81
45,100,9139.53,1733.26,150.173,-2403.91
50,100,8597.33,852.954,337.182,-2338.37
55,100,7895.08,172.982,538.286,-2271.49
60,100,7099.4,-327.129,747.075,-2206.64
65,100,6260.03,-676.461,955.338,-2146.66
70,100,5411.91,-905.945,1155.48,-2093.58
75,100,4578.62,-1044.56,1342.2,-2048.51
80,100,3775.46,-1117.83,1513,-2011.58
85,100,3011.58,-1147.65,1667.6,-1981.77
90,100,2291.52,-1152.61,1806.79,-1956.93
95,100,1616.57,-1148.46,1931.22,-1934
100,100,986.213,-1148.38,2040.55,-1909.49
105,100,399.696,-1163.09,2133.02,-1880.24
110,100,-142.611,-1200.52,2205.66,-1844.11
115,100,-638.364,-1265.05,2254.7,-1800.21
120,100,-1082.92,-1356.38,2276.1,-1748.43
125,100,-1469.25,-1468.26,2265.65,-1688.32
130,100,-1787.78,-1587.95,2218.65,-1617.87
135,100,-2025.9,-1696.87,2129.33,-1533.03
140,100,-2168.14,-1773.03,1990.68,-1428.9
145,100,-2197.84,-1794.73,1795.72,-1302.65
150,100,-2101.51,-1744.35,1540.56,-1157.23
155,100,-1874.89,-1611.08,1228.82,-1004.1
160,100,-1528.62,-1391.61,875.788,-863.052
165,100,-1090.56,-1089.44,509.969,-758.422
170,100,-603.3,-713.726,170.307,-712.552
175,100,-117.668,-279.15,-100.989,-738.971
180,100,315.443,193.151,-268.047,-838.085
0,105,-2014.13,9757.77,-334.563,-3738.88
5,105,501.438,9945.95,-702.756,-3707.85
10,105,3011.84,9595.17,-999.411,-3616.41
15,105,5327.91,8751.19,-1221.42,-3470.89
20,105,7284.44,7516.04,-1371.82,-3279.82
25,105,8765.51,6031.23,-1455.46,-3053.7
30,105,9719.38,4452.55,-1476.17,-2805.02
35,105,10158.9,2923.42,-1436.35,-2547.9
40,105,10148.1,1554.12,-1338.8,-2296.95
45,105,9780.4,411.915,-1189,-2065.48
50,105,9156.65,-477.621,-996.299,-1863.66
55,105,8368.37,-1121.49,-773.355,-1697.47
60,105,7489.11,-1547.43,-534.169,-1568.67
65,105,6572.84,-1793.11,-291.785,-1475.75
70,105,5656.32,-1898.54,-56.5574,-1415.22
75,105,4762.91,-1901.39,164.608,-1382.65
80,105,3906.15,-1834.87,368.11,-1373.22
85,105,3092.57,-1726.93,552.925,-1381.84
90,105,2324.07,-1600.44,719.637,-1403.05
95,105,1600.06,-1473.85,869.474,-1431.13
100,105,919.509,-1361.86,1003.5,-1460.35
105,105,282.678,-1276.06,1122.07,-1485.69
110,105,-307.746,-1224.92,1224.6,-1503.52
115,105,-846.4,-1213.13,1309.6,-1511.94
120,105,-1325.68,-1240.4,1374.82,-1510.43
125,105,-1736.3,-1300.25,1417.35,-1498.65
130,105,-2067.31,-1379.53,1433.32,-1474.89
135,105,-2305.44,-1459.49,1417.43,-1435.08
140,105,-2434.61,-1518.57,1362.62,-1373.55
145,105,-2437.61,-1536.03,1260.87,-1285.71
150,105,-2300.87,-1495.16,1105.67,-1172.12
155,105,-2022.05,-1384.74,896.225,-1041.78
160,105,-1616.96,-1198.71,642.04,-912.625
165,105,-1122.21,-935.142,365.604,-808.014
170,105,-591.343,-596.223,100.932,-750.162
175,105,-85.5353,-190.199,-112.595,-753.058
180,105,337.605,265.46,-239.535,-818.062
0,110,-2035.62,9394.77,-157.747,-4575.1
5,110,601.082,9584.57,-794.987,-4579.65
10,110,3239.55,9182.19,-1373.45,-4447.67
15,110,5673.08,8241.37,-1871.47,-4189.39
20,110,7721.11,6879.3,-2272.99,-3824.55
25,110,9257.89,5256.85,-2566.15,-3380.81
30,110,10229.1,3549.3,-2743.54,-2891.49
35,110,10651.7,1915.73,-2804.12,-2392.29
40,110,10597.5,476.104,-2755.16,-1917.14
45,110,10169.3,-698.51,-2612.47,-1493.9
50,110,9476.33,-1583.04,-2398.19,-1141.25
55,110,8617.18,-2187.62,-2137.03,-867.665
60,110,7671.1,-2544.69,-1852.25,-672.63
65,110,6696.31,-2697.86,-1563.03,-549.266
70,110,5732.09,-2693.99,-1283.27,-487.305
75,110,4802.21,-2578.04,-1021.81,-475.449
80,110,3918.54,-2390.03,-783.249,-502.728
85,110,3084.51,-2163.51,-568.929,-558.996
90,110,2298.5,-1925.24,-377.895,-634.942
95,110,1557.06,-1695.94,-207.718,-722.036
100,110,857.652,-1491.39,-55.2657,-812.688
105,110,200.658,-1323.56,82.6058,-900.679
110,110,-409.827,-1200.95,208.476,-981.666
115,110,-966.355,-1128.1,323.954,-1053.38
120,110,-1459.32,-1104.38,429.421,-1115.14
125,110,-1878.14,-1122.75,523.807,-1166.44
130,110,-2211.39,-1169.53,604.264,-1205.24
135,110,-2445.88,-1225.78,665.706,-1226.7
140,110,-2565.5,-1270.44,700.481,-1223.7
145,110,-2552.45,-1283.94,698.855,-1189.6
150,110,-2392.39,-1250.82,651.101,-1122.49
155,110,-2083.1,-1160.18,551.473,-1028.87
160,110,-1643,-1004.14,403.136,-924.574
165,110,-1114.55,-776.526,221.833,-831.489
170,110,-559.585,-473.656,35.7846,-771.034
175,110,-47.8219,-98.1814,-119.344,-757.108
180,110,357.197,335.748,-209.199,-791.813
0,115,-2041.63,8960.27,20.2697,-5376.5
5,115,666.579,9147.95,-902.158,-5417.02
10,115,3379.48,8709.32,-1778.18,-5238.14
15,115,5877.42,7704.86,-2565.34,-4855.02
20,115,7969.5,6263.34,-3226.77,-4300.42
25,115,9524.68,4559.54,-3732.84,-3621.38
30,115,10489.2,2781.56,-4064.74,-2874.19
35,115,10884.6,1097.46,-4218.47,-2117.79
40,115,10789.4,-368.62,-4206.68,-1406.3
45,115,10312.4,-1545.23,-4056.57,-782.398
50,115,9567.69,-2408.93,-3804.19,-273.081
55,115,8658.01,-2972.15,-3487.44,111.025
60,115,7666.42,-3269.85,-3140.12,373.189
65,115,6654.71,-3348.76,-2788.73,526.192
70,115,5664.81,-3259.75,-2451.75,587.682
75,115,4721.47,-3052.45,-2140.59,576.474
80,115,3835.51,-2771.64,-1861.01,510.282
85,115,3007.68,-2454.92,-1614.51,404.71
90,115,2232.95,-2132.02,-1399.38,273.046
95,115,1504.6,-1825.34,-1211.58,126.35
100,115,817.727,-1551.43,-1045.48,-26.4931
105,115,171.452,-1322.35,-894.737,-178.859
110,115,-430.339,-1146.4,-753.038,-326.492
115,115,-979.763,-1027.76,-614.966,-467.305
120,115,-1466.63,-965.341,-476.756,-600.528
125,115,-1880,-951.623,-336.98,-725.128
130,115,-2208.53,-972.574,-197.146,-837.919
135,115,-2439.25,-1009.29,-62.2021,-932.384
140,115,-2555.91,-1041.32,59.2136,-999.303
145,115,-2539.75,-1050.27,155.24,-1029.7
150,115,-2374.79,-1022.08,212.697,-1019.27
155,115,-2057.49,-946.558,220.882,-972.284
160,115,-1606.66,-815.04,176.681,-902.51
165,115,-1067.89,-618.496,88.9809,-830.07
170,115,-508.686,-348.895,-20.2541,-775.035
175,115,-5.235,-4.46696,-119.829,-750.666
180,115,374.071,403.482,-177.271,-759.537
0,120,-2032.09,8457.59,198.132,-6136.98
5,120,695.937,8639.86,-1016.49,-6213.84
10,120,3428.05,8182.49,-2195.43,-5986.42
15,120,5936.96,7150.98,-3274.1,-5475.79
20,120,8026.76,5681.38,-4194.09,-4728.91
25,120,9565.55,3956.15,-4908.04,-3813.31
30,120,10502.5,2169.14,-5386.34,-2808.92
35,120,10864.4,490.638,-5622.78,-1797.84
40,120,10734.2,-956.298,-5636,-853.765
45,120,10223.9,-2103.16,-5464.9,-33.1524
50,120,9449.14,-2929.47,-5159.63,629.645
55,120,8513.63,-3449.57,-4771.54,1122.54
60,120,7502.07,-3699.36,-4345.59,1451.87
65,120,6478.43,-3726.21,-3916.46,1636.33
70,120,5486.76,-3581.88,-3508.09,1700.79
75,120,4552.96,-3317.49,-3135.17,1671.33
80,120,3687.54,-2979.57,-2805.02,1572.08
85,120,2889.55,-2607.43,-2519.46,1423.69
90,120,2151.24,-2232.13,-2276.02,1242.89
95,120,1462.8,-1876.95,-2069.04,1042.68
100,120,816.281,-1558.82,-1890.41,832.614
105,120,208.227,-1289.85,-1730.5,619.144
110,120,-359.475,-1078.17,-1579.08,405.996
115,120,-880.319,-927.699,-1426.52,194.901
120,120,-1344.97,-837.169,-1265.13,-13.1407
125,120,-1742.99,-799.013,-1090.4,-216.037
130,120,-2063.28,-799.338,-902.095,-408.732
135,120,-2292.79,-819.638,-704.828,-582.272
140,120,-2414.63,-840.144,-508.212,-724.817
145,120,-2408.49,-843.506,-326.208,-824.941
150,120,-2256.11,-816.851,-175.204,-876.24
155,120,-1951.57,-750.948,-70.3463,-881.139
160,120,-1512.42,-637.202,-20.426,-851.635
165,120,-985.192,-465.292,-23.0297,-806.006
170,120,-440.522,-224.627,-62.5339,-762.582
175,120,41.1803,89.5408,-112.781,-733.499
180,120,388.097,468.144,-143.994,-721.481
0,125,-2007.09,7890.53,374.487,-6850.75
5,125,688.731,8064.35,-1130.02,-6964.38
10,125,3385.26,7606.41,-2606.87,-6691.85
15,125,5853.31,6585,-3969.04,-6060.82
20,125,7897.4,5138.66,-5136.97,-5132.85
25,125,9388.75,3450.94,-6046.62,-3995.76
30,125,10281.4,1714.31,-6658.72,-2752.13
35,125,10606.5,95.0735,-6965.76,-1505.64
40,125,10450,-1289.38,-6992.55,-347.44
45,125,9923.95,-2376.17,-6789.32,654.247
50,125,9142.58,-3148.86,-6419.65,1459.32
55,125,8208.1,-3623.58,-5947.91,2055.12
60,125,7204.51,-3836.11,-5430.08,2451.17
65,125,6196.23,-3832.49,-4909.34,2671.63
70,125,5228.28,-3662.78,-4415.67,2747.64
75,125,4327.4,-3376.47,-3967.6,2711.36
80,125,3504.2,-3018.74,-3574.62,2592.08
85,125,2756.84,-2627.92,-3239.3,2414.31
90,125,2075.69,-2234.41,-2958.9,2197.21
95,125,1448.23,-1861.07,-2726.51,1954.95
100,125,863.303,-1524.62,-2532,1697.22
105,125,314.004,-1237.03,-2362.78,1430.06
110,125,-201.036,-1006.4,-2204.94,1156.65
115,125,-678.035,-836.829,-2044.66,878.57
120,125,-1109.6,-727.414,-1870.13,597.406
125,125,-1486.36,-671.247,-1673.4,316.814
130,125,-1797.47,-655.25,-1451.96,44.2848
135,125,-2029.34,-661.744,-1209.62,-208.294
140,125,-2163.85,-671.7,-956.454,-426.196
145,125,-2178.68,-668.473,-707.976,-595.611
150,125,-2052.94,-640.009,-483.052,-708.405
155,125,-1777.9,-578.04,-300.353,-765.692
160,125,-1368.96,-474.82,-173.373,-778.123
165,125,-871.863,-320.295,-105.421,-762.271
170,125,-358.1,-103.245,-86.9527,-734.544
175,125,90.0711,182.442,-97.1472,-705.588
180,125,399.17,529.244,-109.621,-677.934
0,130,-1966.81,7263.42,547.991,-7512.39
5,130,646.11,7425.77,-1234.88,-7663.28
10,130,3254.58,6984.51,-2994.68,-7353.98
15,130,5633.38,6008.18,-4622.73,-6619.01
20,130,7592.63,4632.72,-6019.89,-5533.92
25,130,9010,3036.15,-7107.28,-4205.15
30,130,9845.35,1402.96,-7837.58,-2755.44
35,130,10133.4,-109.933,-8202.68,-1306.86
40,130,9960.49,-1394.33,-8233.33,35.0779
45,130,9436.25,-2394.7,-7990,1193.1
50,130,8671.22,-3099.14,-7548.36,2123.19
55,130,7763.88,-3525.31,-6984.67,2812.9
60,130,6795.64,-3708.06,-6365.27,3274.76
65,130,5829.6,-3690.85,-5741.66,3537.31
70,130,4910.47,-3520.25,-5150.1,3636.45
75,130,4065.04,-3241.92,-4613.52,3608.61
80,130,3303.87,-2897.31,-4144.22,3486.47
85,130,2624.55,-2521.43,-3746.26,3296.84
90,130,2016.1,-2142,-3417.33,3060.21
95,130,1463.82,-1779.95,-3150.08,2791.16
100,130,953.582,-1450.69,-2932.96,2499.22
105,130,474.975,-1165.57,-2751.12,2189.98
110,130,23.0158,-932.6,-2587.53,1866.24
115,130,-401.771,-756.358,-2424.62,1529.66
120,130,-794.444,-636.99,-2246.59,1182.75
125,130,-1147,-569.034,-2041.9,831.056
130,130,-1448.78,-540.967,-1805.32,484.846
135,130,-1685.36,-536.393,-1539.07,159.195
140,130,-1836.98,-537.05,-1252.83,-128.186
145,130,-1879.21,-526.642,-962.658,-361.246
150,130,-1788.67,-493.478,-688.862,-530.51
155,130,-1554.04,-430.155,-452.498,-636.314
160,130,-1188.31,-330.416,-270.599,-688.485
165,130,-735.326,-185.94,-151.2,-702.234
170,130,-265.386,13.2176,-90.2372,-692.115
175,130,139.827,272.875,-72.1655,-667.107
180,130,407.206,586.316,-74.4141,-629.228
0,135,-1911.57,6581.03,717.325,-8116.85
5,135,570.73,6728.67,-1323.63,-8305.46
10,135,3042.73,6319.05,-3342.19,-7972.1
15,135,5288.88,5418.14,-5210.02,-7157.84
20,135,7129.49,4154.24,-6810.96,-5950.43
25,135,8451.29,2693.74,-8053.83,-4471.88
30,135,9220.18,1207.32,-8885.02,-2861
35,135,9472.89,-161.756,-9296.3,-1254
40,135,9293.71,-1316.8,-9323.46,233.182
45,135,8787.57,-2210.33,-9035.49,1517.07
50,135,8059.21,-2834.71,-8518.22,2551.29
55,135,7201.76,-3208.52,-7858.14,3323.93
60,135,6292.5,-3364.98,-7130.94,3849.71
65,135,5391.82,-3344.22,-6396.08,4160.03
70,135,4542.85,-3188.48,-5696.22,4293.6
75,135,3771.54,-2938.57,-5059.21,4289.2
80,135,3087.9,-2630.97,-4500.91,4181.23
85,135,2488.82,-2296.02,-4027.73,3997.6
90,135,1962.32,-1957.25,-3638.63,3759.3
95,135,1492.04,-1632.15,-3326.53,3480.92
100,135,1061.56,-1333.57,-3079.22,3171.69
105,135,657.613,-1071.2,-2880.3,2836.61
110,135,272.06,-852.454,-2710.31,2478.06
115,135,-97.6204,-682.365,-2548.57,2097.69
120,135,-448.94,-562.501,-2375.79,1698.84
125,135,-775.323,-489.497,-2176.88,1288.97
130,135,-1066.31,-454.064,-1943.47,881.179
135,135,-1306.57,-441.546,-1675.43,493.835
140,135,-1474.76,-434.536,-1380.99,147.697
145,135,-1544.62,-416.819,-1075.68,-139.027
150,135,-1490.98,-376.682,-780.133,-355.784
155,135,-1300.75,-307.465,-516.653,-502.584
160,135,-984.817,-204.918,-304.621,-588.977
165,135,-584.47,-63.7067,-155.635,-629.333
170,135,-167.076,123.118,-70.167,-636.69
175,135,188.647,359.541,-37.4242,-618.409
180,135,412.142,638.926,-38.6406,-575.733
0,140,-1841.78,5848.56,881.199,-8659.54
5,140,466.643,5977.9,-1389.52,-8886.12
10,140,2759.37,5611.31,-3634.5,-8544.83
15,140,4835.64,4809.49,-5708.83,-7682.27
20,140,6529.83,3688.5,-7482.78,-6395.53
25,140,7739.5,2397.8,-8855.91,-4817.71
30,140,8436.22,1089.67,-9770.16,-3098.41
35,140,8656.84,-109.321,-10217.2,-1382.78
40,140,8481.22,-1115.2,-10236.5,207.009
45,140,8007.33,-1888.38,-9903.03,1583.91
50,140,7332.4,-2424.64,-9310.45,2700.15
55,140,6542.8,-2742.57,-8553.54,3543.79
60,140,5710.46,-2873.07,-7716.17,4130.21
65,140,4891.89,-2852.56,-6865.39,4491.71
70,140,4127.64,-2718.74,-6050.45,4667.82
75,140,3442.01,-2507.45,-5304.69,4698.12
80,140,2844.02,-2250.08,-4648.25,4617.71
85,140,2329.92,-1971.91,-4090.63,4455.1
90,140,1887.05,-1691.66,-3632.72,4231.67
95,140,1498.16,-1422.4,-3268.24,3962.05
100,140,1145.52,-1173.24,-2984.84,3655
105,140,814.052,-951.09,-2765.14,3314.69
110,140,493.355,-761.837,-2587.91,2942.46
115,140,178.477,-610.412,-2430.13,2539.28
120,140,-130.243,-499.727,-2269.53,2108.71
125,140,-427.602,-428.791,-2087.79,1659.61
130,140,-703.432,-390.995,-1873.25,1207.71
135,140,-941.732,-373.823,-1622.84,774.665
140,140,-1119.99,-360.889,-1342.52,384.368
145,140,-1210.95,-335.972,-1046.43,57.268
150,140,-1188.83,-287.125,-754.646,-195.067
155,140,-1039.96,-208.375,-489.786,-372.596
160,140,-773.869,-97.8638,-272.464,-485.111
165,140,-428.992,45.7966,-116.543,-546.79
170,140,-68.3083,225.204,-25.7247,-569.743
175,140,234.621,441.228,7.09702,-559.999
180,140,413.941,686.673,-2.57306,-517.856
0,145,-1757.97,5071.58,1038.37,-9136.32
5,145,339.133,5178.57,-1426.71,-9400.7
10,145,2416.67,4862.01,-3858.92,-9069.78
15,145,4292.92,4174.85,-6100.76,-8194.02
20,145,5819.28,3217.19,-8013.05,-6875.96
25,145,6905.15,2117.55,-9489.5,-5254.25
30,145,7526.99,1006.6,-10469.3,-3483.07
35,145,7719.82,-7.54332,-10943.9,-1710.79
40,145,7556.89,-853.902,-10954.3,-61.6778
45,145,7127.25,-1500.09,-10578.9,1375.81
50,145,6519.02,-1944.27,-9916.18,2552.62
55,145,5810.53,-2204.16,-9067.18,3455.37
60,145,5067.2,-2307.77,-8122.83,4097.93
65,145,4340.56,-2287.55,-7157.4,4511.21
70,145,3667.69,-2176.7,-6226.99,4733.89
75,145,3070.78,-2006.35,-5370.85,4805.3
80,145,2557.8,-1803.13,-4613.87,4761.03
85,145,2124.77,-1587.57,-3968.98,4630.46
90,145,1759.16,-1373.69,-3439.17,4435.82
95,145,1443.95,-1169.97,-3019.19,4192.11
100,145,1161.31,-981.268,-2696.79,3907.58
105,145,895.507,-810.907,-2453.96,3585
110,145,634.89,-662.335,-2268.37,3223.78
115,145,372.796,-539.614,-2115.3,2823.1
120,145,107.821,-446.463,-1970.28,2385.59
125,145,-156.1,-384.05,-1812.19,1920.68
130,145,-409.276,-348.488,-1626.29,1446.18
135,145,-635.499,-329.57,-1406.44,986.836
140,145,-811.937,-312.105,-1156.07,569.739
145,145,-911.525,-279.96,-887.557,217.787
150,145,-909.384,-220.992,-620.02,-56.2879
155,145,-792.724,-129.973,-375.765,-252.489
160,145,-570.654,-7.69657,-175.646,-381.281
165,145,-278.708,142.693,-34.3708,-457.373
170,145,25.6348,318.572,42.8337,-492.723
175,145,275.815,516.818,61.0047,-492.513
180,145,412.59,729.194,33.5141,-456.038
0,150,-1660.78,4256,1187.63,-9543.57
5,150,194.514,4336.12,-1430.52,-9844.86
10,150,2028.81,4071.66,-4005.41,-9543.38
15,150,3682.6,3505.88,-6371.56,-8691.11
20,150,5026.17,2720.39,-8384.94,-7391.45
25,150,5981.09,1820.35,-9936.94,-5782.34
30,150,6527.75,913.141,-10965.8,-4015.91
35,150,6697.67,87.8952,-11462.3,-2237.95
40,150,6555.66,-597.018,-11466.9,-570.857
45,150,6180.27,-1115.57,-11058.3,897.072
50,150,5649.19,-1467.52,-10337,2114.94
55,150,5031.44,-1669.13,-9407.95,3065.95
60,150,4384.66,-1745.25,-8368.04,3759.93
65,150,3754.3,-1724.24,-7298.36,4224.17
70,150,3173.13,-1634.76,-6261.81,4494.94
75,150,2660.88,-1503.25,-5303.6,4610.85
80,150,2224.81,-1351.83,-4453.21,4608.12
85,150,1861.51,-1196.68,-3726.68,4517.63
