candidate_index,sample_index,sample_id,scene_id,source_dataset,source_sample_index,selection_role,k,ratio,active_count,large_scan,min_target_separation_deg,variant_kind,parent_candidate_index,parent_ratio,ratio_delta,phase_error_rms_deg,gain_error_rms_db,dropout_count,phase_bits,amplitude_bits,perturbation_seed,eep_psll_db,hfss_psll_db,delta_psll_db,eep_nearest_iso_db,hfss_nearest_iso_db,delta_nearest_iso_db,eep_local_iso_db,hfss_local_iso_db,delta_local_iso_db,eep_mainlobe_gain_db,hfss_mainlobe_gain_db,delta_mainlobe_gain_db,eep_target_spread_db,hfss_target_spread_db,eep_pointing_error_deg,hfss_pointing_error_deg,all_case_worst_active_rl_db,all_case_worst_total_rl_db,gate15,strict_gate20,mainlobe_gate,active_RL_gate,strict_engineering_gate,eep_gate15,hard_negative,hard_positive,fullwave_complete,near_boundary,training_priority
43,200014,gate15_c043_s200014,gate15_nearest_200014_71496692ae31b5f5,gate15_boundary_scenes_run01,24,gate15_nearest_inside,2,0.5625,144,0,25.998371124267578,gate15_nearest_inside,8,0.5625,0.0,0.0,0.0,0,16,16,-1,-12.624832153320312,-12.207023620605469,0.41780853271484375,29.641773223876953,25.543540954589844,-4.098232269287109,24.802749633789062,21.362274169921875,-3.4404754638671875,83.58088684082031,83.287109375,-0.2937774658203125,0.01000213623046875,0.5594329833984375,0.209301430754567,0.209301430754567,10.081183705151153,10.641780242249046,1,1,1,1,1,1,0,1,1,1,5
44,200014,gate15_c044_s200014,gate15_nearest_200014_71496692ae31b5f5,gate15_boundary_scenes_run01,24,gate15_nearest_outside,2,0.5625,144,0,25.998371124267578,gate15_nearest_outside,8,0.5625,0.0,0.0,0.0,0,16,16,-1,-12.624832153320312,-12.142898559570312,0.48193359375,29.64177703857422,24.07392120361328,-5.5678558349609375,24.802749633789062,20.852630615234375,-3.9501190185546875,83.58088684082031,83.24021911621094,-0.340667724609375,0.01000213623046875,0.6440200805664062,0.209301430754567,0.209301430754567,10.070021041694378,10.648049044489458,0,0,1,1,0,1,1,0,1,1,7
45,200015,gate15_c045_s200015,gate15_nearest_200015_cdad32dc80c3fec7,gate15_boundary_scenes_run01,45,nominal_control,4,0.65234375,167,1,18.05792808532715,nominal_control,9,0.65234375,0.0,0.0,0.0,0,16,16,-1,-6.047248840332031,-6.0472564697265625,-7.62939453125e-06,29.25497817993164,29.255016326904297,3.814697265625e-05,22.291793823242188,22.29177474975586,-1.9073486328125e-05,78.71650695800781,78.71649932861328,-7.62939453125e-06,2.84771728515625,2.8477401733398438,0.9999999999995357,0.9999999999995357,10.007518492998981,10.801600122786244,1,1,1,1,1,1,0,1,1,1,5
46,200015,gate15_c046_s200015,gate15_nearest_200015_cdad32dc80c3fec7,gate15_boundary_scenes_run01,45,gate15_nearest_inside,4,0.65234375,167,1,18.05792808532715,gate15_nearest_inside,9,0.65234375,0.0,0.0,0.0,0,16,16,-1,-6.047248840332031,-6.0333251953125,0.01392364501953125,29.254981994628906,25.54889678955078,-3.706085205078125,22.291793823242188,21.096046447753906,-1.1957473754882812,78.71650695800781,78.62683868408203,-0.08966827392578125,2.84771728515625,2.8660888671875,0.9999999999995357,0.9999999999995357,10.001723323983462,10.827517126761082,1,1,1,1,1,1,0,1,1,1,5
47,200015,gate15_c047_s200015,gate15_nearest_200015_cdad32dc80c3fec7,gate15_boundary_scenes_run01,45,gate15_nearest_outside,4,0.65234375,167,1,18.05792808532715,gate15_nearest_outside,9,0.65234375,0.0,0.0,0.0,0,16,16,-1,-6.047248840332031,-6.0313262939453125,0.01592254638671875,29.25497817993164,24.587448120117188,-4.667530059814453,22.291793823242188,20.790081024169922,-1.5017127990722656,78.71650695800781,78.6139144897461,-0.10259246826171875,2.84771728515625,2.8687210083007812,0.9999999999995357,0.9999999999995357,9.996188371214519,10.831386255850713,0,0,1,0,0,1,1,0,1,1,7
48,200016,gate15_c048_s200016,gate15_local_200016_0ddf66e05371d435,gate15_boundary_scenes_run01,27,nominal_control,2,0.65625,168,0,16.07352638244629,nominal_control,10,0.65625,0.0,0.0,0.0,0,16,16,-1,-11.394912719726562,-11.394927978515625,-1.52587890625e-05,33.24423599243164,33.244266510009766,3.0517578125e-05,25.488208770751953,25.488235473632812,2.6702880859375e-05,84.43162536621094,84.431640625,1.52587890625e-05,1.52587890625e-05,7.62939453125e-06,8.537736462515939e-07,8.537736462515939e-07,10.014092154064024,10.549780044154577,1,1,1,1,1,1,0,1,1,1,5
49,200016,gate15_c049_s200016,gate15_local_200016_0ddf66e05371d435,gate15_boundary_scenes_run01,27,gate15_local_inside,2,0.65625,168,0,16.07352638244629,gate15_local_inside,10,0.65625,0.0,0.0,0.0,0,16,16,-1,-11.394912719726562,-11.644500732421875,-0.2495880126953125,33.24423599243164,33.244266510009766,3.0517578125e-05,25.488208770751953,15.083305358886719,-10.404903411865234,84.43162536621094,84.22931671142578,-0.20230865478515625,1.52587890625e-05,0.27715301513671875,8.537736462515939e-07,0.9999999999999002,4.273341002149476,10.540006295736008,1,0,1,0,0,1,0,0,1,1,3
50,200016,gate15_c050_s200016,gate15_local_200016_0ddf66e05371d435,gate15_boundary_scenes_run01,27,gate15_local_outside,2,0.65625,168,0,16.07352638244629,gate15_local_outside,10,0.65625,0.0,0.0,0.0,0,16,16,-1,-11.394912719726562,-11.535881042480469,-0.14096832275390625,33.24423599243164,33.244266510009766,3.0517578125e-05,25.488208770751953,14.420867919921875,-11.067340850830078,84.43162536621094,84.20835876464844,-0.2232666015625,1.52587890625e-05,0.30118560791015625,8.537736462515939e-07,0.9999999999999002,4.122431282045417,10.539083149707114,0,0,1,0,0,1,1,0,1,1,7
51,200017,gate15_c051_s200017,gate15_local_200017_a752c3572fa8a31f,gate15_boundary_scenes_run01,48,nominal_control,4,0.70703125,181,0,15.083322525024414,nominal_control,12,0.70703125,0.0,0.0,0.0,0,16,16,-1,-8.344383239746094,-8.344383239746094,0.0,28.20431900024414,28.204322814941406,3.814697265625e-06,23.50360107421875,23.503604888916016,3.814697265625e-06,81.54529571533203,81.54529571533203,0.0,0.07709503173828125,0.0771026611328125,0.9999999999999002,0.9999999999999002,10.084417549273166,11.044120480216446,1,1,1,1,1,1,0,0,1,1,3
52,200017,gate15_c052_s200017,gate15_local_200017_a752c3572fa8a31f,gate15_boundary_scenes_run01,48,gate15_local_inside,4,0.70703125,181,0,15.083322525024414,gate15_local_inside,12,0.70703125,0.0,0.0,0.0,0,16,16,-1,-8.344390869140625,-7.906280517578125,0.4381103515625,28.20431900024414,28.204322814941406,3.814697265625e-06,23.50360107421875,15.444717407226562,-8.058883666992188,81.54529571533203,81.42634582519531,-0.11894989013671875,0.07709503173828125,0.2268829345703125,0.9999999999999002,1.0000000000002647,2.9258861700710943,11.044120480216446,1,0,1,0,0,1,0,0,1,1,3
53,200017,gate15_c053_s200017,gate15_local_200017_a752c3572fa8a31f,gate15_boundary_scenes_run01,48,gate15_local_outside,4,0.70703125,181,0,15.083322525024414,gate15_local_outside,12,0.70703125,0.0,0.0,0.0,0,16,16,-1,-8.344383239746094,-7.6704559326171875,0.6739273071289062,28.20431900024414,28.204322814941406,3.814697265625e-06,23.50360107421875,14.267662048339844,-9.235939025878906,81.54529571533203,81.3973159790039,-0.147979736328125,0.07709503173828125,0.24428558349609375,0.9999999999999002,1.0000000000002647,1.0630487283120047,11.044120480216446,0,0,1,0,0,1,1,0,1,1,7
54,200018,gate15_c054_s200018,gate15_local_200018_98743a350d2c520f,gate15_boundary_scenes_run01,49,nominal_control,4,0.75,192,1,32.75766372680664,nominal_control,13,0.75,0.0,0.0,0.0,0,16,16,-1,-5.4720001220703125,-5.471977233886719,2.288818359375e-05,27.113597869873047,27.113605499267578,7.62939453125e-06,22.752582550048828,22.752552032470703,-3.0517578125e-05,78.81745910644531,78.81745147705078,-7.62939453125e-06,1.196533203125,1.1965408325195312,0.9999999999999002,0.9999999999999002,10.044689696794808,11.781690957193987,1,1,1,1,1,1,0,1,1,1,5
55,200018,gate15_c055_s200018,gate15_local_200018_98743a350d2c520f,gate15_boundary_scenes_run01,49,gate15_local_inside,4,0.75,192,1,32.75766372680664,gate15_local_inside,13,0.75,0.0,0.0,0.0,0,16,16,-1,-5.4720001220703125,-4.689643859863281,0.7823562622070312,27.11358642578125,27.113605499267578,1.9073486328125e-05,22.752582550048828,15.772804260253906,-6.979778289794922,78.81745910644531,78.77645874023438,-0.0410003662109375,1.196533203125,1.2096099853515625,0.9999999999999002,0.9999999999999002,4.841030803121001,11.781690957193987,1,0,1,0,0,1,0,0,1,1,3
56,200018,gate15_c056_s200018,gate15_local_200018_98743a350d2c520f,gate15_boundary_scenes_run01,49,gate15_local_outside,4,0.75,192,1,32.75766372680664,gate15_local_outside,13,0.75,0.0,0.0,0.0,0,16,16,-1,-5.4720001220703125,-4.5102691650390625,0.96173095703125,27.113597869873047,27.113605499267578,7.62939453125e-06,22.752582550048828,14.214141845703125,-8.538440704345703,78.81745910644531,78.75898742675781,-0.0584716796875,1.1965179443359375,1.212005615234375,0.9999999999999002,0.9999999999999002,3.3947145912898917,11.781690957193987,0,0,1,0,0,1,1,0,1,1,7
57,200019,gate15_c057_s200019,gate15_local_200019_4a20372b5f0937db,gate15_boundary_scenes_run01,30,nominal_control,2,0.75390625,193,0,32.814273834228516,nominal_control,14,0.75390625,0.0,0.0,0.0,0,16,16,-1,-15.020034790039062,-15.020011901855469,2.288818359375e-05,30.53313446044922,30.533100128173828,-3.4332275390625e-05,25.836669921875,25.83667755126953,7.62939453125e-06,85.48818969726562,85.48816680908203,-2.288818359375e-05,0.0,3.0517578125e-05,0.0,0.0,10.008433817943738,11.872705150362625,1,1,1,1,1,1,0,0,1,1,3
58,200019,gate15_c058_s200019,gate15_local_200019_4a20372b5f0937db,gate15_boundary_scenes_run01,30,gate15_local_inside,2,0.75390625,193,0,32.814273834228516,gate15_local_inside,14,0.75390625,0.0,0.0,0.0,0,16,16,-1,-15.020034790039062,-15.186149597167969,-0.16611480712890625,30.53313446044922,30.53307342529297,-6.103515625e-05,25.836658477783203,15.467414855957031,-10.369243621826172,85.48818969726562,85.37415313720703,-0.11403656005859375,0.0,0.0,0.0,0.0,6.541044210144937,11.849674850985126,1,0,1,0,0,1,0,0,1,1,3
59,200019,gate15_c059_s200019,gate15_local_200019_4a20372b5f0937db,gate15_boundary_scenes_run01,30,gate15_local_outside,2,0.75390625,193,0,32.814273834228516,gate15_local_outside,14,0.75390625,0.0,0.0,0.0,0,16,16,-1,-15.020034790039062,-15.191726684570312,-0.17169189453125,30.53313446044922,30.53308868408203,-4.57763671875e-05,25.836669921875,14.138801574707031,-11.697868347167969,85.48818969726562,85.33885192871094,-0.1493377685546875,0.0,0.05535888671875,0.0,1.0000000000002647,5.482924880793335,11.832347727956831,0,0,1,0,0,1,1,0,1,1,7
60,200020,gate15_c060_s200020,gate15_local_200020_67b85aab18fd657f,gate15_boundary_scenes_run01,36,nominal_control,4,0.4140625,106,0,21.311939239501953,nominal_control,0,0.4140625,0.0,0.0,0.0,0,16,16,-1,-4.464973449707031,-4.464988708496094,-1.52587890625e-05,26.016582489013672,26.016586303710938,3.814697265625e-06,22.27530288696289,22.27535629272461,5.340576171875e-05,77.41009521484375,77.41010284423828,7.62939453125e-06,0.8345794677734375,0.834564208984375,0.0,0.0,10.037704602676701,10.037326349208605,1,1,1,1,1,1,0,1,1,1,5
61,200020,gate15_c061_s200020,gate15_local_200020_67b85aab18fd657f,gate15_boundary_scenes_run01,36,gate15_local_inside,4,0.4140625,106,0,21.311939239501953,gate15_local_inside,0,0.4140625,0.0,0.0,0.0,0,16,16,-1,-4.4649810791015625,-4.2336883544921875,0.231292724609375,26.016578674316406,26.016586303710938,7.62939453125e-06,22.27530288696289,15.418289184570312,-6.857013702392578,77.41009521484375,77.40306854248047,-0.00702667236328125,0.8345718383789062,0.8736114501953125,0.0,0.9999999999999002,8.78749531056201,9.989077989774957,1,0,1,0,0,1,0,0,1,1,3
62,200020,gate15_c062_s200020,gate15_local_200020_67b85aab18fd657f,gate15_boundary_scenes_run01,36,gate15_local_outside,4,0.4140625,106,0,21.311939239501953,gate15_local_outside,0,0.4140625,0.0,0.0,0.0,0,16,16,-1,-4.464973449707031,-4.187934875488281,0.27703857421875,26.016578674316406,26.016586303710938,7.62939453125e-06,22.27530288696289,14.102371215820312,-8.172931671142578,77.41009521484375,77.39630889892578,-0.01378631591796875,0.8345794677734375,0.9249343872070312,0.0,0.9999999999999002,8.113646167306408,9.964725713266004,0,0,1,0,0,1,1,0,1,1,7
63,200021,gate15_c063_s200021,gate15_local_200021_c2bb41d1fce441e8,gate15_boundary_scenes_run01,18,nominal_control,2,0.4140625,106,0,32.71324920654297,nominal_control,1,0.4140625,0.0,0.0,0.0,0,16,16,-1,-11.041305541992188,-11.041297912597656,7.62939453125e-06,26.757373809814453,26.757362365722656,-1.1444091796875e-05,22.889629364013672,22.889610290527344,-1.9073486328125e-05,81.98097229003906,81.9809799194336,7.62939453125e-06,0.0,0.0,0.0,0.0,10.027263463680246,10.077945795958884,1,1,1,1,1,1,0,1,1,1,5
64,200021,gate15_c064_s200021,gate15_local_200021_c2bb41d1fce441e8,gate15_boundary_scenes_run01,18,gate15_local_inside,2,0.4140625,106,0,32.71324920654297,gate15_local_inside,1,0.4140625,0.0,0.0,0.0,0,16,16,-1,-11.041305541992188,-10.833740234375,0.2075653076171875,26.757373809814453,26.757423400878906,4.9591064453125e-05,22.889629364013672,15.957878112792969,-6.931751251220703,81.98097229003906,81.82681274414062,-0.1541595458984375,0.0,0.01671600341796875,0.0,1.0000000000002647,3.7462293045195323,10.060267097028436,1,0,1,0,0,1,0,0,1,1,3
65,200021,gate15_c065_s200021,gate15_local_200021_c2bb41d1fce441e8,gate15_boundary_scenes_run01,18,gate15_local_outside,2,0.4140625,106,0,32.71324920654297,gate15_local_outside,1,0.4140625,0.0,0.0,0.0,0,16,16,-1,-11.041305541992188,-10.812240600585938,0.22906494140625,26.75737762451172,26.757369995117188,-7.62939453125e-06,22.889633178710938,14.074310302734375,-8.815322875976562,81.98097229003906,81.79049682617188,-0.1904754638671875,0.0,0.018157958984375,0.0,1.0000000000002647,5.160157679129482,10.050706402735372,0,0,1,0,0,1,1,0,1,1,7
66,200022,gate15_c066_s200022,gate15_local_200022_932dea47a19b05ab,gate15_boundary_scenes_run01,19,nominal_control,2,0.3984375,102,1,54.30060577392578,nominal_control,2,0.3984375,0.0,0.0,0.0,0,16,16,-1,-5.565788269042969,-5.565788269042969,0.0,27.814292907714844,27.81427764892578,-1.52587890625e-05,23.777660369873047,23.777626037597656,-3.4332275390625e-05,78.5803451538086,78.5803451538086,0.0,2.3876876831054688,2.3877029418945312,0.20930143075282567,0.20930143075282567,10.011749572909379,10.069445719113908,1,1,1,1,1,1,0,1,1,1,5
67,200022,gate15_c067_s200022,gate15_local_200022_932dea47a19b05ab,gate15_boundary_scenes_run01,19,gate15_local_inside,2,0.3984375,102,1,54.30060577392578,gate15_local_inside,2,0.3984375,0.0,0.0,0.0,0,16,16,-1,-5.565788269042969,-3.5022735595703125,2.0635147094726562,27.814292907714844,27.81427764892578,-1.52587890625e-05,23.777660369873047,15.186370849609375,-8.591289520263672,78.5803451538086,78.4526138305664,-0.1277313232421875,2.3876876831054688,2.27294921875,0.20930143075282567,0.9999999999995357,-12.837337642617042,9.816333772358343,1,0,1,0,0,1,0,0,1,1,3
68,200022,gate15_c068_s200022,gate15_local_200022_932dea47a19b05ab,gate15_boundary_scenes_run01,19,gate15_local_outside,2,0.3984375,102,1,54.30060577392578,gate15_local_outside,2,0.3984375,0.0,0.0,0.0,0,16,16,-1,-5.565788269042969,-3.2341537475585938,2.331634521484375,27.814292907714844,27.81427764892578,-1.52587890625e-05,23.777660369873047,14.393814086914062,-9.383846282958984,78.5803451538086,78.41932678222656,-0.16101837158203125,2.3876876831054688,2.2349624633789062,0.20930143075282567,0.9999999999995357,-1.6741938225318598,9.76458764096893,0,0,1,0,0,1,1,0,1,1,7
69,200023,gate15_c069_s200023,gate15_local_200023_2b83c7bf5f3ba293,gate15_boundary_scenes_run01,39,nominal_control,4,0.50390625,129,0,12.34855842590332,nominal_control,3,0.50390625,0.0,0.0,0.0,0,16,16,-1,-9.073722839355469,-9.073707580566406,1.52587890625e-05,28.918270111083984,28.918243408203125,-2.6702880859375e-05,23.55675506591797,23.556758880615234,3.814697265625e-06,79.81885528564453,79.81885528564453,0.0,0.05518341064453125,0.05517578125,1.0000000000002647,1.0000000000002647,10.011906672888022,10.010318389484315,1,1,1,1,1,1,0,1,1,1,5
70,200023,gate15_c070_s200023,gate15_local_200023_2b83c7bf5f3ba293,gate15_boundary_scenes_run01,39,gate15_local_inside,4,0.50390625,129,0,12.34855842590332,gate15_local_inside,3,0.50390625,0.0,0.0,0.0,0,16,16,-1,-9.07373046875,-9.23779296875,-0.1640625,28.918270111083984,28.918262481689453,-7.62939453125e-06,23.55675506591797,15.121368408203125,-8.435386657714844,79.81885528564453,79.81200408935547,-0.0068511962890625,0.05517578125,0.06197357177734375,1.0000000000002647,1.1034819859206506,7.859537102269138,10.010318389484315,1,0,1,0,0,1,0,0,1,1,3
71,200023,gate15_c071_s200023,gate15_local_200023_2b83c7bf5f3ba293,gate15_boundary_scenes_run01,39,gate15_local_outside,4,0.50390625,129,0,12.34855842590332,gate15_local_outside,3,0.50390625,0.0,0.0,0.0,0,16,16,-1,-9.073722839355469,-9.256271362304688,-0.18254852294921875,28.918270111083984,28.91828155517578,1.1444091796875e-05,23.55675506591797,14.288299560546875,-9.268455505371094,79.81885528564453,79.80683135986328,-0.01202392578125,0.05518341064453125,0.096954345703125,1.0000000000002647,1.1034819859206506,7.514076911934266,10.010318389484315,0,0,1,0,0,1,1,0,1,1,7
