case_index,case_id,candidate_index,sample_index,case_kind,task_index,k,ratio,source_csv,worst_active_rl_db,total_rl_db,reflected_power_fraction,complete,complex_nmse,magnitude_rmse_db_visible40,nominal_to_direct_complex_nmse,nominal_to_direct_magnitude_rmse_db_visible40,complex_correlation,no_scale_pass
75,c016_t2,16,426122,task,2,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c016_t2.csv,10.983275577764424,13.447765350406955,0.045208850536019154,1,2.6617382343357976e-12,1.9828745280392468e-05,0.0002577458508312702,0.4341026246547699,0.9999997615814209,1
76,c016_t3,16,426122,task,3,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c016_t3.csv,0.39300781318551664,13.818016945827555,0.04151435601800363,1,3.936097975332231e-12,2.5629329684306867e-05,0.0009839256526902318,0.48676639795303345,0.9999997019767761,1
77,c016_t4,16,426122,task,4,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c016_t4.csv,8.410794205820665,13.627527046307055,0.043375779785198215,1,4.527041068402848e-12,2.4626577214803547e-05,0.0013390174135565758,0.6198346614837646,0.9999998807907104,1
78,c016_t5,16,426122,task,5,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c016_t5.csv,2.548958548576898,13.590786573482966,0.04374428704137292,1,4.762096966759444e-12,2.5080875275307335e-05,0.0014088945463299751,0.5810399055480957,1.0,1
79,c017_combined,17,426124,combined,-1,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c017_combined.csv,11.553340993616345,13.907564253291024,0.04066713474141326,1,3.1060011333738924e-12,2.2495200028060935e-05,0.0008954941877163947,0.582965075969696,0.9999998807907104,1
80,c017_t0,17,426124,task,0,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c017_t0.csv,6.264174916308596,16.127882688258804,0.02438999611711628,1,4.418038851428108e-12,2.608576323837042e-05,0.0017191845690831542,0.5853745341300964,0.9999995231628418,1
81,c017_t1,17,426124,task,1,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c017_t1.csv,12.838814033604674,13.79311965187949,0.04175303358400954,1,5.522191644929952e-12,2.6992172934114933e-05,0.0016923178918659687,0.5545089840888977,0.9999993443489075,1
82,c017_t2,17,426124,task,2,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c017_t2.csv,-1.354525615267258,13.693922539691204,0.04271768864905699,1,3.03984615257491e-12,1.90945193025982e-05,0.000367032247595489,0.45850494503974915,0.9999998211860657,1
83,c017_t3,17,426124,task,3,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c017_t3.csv,12.567621292014524,14.032906828283199,0.039510208105285535,1,3.344775845182113e-12,2.595105797809083e-05,0.0012951093958690763,0.5858668088912964,0.999999463558197,1
84,c017_t4,17,426124,task,4,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c017_t4.csv,-6.431730055399215,13.772445029984365,0.04195227308276165,1,4.606377345534041e-12,2.2554926545126364e-05,0.0016230624169111252,0.5832728147506714,0.9999996423721313,1
85,c017_t5,17,426124,task,5,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c017_t5.csv,10.765810265660177,15.536728016200435,0.02794648542409169,1,4.6764705823043595e-12,2.5558232664479874e-05,0.001567417522892356,0.5965504050254822,0.9999997615814209,1
86,c018_combined,18,426126,combined,-1,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c018_combined.csv,11.644926484617873,13.761704350115805,0.042056155035027645,1,4.285987363628063e-12,2.312822653038893e-05,0.0008126935572363436,0.4770492613315582,0.9999998807907104,1
87,c018_t0,18,426126,task,0,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c018_t0.csv,12.931149405197512,13.64685434871944,0.043183174491502184,1,4.869352317193876e-12,2.464346107444726e-05,0.0011912808986380696,0.47136029601097107,0.9999996423721313,1
88,c018_t1,18,426126,task,1,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c018_t1.csv,-5.783496661375393,13.762783884750627,0.04204570235013111,1,3.524819758987663e-12,2.177466740249656e-05,0.0006669395952485502,0.4915771782398224,0.9999998807907104,1
89,c018_t2,18,426126,task,2,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c018_t2.csv,1.0394254140582133,14.197154649473553,0.038043856516605815,1,4.256480150982567e-12,2.6192581572104245e-05,0.0010687252506613731,0.47937658429145813,1.000000238418579,1
90,c018_t3,18,426126,task,3,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c018_t3.csv,12.96205141582454,14.272448176541257,0.037389975652003346,1,4.878022465126808e-12,2.336191028007306e-05,0.0012337658554315567,0.5525471568107605,1.0,1
91,c018_t4,18,426126,task,4,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c018_t4.csv,12.291476478813665,13.701954270649033,0.04263876065555238,1,4.200670193632572e-12,2.1325393390725367e-05,0.0008718518074601889,0.427198201417923,0.9999996423721313,1
92,c018_t5,18,426126,task,5,6,0.699999988079071,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c018_t5.csv,9.092922937367545,14.122501992530793,0.03870346080813155,1,5.13402211368974e-12,2.668182787601836e-05,0.0010769717628136277,0.4567737281322479,0.9999998211860657,1
93,c019_combined,19,426120,combined,-1,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c019_combined.csv,12.965253204855664,14.302871195886857,0.037128968191198666,1,3.839113922599058e-12,2.3140290068113245e-05,0.0008938544197008014,0.547798752784729,0.9999999403953552,1
94,c019_t0,19,426120,task,0,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c019_t0.csv,13.359171533322858,15.821347410084496,0.026173708360310993,1,4.586143097229378e-12,2.7593912818701938e-05,0.0016768940258771181,0.5620653033256531,0.9999995231628418,1
95,c019_t1,19,426120,task,1,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c019_t1.csv,12.905726683116114,13.839784582081085,0.041306799040154274,1,5.5351955657867435e-12,2.7526910344022326e-05,0.0017964158905670047,0.5909669995307922,0.9999996423721313,1
96,c019_t2,19,426120,task,2,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c019_t2.csv,7.092284803404937,14.318876022195752,0.0369923905716785,1,2.328378375521245e-12,1.9147795683238655e-05,0.00037479662569239736,0.45906102657318115,0.9999995231628418,1
97,c019_t3,19,426120,task,3,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c019_t3.csv,1.6575682376902525,14.351224523796784,0.03671787572717062,1,3.488672458556996e-12,2.6848476409213617e-05,0.001321975258179009,0.5662370324134827,0.9999998211860657,1
98,c019_t4,19,426120,task,4,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c019_t4.csv,0.7868984494232663,14.413500587162902,0.03619511337199562,1,4.301791995536819e-12,2.5454710339545272e-05,0.0014298299793154001,0.6150135397911072,0.9999995231628418,1
99,c019_t5,19,426120,task,5,6,0.800000011920929,D:\codex_workspace\hfss_ura16_quick_model\hfss_outputs\v17_frozen_16x16_perturbed_hfss_smoke_20260728_run01\sources\sources_c019_t5.csv,13.462947922228228,15.270222580062295,0.02971513734923591,1,4.459130547446177e-12,2.7756728741223924e-05,0.0013347992207854986,0.48671793937683105,0.9999997019767761,1
