stimulus_index,side,window_role,window_x0,window_y0,window_score,sample_index,scene_class,k_value,ratio,frequency_ghz,state_name,source_type,task_index,local_active_count,selected_frequency_ghz,active_rl_db,total_rl_db
177,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,1,2,10.0,14.822253125009631,12.597825570774754
178,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,2,2,10.0,15.869355650000369,12.829582132468367
179,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,3,2,10.0,14.827202820488257,12.898230437236005
180,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,2,10.04,8.669309294177728,14.250254623192692
181,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,2,10.04,20.47169997350498,13.40203601167165
182,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,2,10.04,18.982230419552753,14.69635834100449
183,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,2,10.04,19.53761680338894,14.529480832876482
184,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,2,10.04,17.133981326627246,14.31866711362179
185,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,2,10.04,9.106056562350002,14.261831626493517
186,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,2,10.04,20.422685588765486,13.395913478076443
187,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,2,10.04,18.84101602332747,14.690540181090759
188,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,2,10.04,19.61497647026884,14.501558791451103
189,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,2,10.04,17.293822303777905,14.324405111130908
190,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_identity,combined,-1,4,9.96,7.34002276257031,11.906492335896964
191,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_identity,task,0,4,9.96,10.285503859792742,12.72366716207985
192,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_identity,task,1,4,9.96,7.827035360599876,12.117015334535761
193,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_E2_source,combined,-1,4,9.96,7.215248052335525,11.92080355804297
194,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_E2_source,task,0,4,9.96,10.370271672833152,12.756897006055947
195,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,9.96,frequency_low_E2_source,task,1,4,9.96,7.840994566439745,12.119562507090595
196,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,combined,-1,4,10.0,8.840199602834094,12.885175089353835
197,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,0,4,10.0,10.471487188052055,12.776013864679674
198,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,1,4,10.0,8.396768563061226,12.860435250115042
199,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,10.04,9.171214289448752,13.58074660265798
200,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,0,4,10.04,9.792727712293951,12.068230866089525
201,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,1,4,10.04,9.529886513795663,13.608204959377513
202,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,10.04,9.116205881625932,13.646232437529498
203,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,10.04,9.766498752726013,12.019208904031514
204,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,10.04,9.663421861419758,13.600846792120677
205,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_identity,combined,-1,4,9.96,10.246118105996008,12.33538948118606
206,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_identity,task,0,4,9.96,9.938380610245291,12.53762640938177
207,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_identity,task,1,4,9.96,10.433907885920362,12.326492903842116
208,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_E2_source,combined,-1,4,9.96,10.155448238985215,12.31625689419064
209,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_E2_source,task,0,4,9.96,9.78382866766702,12.507331900593087
210,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,9.96,frequency_low_E2_source,task,1,4,9.96,10.458780457337301,12.31370743001989
211,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,combined,-1,4,10.0,10.689231491430442,12.7173511420504
212,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,0,4,10.0,10.250967563166018,12.593328610156476
213,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,1,4,10.0,11.08185873720026,12.942118413492924
214,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,combined,-1,4,10.04,10.788372240118193,12.881126782113823
215,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,0,4,10.04,10.235581751951731,12.204192949082737
216,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,1,4,10.04,11.411563106136294,13.461783520537832
217,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,combined,-1,4,10.04,10.910856412326906,12.907197085895675
218,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,0,4,10.04,10.354356275756906,12.229354630909057
219,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,1,4,10.04,11.547703540871181,13.470729804237344
220,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,combined,-1,4,9.96,7.2864778575896425,12.758053671678056
221,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,task,0,4,9.96,8.104387245249319,12.783431505729812
222,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,task,1,4,9.96,7.622832292731995,12.252130430089954
223,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,task,2,4,9.96,9.094593315986703,12.599996810670637
224,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_identity,task,3,4,9.96,8.203056855917412,11.817348298474572
225,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,combined,-1,4,9.96,7.255608100774561,12.760488448451886
226,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,task,0,4,9.96,8.036980103010137,12.780619838403322
227,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,task,1,4,9.96,7.573832265138792,12.282977076924535
228,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,task,2,4,9.96,9.082483343110365,12.602721661331245
229,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,9.96,frequency_low_E2_source,task,3,4,9.96,8.21339520482515,11.872145434342682
230,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,combined,-1,4,10.0,6.624214910660165,12.53813113079844
231,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,0,4,10.0,8.018904653870262,12.525655039780366
232,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,1,4,10.0,8.290645923305277,12.850911891545955
233,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,2,4,10.0,9.543650849203466,12.81423137666495
234,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,3,4,10.0,9.173639271422033,12.819704325108148
235,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,10.04,6.077035448375543,11.610291024728452
236,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,0,4,10.04,7.6718435284498065,11.746446692713967
237,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,1,4,10.04,10.134349305521352,13.315393943560547
238,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,2,4,10.04,10.200258785441267,12.66174245685834
239,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,3,4,10.04,11.550940749142736,14.013258110793634
240,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,10.04,6.055262178800836,11.593969300373043
241,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,10.04,7.65659124320956,11.679918514935393
242,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,10.04,9.93987459386,13.196563661769405
243,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,2,4,10.04,10.284143001797585,12.726975123179646
244,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,3,4,10.04,11.490041527813153,13.89973303661257
245,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_identity,combined,-1,4,9.96,10.348680542476558,12.684929436979262
246,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_identity,task,0,4,9.96,9.532420669977936,12.832208251569465
247,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_identity,task,1,4,9.96,9.612823161102295,12.551057337738754
248,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_E2_source,combined,-1,4,9.96,10.370710559298395,12.678219300492959
249,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_E2_source,task,0,4,9.96,9.534572298258263,12.824938890121501
250,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,9.96,frequency_low_E2_source,task,1,4,9.96,9.639209969331997,12.548179381042846
251,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,combined,-1,4,10.0,10.585220555149588,12.553827391484969
252,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,0,4,10.0,8.937751847849707,12.564476347575027
253,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,1,4,10.0,9.807506167557703,12.672787716071516
254,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,10.04,10.273432120674581,11.899292799029318
255,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,0,4,10.04,8.537310781302132,11.688068610052213
256,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,1,4,10.04,9.6425210568593,12.346772675143729
257,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,10.04,10.11212784877448,11.919479203724489
258,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,10.04,8.373800781093292,11.693873153521457
259,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,10.04,9.809229994203557,12.380306349979556
260,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,combined,-1,4,9.96,8.447569061591855,12.732652166347808
261,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,0,4,9.96,8.611228728429811,12.758294176415792
262,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,1,4,9.96,7.125252894570446,12.214166236045656
263,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,2,4,9.96,10.02491274254533,12.561793196640323
264,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,3,4,9.96,8.367387883572494,12.172600761307159
265,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,combined,-1,4,9.96,8.12747918322672,12.733447904118755
266,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,0,4,9.96,8.878605286581802,12.769204275136444
267,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,1,4,9.96,6.901603682984719,12.222647305350684
268,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,2,4,9.96,9.959844415768156,12.533029637290765
269,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,3,4,9.96,8.323000785854488,12.125713752782284
270,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,combined,-1,4,10.0,8.791841617834121,12.640009336174545
271,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,0,4,10.0,8.63252419088383,12.489112006178315
272,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,1,4,10.0,7.674338724782578,12.851722835618924
273,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,2,4,10.0,10.647224060910368,12.901309123820814
274,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,3,4,10.0,9.283252565253758,12.934984942065382
275,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,10.04,9.961677425914905,12.070005652636455
276,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,4,10.04,8.393252628383982,11.653634382782789
277,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,4,10.04,9.279292733187646,13.387969645281135
278,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,4,10.04,10.403866606200767,12.820976293240083
279,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,4,10.04,10.958999321336512,13.011519826071595
280,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,10.04,9.924767480722126,12.136315814732338
281,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,10.04,8.450489478950852,11.657902308692217
282,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,10.04,9.116689121587221,13.3947595484108
283,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,4,10.04,10.384022303136724,12.832505146175366
284,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,4,10.04,10.993216384585182,12.941224671311657
