trial,active_rl_min_db,total_rl_min_db,passive_rl_min_db,corrected_vs_target_max_abs_delta_s,joint_gate_pass
375,12.912751623844041,13.68279167936648,16.157943795113393,0.03910621693774854,1
376,13.06124092176699,13.648785052294928,16.205239088622857,0.046335434725382485,1
377,13.126845816595164,13.730494500784513,16.257068922983546,0.03516350403461655,1
378,13.137083432821262,13.748716297776877,16.298437082000405,0.043632857689646455,1
379,12.946274796524111,13.615667143003323,16.257587574390968,0.038048337006268286,1
380,12.91294262474123,13.598770224804008,16.247069582165402,0.03363521580524694,1
381,13.08044865746833,13.819143413233324,16.17964666190665,0.0390054947345489,1
382,13.222981175119532,13.719424621552989,16.352759083207705,0.040282459862895546,1
383,12.736521021341026,13.411687840851815,16.2631129710346,0.037577305301130993,1
384,12.980436132237594,13.729577440066747,16.254946768896986,0.03716596494873174,1
385,13.078095833436356,13.669089378629316,16.301831343357545,0.04064751768113913,1
386,12.663003337912377,13.891801007317024,16.35766980508772,0.04844326188436589,1
387,12.893353449062499,13.664193494205389,16.396438093410914,0.0356662355570636,1
388,12.950399109768124,13.54168581011793,16.21714812225446,0.03533292808142923,1
389,12.906128982850841,13.782316106031017,16.3646442165672,0.03888864729442903,1
390,12.841618984776167,13.433190903193626,16.29374684708822,0.033072829965349104,1
391,12.797236480736483,13.793133739156527,16.435802586177562,0.04293776889790659,1
392,12.879597107497382,13.431579420543873,16.250128020695158,0.03566019777988771,1
393,12.604314673673084,13.717470321118538,16.329722165942403,0.03756887098008558,1
394,13.178357287023543,13.719957792536633,16.310472492626186,0.03762719303615373,1
395,13.101959305224051,13.587314528563274,16.115879747650705,0.04081257810249956,1
396,12.848383714483978,13.75787786111583,16.41028196783248,0.0381371134661591,1
397,13.080299827626368,13.880055212969108,16.323555745828322,0.039989313047215196,1
398,13.056154185947374,13.72920501745715,16.618620769185725,0.03677360351410923,1
399,12.901097156212845,13.690302752210604,16.212204994104372,0.040792199413294095,1
400,12.945923403771886,13.701545472681893,16.375694544168926,0.03720754850736399,1
401,13.100264172249673,13.643773579396932,16.280752467965765,0.03884993802385464,1
402,12.609046344899074,13.721946227994355,16.289971373597886,0.03762238683527851,1
403,12.708146342318878,13.446473262576253,16.384355968500746,0.041434746209403336,1
404,12.887589623178634,13.685793225767222,16.275742361912112,0.0402495557934144,1
405,12.629306437564471,13.465566370489661,16.261842817673408,0.03753429483202829,1
406,13.003521184901876,13.574722954342654,16.29480785691001,0.03764272369317878,1
407,12.629991956812425,13.710589547542742,16.304582492095822,0.047849162950420215,1
408,13.05430021016075,13.463538723546788,16.072491721347635,0.04348830688849733,1
409,13.001416884915333,13.788684305201798,16.201474627414008,0.0353565896492954,1
410,12.95007874953251,13.754412626596807,16.378790217616583,0.03864484843989933,1
411,12.882867054389413,13.639053566949261,16.338530030576056,0.035823922315743606,1
412,13.061023201775065,13.880576804688321,16.507963736303644,0.036148220604041534,1
413,12.929247545990679,13.64495421323294,16.285129317733322,0.03513953814781944,1
414,13.07321996045086,13.616120916777144,16.306129449461018,0.039694891968493205,1
415,12.717936523379219,13.467011881712903,16.17953578401146,0.03416941970568106,1
416,12.852165705601637,13.759410841066364,16.45403836267231,0.037806930599019205,1
417,12.747575952803512,13.718663869661462,16.344056298937968,0.034788014355710876,1
418,13.11851107439077,13.702875106135883,16.44480304967166,0.034063470909860345,1
419,12.659067812398668,13.641536429963024,16.265765251984845,0.03894766438599304,1
420,13.080459957322466,13.559557139992425,16.286772751977697,0.033524358229214124,1
421,12.46096734203016,13.613772929497879,16.143171070192132,0.03739177759111519,1
422,12.617816678096812,13.557668912562015,16.342364049222795,0.04490508710184494,1
423,12.718658747811858,13.738653530266019,16.376758809599167,0.03760363030194495,1
424,13.030135629549873,13.860604850951056,16.294263504250072,0.04601908057344889,1
425,13.047256524803363,13.578440997439905,16.143560215832782,0.0354940023724336,1
426,13.19716352811346,13.663126680853397,16.245545147895147,0.03695613535284304,1
427,12.660057416546449,13.786440877679652,16.400267791883547,0.039864948300996385,1
428,13.13782331484467,13.640869012165933,16.330102964271408,0.03982485963393375,1
429,13.10917461669109,13.814845215423475,16.193376982533408,0.04024604690973833,1
430,12.952054956948743,13.607021896162646,16.311799197879267,0.04078969270544451,1
431,13.210669198327768,13.70072774755942,16.333250788013792,0.047137447578156105,1
432,12.836049144001443,13.678227573349876,16.340542899289055,0.03768024546891632,1
433,12.93689663573952,13.618632922097122,16.39765660172695,0.04499051035998074,1
434,13.046096056896292,13.653065639760491,16.288386987121722,0.03745404854617891,1
435,12.768128180182455,13.819755341220883,16.252905776458032,0.03708121367864215,1
436,12.714980428651419,13.385011812194813,16.176619805286755,0.04436902665575088,1
437,13.028103822162985,13.69628718286975,16.31974022216739,0.041327308210743895,1
438,12.924256021796568,14.008848771274875,16.33156286880473,0.04217387778961618,1
439,12.645647500284925,13.608905824878851,16.241445720908708,0.03562659682437102,1
440,12.773178367308809,13.58006831034208,16.103507913603593,0.03221321539239445,1
441,13.133728978300914,13.645866583568488,16.231943262072342,0.03480939411260863,1
442,13.11744458559586,13.657574862614709,16.267849502881116,0.03699820278376506,1
443,13.047198766582195,13.742688689527826,16.287554125447482,0.03564668531619616,1
444,12.752221065716077,13.591924302158525,16.28059145797202,0.040703275091391884,1
445,12.86156759661366,13.841122510344135,16.219613780994422,0.038890946697848754,1
446,12.844535607601822,13.796918384779062,16.313857311895596,0.03604122007783589,1
447,13.085968495982012,13.633722541790615,16.312999258774607,0.04350390991292371,1
448,13.123071347874145,13.634091302388223,16.400500824081107,0.0451449651964896,1
449,13.06086041130213,13.644673497029196,16.333090416298774,0.040000111086774134,1
450,13.050094903450603,13.544463819307111,16.158730461376166,0.034962896213694736,1
451,12.854916360241216,13.628283598821824,16.350335517939282,0.0332752329090003,1
452,13.180711616719496,13.818977800434508,16.28775420551974,0.03702990915271079,1
453,13.100784593835446,13.876396442687204,16.299405548938523,0.03510843437196763,1
454,12.865116761853322,13.652319265793967,16.24746188943294,0.03800109389503048,1
455,13.190453017694455,13.760559857568335,16.49695299750469,0.03979292549831292,1
456,12.63347481530409,13.356399495638652,16.34794349844368,0.043484121142654465,1
457,12.98913717406352,13.775981440902887,16.256176398177043,0.04946247103533095,1
458,13.093095663258985,13.597439453615976,16.335807040647104,0.037247503854525764,1
459,13.044699140219464,13.546249926044194,16.302070502681904,0.0384539528214803,1
460,12.568067143155462,13.787839634473961,16.183059300297174,0.04015124290814223,1
461,13.165239666986473,13.742905833609917,16.382788933921713,0.03742806658350401,1
462,12.916563911562399,13.535068302955288,16.37208245562357,0.03917141599166056,1
463,13.054228146166913,13.794602217440213,16.285546603100897,0.05072465100798585,0
464,12.982971547499854,13.693915156471622,16.31282298782205,0.038936394004740194,1
465,12.97307697907443,13.763974486235647,16.301926850517503,0.03971386543114058,1
466,13.091314787282531,13.7075374770943,16.293155866991953,0.03529589120752766,1
467,13.011120255592914,13.713903553270349,16.28312610274936,0.04258098044107235,1
468,12.833852088362384,13.69358177423772,16.21411390905886,0.044861626841851895,1
469,12.947956633347648,13.614195275130825,16.363104571601287,0.03688282958853022,1
470,12.511296164925426,13.485196872699278,16.197795918082893,0.039492561073086616,1
471,13.362784807217869,13.717449688726433,16.403813095620457,0.04459460108393396,1
472,13.185867436265404,13.639199366653225,16.13449800768415,0.04554788799326611,1
473,12.945541541774467,13.474971067125601,16.19556707290769,0.03398843973393014,1
474,12.685842264294173,13.747887629213063,16.432712654174495,0.04791031913315147,1
475,12.75250344206372,13.864612932420128,16.3272411178049,0.04445892719062453,1
476,12.91034003543193,13.655439145314016,16.349097310593347,0.034242419260268095,1
477,13.089391638141038,13.606252489748547,16.171091271323135,0.039508923278532906,1
478,12.878585460124514,13.591589003965698,16.214780872150833,0.03368379779764883,1
479,12.945926107296549,13.745734452003175,16.282536582548225,0.03977759643315418,1
480,12.742005691590641,13.82323612066987,16.329877142408193,0.04385923295182754,1
481,12.821696907295625,13.5774604674369,16.306035090855136,0.035881449223790024,1
482,12.615813470430503,13.8519660017189,16.294165406532066,0.03859064441393282,1
483,13.029338693956635,13.62367511808554,16.25124699794172,0.04525878161353429,1
484,12.893481419726282,13.535534101749109,16.30198786250244,0.03447733475760062,1
485,12.726145396562735,13.55328916772332,16.289895745917505,0.03927310356237564,1
486,13.03676880400394,13.714256189268333,16.372250823938476,0.05057134496838643,0
487,12.80953771758984,13.717136889410623,16.227949818909217,0.04246030015134465,1
488,12.71595696349721,13.748976797706955,16.239447533508464,0.043308852458221164,1
489,13.00038730474254,13.830709506026063,16.262076157358663,0.03906865534301571,1
490,12.860210595956927,14.110714631238588,16.41580130421873,0.05473392637264701,0
491,12.89859253107811,13.479152558506255,16.338662005489823,0.03296419745564967,1
492,13.047990315208935,13.68684355501941,16.2696958263838,0.03899722753162388,1
493,12.994524083993165,13.503042174259592,16.226476240596604,0.04253356159165503,1
494,12.95368571279959,13.748679380717505,16.344017361981123,0.03631225750541302,1
495,12.564155372288187,13.786748183495696,16.2485162866283,0.0378901398775606,1
496,13.19113173575409,13.710774851363109,16.290273467745596,0.03608399469225468,1
497,12.975168532929588,13.584453553843495,16.299722876107914,0.039985867332966066,1
498,12.951770298245437,13.781038216222584,16.28783776422579,0.04212026044265076,1
499,12.60167376158414,13.254172521292972,16.138281368463044,0.03906122545085499,1
500,13.090677534725828,13.726355583686932,16.305680395301465,0.033422042665069665,1
501,12.989090757100543,13.680576898446684,16.29315660811619,0.039021670575338556,1
502,12.829746248744389,13.527307644531902,16.34522782030059,0.04418595088001572,1
503,12.95459730233921,13.509460375910871,16.33336990412414,0.04170056830375719,1
504,13.012959952159521,13.672410510212543,16.36494151528883,0.042688946516670864,1
505,12.947682525241959,13.545486153782996,16.471723837921907,0.036277744477050525,1
506,12.759240162815566,13.669017038534959,16.299699596412587,0.044812127879429696,1
507,12.869377345929742,13.518731471244404,16.367434909793918,0.036877851335375175,1
508,12.939159647517018,13.474136772915683,16.242460991924034,0.04796961729266666,1
509,12.764018455843583,13.705739082068316,16.339861567999243,0.04230788362143097,1
510,13.08304675531329,13.779848772359745,16.343415592755917,0.03858557062579853,1
511,13.035811845580735,13.824517431888061,16.26427633873691,0.04511619854750811,1
512,12.978266506405262,13.655944857504611,16.471851002523408,0.035747711922555894,1
513,12.86333532529828,13.812207335326764,16.379469999506824,0.03755017989561791,1
514,13.053632309267016,13.625617318612216,16.315714497201814,0.03568165177123291,1
515,13.061867223584668,13.75863569638609,16.21840651739364,0.037438172884532384,1
516,13.061144423907468,13.577303457348346,16.504188978567605,0.04168257329997886,1
517,12.684810081778464,13.518133361763239,16.252363031507226,0.04137628790016361,1
518,12.931959738859,13.49558091495091,16.13966444144281,0.03626771067358708,1
519,13.14610220430577,13.580071760614821,16.341750667512642,0.040746536656336485,1
520,12.924270180726511,13.649455101863461,16.263311217778412,0.044754016034115725,1
521,12.934220585353325,13.821655243079844,16.260689468858118,0.03541460933593647,1
522,13.139511690406646,13.714695628841069,16.402431984827675,0.04205799981779384,1
523,12.486388391456947,13.724883241383951,16.235880618681954,0.03550955550309378,1
524,12.301112437395911,13.62093050111037,16.058928165634274,0.04659534227409874,1
525,12.812208468098458,13.66201599835387,16.28628122812609,0.03681998135433612,1
526,12.911294575506638,13.47696447334263,16.255542913400983,0.035362759777936396,1
527,12.916294086506007,13.562021529152519,16.301625406475313,0.04535814919925458,1
528,12.947327398121937,13.7688537125481,16.28879758223174,0.0362317095090243,1
529,13.279093139273217,13.812767121089491,16.405256897285536,0.05137896471789513,0
530,12.677599278857599,13.666966606357585,16.335170850297327,0.03653195420678644,1
531,12.797821335970847,13.695078167448948,16.274912924194822,0.036362923693986686,1
532,12.767930220709152,13.529981259550024,16.218489103853166,0.031879042240162137,1
533,12.571423732865657,13.746307007302567,16.356521544375294,0.04664023993863189,1
534,13.008255364806413,13.558847108076,16.213659402826977,0.0427374198577607,1
535,12.820638270392514,13.695503777585941,16.228029386133873,0.036207968475066535,1
536,13.15038615966807,13.723028237595356,16.235567873126797,0.038015077410514735,1
537,12.455234614973431,13.592326053162285,16.20590160615849,0.038005684485961255,1
538,12.898771868464765,13.801342897871784,16.332604120531546,0.04503095513109779,1
539,12.89678647988966,13.673240407295243,16.58312231386493,0.05091176631834829,0
540,13.066825154275453,13.84243380709272,16.41986199079821,0.03729651294521998,1
541,12.460724720676371,13.605273284210755,16.23438950700825,0.03831497260278565,1
542,12.63682038652879,13.484311107417962,16.25386529486787,0.03668493055044001,1
543,13.23344378496925,13.752014110798115,16.401720995001273,0.03659037210212464,1
544,12.315223560639762,13.700561639046704,16.13843324966155,0.03655559452491042,1
545,12.782392825158965,13.485617703198528,16.08286514576657,0.031166045353642237,1
546,13.096149931712764,13.768442543938079,16.27317831827848,0.03935267979201574,1
547,12.819441821503526,13.518001954392538,16.45317832020272,0.0359253901630643,1
548,12.776771391156396,13.855978651640925,16.239620425487576,0.039353627422183,1
549,13.148451655183788,13.822172835656652,16.234521489548563,0.03607273599735347,1
550,12.899427115505972,13.636651176599281,16.277136913475072,0.03890479482633889,1
551,13.166149185706724,13.656473226576999,16.32171469516128,0.03468353893066425,1
552,12.834207802246112,13.874804583240623,16.374854749668618,0.044567597909057545,1
553,12.586353656456588,13.474255231882424,16.155357828856445,0.03642121246004816,1
554,13.184260085766796,13.658691362556151,16.319323987841706,0.037800443954216195,1
555,13.209060211222727,13.658791878518105,16.304547161084166,0.045764838013436844,1
556,12.980151678326212,13.693019833478747,16.272495670832686,0.036132761105522354,1
557,12.990988547228891,13.551607058543102,16.29388754445523,0.03594206362153863,1
558,13.04236796817895,13.921979430009777,16.231005524462876,0.042690339033216486,1
559,12.818645073381376,13.76069338637472,16.501401271401296,0.04102610956490403,1
560,12.98302847369262,13.704976978087203,16.510021717540013,0.042484137920057355,1
561,12.891489047565658,13.532842778345216,16.545187364414133,0.03580505484509642,1
562,13.048857546000121,13.6136184573817,16.286962735499788,0.0367520268030591,1
563,12.787039339999694,13.807192266197106,16.348361545077196,0.03844978370856356,1
564,12.613296271249263,13.610243679579488,16.26609677266738,0.037366664855801826,1
565,12.881014101397604,13.468638467629834,16.25005203724387,0.040067219967273436,1
566,12.927928483832627,13.497125552217673,16.267947755226256,0.04207972307631184,1
567,13.023234421524105,13.739711341131994,16.399578679644012,0.03644644388362025,1
568,12.984671351058852,13.814505203527727,16.421186990544754,0.04731066324663055,1
569,13.040083228474181,13.725082702681625,16.27216911411073,0.042302663511643475,1
570,13.02799378964803,13.66755617271698,16.439247796219316,0.03416140540074307,1
571,12.812810646835509,13.381016079158234,16.139810718980215,0.03374176188199112,1
572,12.86654236047302,13.606056332839078,16.199192938274734,0.03945485499729563,1
573,12.96555453384297,13.494738017853887,16.26786077564295,0.044426185329117816,1
574,12.647533938733492,13.268897892661373,16.28460476056378,0.032317216293312925,1
575,13.04405118716321,13.582114872039146,16.396966365362108,0.03569952712346515,1
576,12.82641078216896,13.790790507651458,16.347662898949224,0.04356174251860657,1
577,12.822257651270963,13.741662589137853,16.56053574270896,0.038682721073516765,1
578,13.25168160373437,13.683322965832204,16.24387522886484,0.041985481936077575,1
579,12.564917201461723,13.508134821132476,16.298676357232917,0.036202018329150536,1
580,13.03774517214287,13.492898816629742,16.1423378780821,0.04156794998885267,1
581,13.161049174028175,13.672798203500546,16.381603968092005,0.04206726752744484,1
582,13.17387852155608,13.637827601175498,16.28734664514076,0.03508908163763295,1
583,12.214372517399601,13.81882041344219,16.21728962794296,0.035933056363509325,1
584,12.96469123494073,13.58754497362394,16.284039148493296,0.04372418859063859,1
585,12.465256105108821,13.610548542683905,16.178447138573397,0.03846456876474572,1
586,13.117168274798301,13.615276241527273,16.165680036384945,0.03813879197449768,1
587,12.614448251296654,13.546668563685913,16.298218611507455,0.036019304241046136,1
588,12.991827683204813,13.508166163636439,16.368507378398345,0.034223797216077434,1
589,12.980706172773255,13.857056487248453,16.285127574805504,0.047232853923249954,1
590,12.94920856790911,13.70188335635337,16.328199862808862,0.044575274685921235,1
591,12.72863078898917,13.655889035158943,16.29795942839118,0.03944391258702625,1
592,13.057817181456349,13.711537504819002,16.41307214461172,0.035176745327550406,1
593,13.227578536483758,13.712929572910626,16.456907217835077,0.0391890038296618,1
594,12.840121512772766,13.783166987476477,16.276556086331222,0.05363129143294601,0
595,13.105311688080938,13.787255451610754,16.30518393996739,0.048889992983663116,1
596,12.850213921475412,13.47908687101409,16.183125808385302,0.035070740828937526,1
597,13.119483501478989,13.674927375033409,16.283226905171432,0.04131154830339786,1
598,13.059996816312008,13.749269304948786,16.38140919591564,0.043781699602110445,1
599,13.183063759791692,13.715119999280866,16.344877101436662,0.03300146889329724,1
600,12.78257769037938,13.413505524994505,16.18953068164416,0.038707588408842655,1
601,12.93045906331223,13.79037644694574,16.362388051566672,0.03822399220027082,1
602,13.050991922541527,13.67473268058185,16.299695601581533,0.044758518234095115,1
603,12.902765115197699,13.702218762954065,16.402548402742948,0.03775704603541318,1
604,12.87423578902003,13.517975652250666,16.254582036083672,0.035621235321921005,1
605,12.983354338181009,13.574207825509765,16.414545798606955,0.03366279247186678,1
606,13.222139258009326,13.770219588865922,16.43742335156952,0.038291252666777874,1
607,12.875157939231945,13.625880788444057,16.26916321273548,0.034128536598153056,1
608,13.166508239092575,13.679214954155501,16.347290667488473,0.040882433322266674,1
609,12.721296471400922,13.538306538911236,16.358357407010566,0.038886163009895634,1
610,13.202499865206892,13.693520005753841,16.28608717331031,0.044420584727356,1
611,12.343301294836031,13.489009827689616,16.260218428419453,0.04729885361652822,1
612,12.859332395428646,13.654715448401081,16.35869622753337,0.038638206956527345,1
613,13.059132938594542,13.67207158738349,16.278052286004772,0.039142566583263254,1
614,12.700358487917395,13.560548532526495,16.290627210696854,0.039647987257494445,1
615,12.608314492007702,13.724771926134485,16.146039661257568,0.04380660704161699,1
616,13.076771160256387,13.895273914275917,16.41107320131409,0.044363321651571704,1
617,12.910275389888353,13.850842042820675,16.388564151313325,0.04035130213551222,1
618,13.19126413935074,13.689272627644318,16.191191730246057,0.03447785664355882,1
619,13.029835514769077,13.525195154138592,16.2410962925653,0.04082163029343748,1
620,13.139045321799937,13.725379650981864,16.384737811353457,0.03781694925140432,1
621,12.825799448122403,13.781564775245212,16.40079686611131,0.035034016212731375,1
622,12.740591360741085,13.794574458566489,16.308657851644842,0.04803798919522291,1
623,13.030373002989244,13.567353434521607,16.338160734547944,0.041354529677371334,1
624,13.067986293927706,13.804702056482363,16.270839043012458,0.03567316996925823,1
625,13.02821054552065,13.542640261123523,16.216620426837462,0.03495754067267064,1
626,13.00631848652181,13.709696961690964,16.278188079731926,0.03793722630500355,1
627,12.621259607905976,13.627917922124887,16.176463292631627,0.039441554441569555,1
628,12.85605479221304,13.507130869926229,16.326704763450465,0.03642647033485583,1
629,12.920536292747283,13.692011073563998,16.274442089544667,0.047354285318137485,1
630,12.742700982978379,13.603403943266876,16.187780959564527,0.03888578344280273,1
631,12.938963676556552,13.555645095282982,16.212618494622035,0.03918728880595978,1
632,13.06824553929043,13.599795403686128,16.15619336141259,0.038167496022861125,1
633,12.704850219688877,13.523977827642097,16.22613187140091,0.04229020873663529,1
634,13.194950972464234,13.738452515537192,16.278283644320595,0.036876300585926586,1
635,12.814137127485024,13.775698604059777,16.275051196417113,0.050359589783081554,0
636,13.050522964740232,13.588216167771117,16.35071423224839,0.033659761192177055,1
637,13.03329585785429,13.746077747328675,16.268193350776233,0.03577582614985737,1
638,13.09627719455249,13.721964607868012,16.224779480256256,0.033448430631440894,1
639,12.892013551397156,13.717735370814125,16.285827125402168,0.0341336409172082,1
640,12.592223282364735,13.755324749769182,16.28871499834703,0.04376430974605583,1
641,13.188741503642081,13.605814277776958,16.32967436370453,0.046450176805519224,1
642,12.937403712055806,13.976893276109742,16.303294072139778,0.04007218007903071,1
643,12.946553081877797,13.78563579493106,16.373504906685763,0.03557005188973149,1
644,13.212237142028107,13.64108080259492,16.24629727434541,0.04303834082270057,1
645,12.51939383010306,13.779469144050777,16.268676514378658,0.03769981254732927,1
646,12.819925305362027,13.846445468522429,16.296509182256138,0.04344296913862516,1
647,13.13268999279289,13.625024896496003,16.126775059520348,0.03735263411571032,1
648,12.989924406458488,13.768069207843821,16.367782047708634,0.04063137392953467,1
649,12.835785574569167,13.826134758267727,16.340557374913892,0.04146661350180509,1
650,12.875248034893046,13.597258586823086,16.29803733397412,0.03411932760536174,1
651,13.139051728374934,13.759615560767877,16.312817742975824,0.04335557223239388,1
652,12.754866963749322,13.494217712231617,16.29433920859896,0.037988578913004736,1
653,12.959026436967207,13.547701903236604,16.227631765014642,0.04036861864490209,1
654,12.964694515843831,13.778218224361416,16.290231086081622,0.03847689374866833,1
655,12.983428205161081,13.621851400803319,16.395512706918005,0.044466636999705385,1
656,13.074710809589474,13.570022330302551,16.186054800268227,0.03243588177745062,1
657,13.181586654035225,13.693611752862633,16.457982452235672,0.03263386159282526,1
658,12.9247474120077,13.865517110024832,16.37566001540615,0.040755332495683895,1
659,12.946403792983297,13.780006177720143,16.33432734341887,0.03464054092432273,1
660,13.186094345772705,13.70176878186899,16.385510764676454,0.037250515455267155,1
661,12.969532874029557,13.657065480073783,16.338579888581222,0.036115588974536476,1
662,13.19390704734111,13.789156878161572,16.384302866651954,0.0345175540457709,1
663,12.786886425805573,13.846026132052039,16.490920444930424,0.04357188567767024,1
664,13.038762366497735,13.760292139165166,16.350114299129935,0.038402316987270396,1
665,12.938799259263957,13.742994723033092,16.27169854808968,0.04111231961838443,1
666,13.129730094442817,13.700087987318554,16.271108347224533,0.04355731766144293,1
667,12.882253990177258,13.607468878823585,16.438465893864404,0.037280704105601505,1
668,12.854797478432268,13.904225630832043,16.31644102929304,0.04176215537927083,1
669,12.911660412749013,13.522551600820453,16.34988856437576,0.042372230554792834,1
670,13.07616933066528,13.735419808447134,16.44829222863331,0.03972668842488237,1
671,13.113551087426744,13.765973828624825,16.364184904774696,0.0442808141333163,1
672,12.87352728011432,13.626967679260119,16.259645916291603,0.036995331530532416,1
673,13.16969640010177,13.649169710240574,16.258920729701632,0.03733656590432866,1
674,13.294585728839408,13.815751326974063,16.268682242563237,0.045791177026403784,1
675,13.190879641950204,13.604138114745105,16.30047566654186,0.042880567096497346,1
676,12.955898010922846,13.546477502665208,16.290861991563858,0.042239545190911845,1
677,13.153891951890309,13.693557372538809,16.285436634206334,0.03878471991507498,1
678,13.030491596152093,13.624956865252065,16.284622573628628,0.04317734430744555,1
679,12.817965070418047,13.621692294745278,16.27307990721635,0.04437653200475464,1
680,12.774845054320851,13.677018321009744,16.291907154466216,0.03843036196014466,1
681,13.141023253477018,13.7687200069122,16.318645714524592,0.03632300622519171,1
682,12.9995795411491,13.517861083744606,16.333625365714507,0.03288063998817101,1
683,12.706875498510604,13.662414207047624,16.21616044800646,0.04276329158205129,1
684,12.762452160397038,13.577557525850368,16.262510894737993,0.03707590315869958,1
685,12.942027426138427,13.709940476922602,16.382240607875197,0.05121110798920328,0
686,12.969330348461627,13.564707192734529,16.348255932653814,0.035460011910793475,1
687,12.717952485928787,13.37121723871338,16.271894562978268,0.03795999217883238,1
688,13.112803191540854,13.580043119165719,16.244289946574618,0.03510776080595252,1
689,13.010350919575306,13.538175070895015,16.243014541481823,0.0367597017894033,1
690,12.947556543347517,13.627101312951492,16.17087872693405,0.039663162787295855,1
691,12.862216534144613,13.53964884021426,16.34952716581146,0.03880809388646815,1
692,13.020897224534899,13.816989884690923,16.262126855718016,0.03738711660987428,1
693,13.130007014319284,13.697093545523831,16.487351473890154,0.034420078639952584,1
694,12.889694079511628,13.591752250874675,16.355455205317458,0.04200991533226611,1
695,12.852129885087693,13.449414649144316,16.17828729795688,0.03308121353157812,1
696,13.073181118538583,13.663134300353672,16.199902103253038,0.03871769983706852,1
697,12.465297915405882,13.319937166823248,16.23563017860574,0.039794907018240365,1
698,12.845386664047012,13.60739593846569,16.408653409349224,0.03619457565410334,1
699,12.921097016788622,13.770873798121153,16.543559686524926,0.039214165346832315,1
700,13.283960843706259,13.870787573473873,16.418810947044264,0.03983363498277344,1
701,12.86900061735727,13.638322948912624,16.225184880434686,0.03861001531247843,1
702,12.820962249714412,13.708029127842327,16.225932860120096,0.03450315161785231,1
703,12.8234602902293,13.680684727261067,16.402997172936,0.04254624876930747,1
704,13.084809229211128,13.744100206270094,16.246240940199755,0.04150156631813016,1
705,13.01464858294543,13.500126489613525,16.2705794541779,0.03455909489682392,1
706,12.934623224641719,13.749073511005411,16.361819346698546,0.034677198626152594,1
707,12.923823975666933,13.565716013626101,16.227026644248497,0.03412775715576235,1
708,13.114944065250146,13.765566174328097,16.25422022850898,0.03412608481240292,1
709,12.67066057232851,13.885330325037916,16.29661377152417,0.04387384956733365,1
710,13.097686243891374,13.882732209417973,16.436653081500726,0.03922030336527261,1
711,13.26025713377353,13.995019018554284,16.252614682435915,0.04179157892927589,1
712,12.795362367176681,13.419178954040127,16.36919270243843,0.03726094406126978,1
713,12.32046947919849,13.616674463403092,16.243122846772476,0.039657973971120586,1
714,12.983287313425649,13.552031786117642,16.355462267032042,0.03547102835551641,1
715,12.263136140906967,13.674391415846433,16.11909906204469,0.034024735935089354,1
716,12.981650769598021,13.647038162334425,16.277858906195583,0.036343336429897816,1
717,13.185178288171286,13.666419313256515,16.425706213967903,0.03544521106726466,1
718,13.053433205114748,13.821879471644081,16.305174610956648,0.03720342553122253,1
719,12.892957594455014,13.51906929773633,16.214728022087336,0.03574988728221787,1
720,12.934995218048327,13.75822371358225,16.35176360270546,0.03669797232998769,1
721,12.55876870857181,13.648054564117711,16.30458813393953,0.03950171502880334,1
722,12.805858886837552,13.556170804395851,16.162227781897293,0.03310414869529326,1
723,12.615993473671816,13.60365697296784,16.213417328494454,0.0439521755194992,1
724,13.07453248433754,13.74944599513692,16.292914716045548,0.03912885636308869,1
725,12.621580216857247,13.629488834531347,16.25699772543364,0.044748852562319606,1
726,12.949541509401836,13.526977684288086,16.340484164107846,0.03690338953585559,1
727,13.038846421024937,13.758548165001244,16.3492087425704,0.038013822935096815,1
728,12.965797834888368,13.494436606905612,16.39906448027738,0.03403813014891448,1
729,12.95558946078583,13.543825444034056,16.232680038824615,0.04040419481521497,1
730,13.03971115786717,13.641115840780104,16.287075302778025,0.038372883631151974,1
731,12.852242428014819,13.73156010144477,16.426036354865957,0.04588351288572062,1
732,13.108910423539397,13.921967784987848,16.21190967824991,0.03762352923849747,1
733,12.924400049702939,13.607095482692056,16.269547480533372,0.03641073357186036,1
734,12.803402301653673,13.766351542174078,16.177320548105072,0.03817503482339209,1
735,12.715648114039322,13.57562631161682,16.238271576465248,0.0390782735176289,1
736,12.883059924453018,13.698574454889158,16.38048897982779,0.03539968690066929,1
737,13.134178724221163,13.678194856092265,16.27509321280007,0.03987011946410278,1
738,12.540732276943329,13.35496764610074,16.38750346525675,0.034985904914749136,1
739,12.98157838010652,13.751751962849045,16.360623464039733,0.04391380796281771,1
740,12.775748546141394,13.74514911185981,16.270648205737924,0.03300586757013596,1
741,12.801658515567784,13.700929864262513,16.379096289273217,0.0384119102199508,1
742,12.615570891094825,13.390913489840553,16.35504074729131,0.035782411699647555,1
743,13.048975150386905,13.744242540049758,16.35746904768422,0.046183648996529894,1
744,12.850359677010601,13.629424756527346,16.386842288593254,0.037182560193695445,1
745,12.915822039402922,13.51851573909572,16.179464793595432,0.04034839790896453,1
746,13.080925310063682,13.569738357312637,16.12588932195933,0.036152522458436955,1
747,13.019311486592022,13.502389899604912,16.370832099191183,0.03577176831090501,1
748,13.08329923086834,13.642857567065503,16.27541967115747,0.03540948569477563,1
749,12.9062829282958,13.430704944743624,16.3500318947818,0.04237059420752917,1
750,12.990796197402357,13.825801275558863,16.33822342443709,0.03741477541800246,1
