stimulus_index,side,window_role,window_x0,window_y0,window_score,sample_index,scene_class,k_value,ratio,frequency_ghz,state_name,source_type,task_index,local_active_count,active_rl_db,total_rl_db,external_incident_power,external_accepted_power,antenna_accepted_power,network_dissipated_power,actual_load_insertion_efficiency,actual_load_transducer_efficiency
263,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,2,4,20.56922450150796,22.60707877055317,0.9999999713914087,0.9945135127396948,0.9763560647083726,0.018157448031322243,0.9817423817789042,0.9763560926405449
264,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_identity,task,3,4,15.077884590187999,21.132967038200672,1.0000000324301637,0.9922962623940055,0.9722491027831014,0.020047159610904086,0.9797972033447566,0.9722490712529049
265,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,combined,-1,4,18.30820237277504,19.92858573368388,0.9999999874669172,0.9898341907448215,0.9717424056000876,0.018091785144733863,0.9817224083448559,0.9717424177790158
266,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,0,4,15.643635377562134,19.779960389490675,1.000000005723795,0.9894802909790801,0.9720692081189553,0.017411082860124827,0.9824038103448258,0.9720692025550304
267,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,1,4,19.52862562662156,22.371259612969364,1.000000007670711,0.9942074009736384,0.9748703020366928,0.019337098936945574,0.9805502363812535,0.9748702945587445
268,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,2,4,20.563358807422595,22.74010304053681,0.9999999786347309,0.9946790224020439,0.9764656476839105,0.018213374718133335,0.9816891938927695,0.9764656685463623
269,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,9.96,frequency_low_E2_source,task,3,4,15.009631534096764,21.213643626666045,0.9999999695891644,0.9924379878527515,0.972261707246773,0.020176280605978536,0.9796699835627694,0.9722617368140648
6,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,combined,-1,3,16.682027011212078,18.656284680733187,1.000000007836031,0.986373908981553,0.9678283569505698,0.01854555203098318,0.981198253662111,0.9678283493666369
7,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,0,3,15.312206591407202,18.02090632437884,1.0000000596220833,0.9842272379407836,0.9663990832922379,0.017828154648545702,0.9818861397436571,0.9663990256735148
8,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,1,3,17.349351584949545,18.8566569114634,1.0000000201619896,0.9869883118912837,0.9683138987035974,0.018674413187686256,0.9810793978381547,0.968313879180463
21,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,combined,-1,2,18.14934513906573,18.18866987195523,1.0000000157702502,0.9848248648245117,0.9648061381569584,0.020018726667553333,0.9796728054067557,0.9648061229417244
22,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,0,2,15.824121270775166,17.165678426233665,0.9999999594031088,0.9807941710015139,0.9612383909677025,0.01955578003381142,0.9800612803256747,0.9612384299909944
23,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,1,2,19.928014014018764,21.126175032226943,0.9999999476633841,0.9922841207970375,0.9714007302159375,0.020883390581100003,0.9789542227438591,0.9714007810557671
40,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,combined,-1,3,16.833283368687614,18.694221081058455,0.9999999980044532,0.9864924073470434,0.9680770814913997,0.01841532585564365,0.9813325214482211,0.9680770834232428
41,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,0,3,16.284759215270096,17.18130163929485,0.9999999781919056,0.9808631557832326,0.9632091802644557,0.0176539755187769,0.9820015917463227,0.9632092012702129
42,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,1,3,17.993881072043994,20.03145138294125,0.9999999986779697,0.9900721565793872,0.9713225359460893,0.01874962063329788,0.9810623695367051,0.9713225372302071
43,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,2,3,17.053758437395974,19.865000233716877,0.9999999624993763,0.9896842326469716,0.9712046417768093,0.018479590870162266,0.9813277909654704,0.9712046781975905
44,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,3,3,17.180958351758566,18.827505054073782,0.9999999945790445,0.9869006522378696,0.9673529364930009,0.019547715744868688,0.9801928231574852,0.9673529417369782
61,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.0,nominal_identity,combined,-1,2,16.372707394015446,17.208676546256743,0.9999999816286991,0.9809834050168766,0.9614056602412513,0.01957774477562535,0.9800427360182626,0.9614056779035243
62,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,0,2,14.987235783199084,16.30739194545317,1.0000000145052983,0.9765975922177923,0.9575435651444516,0.019054027073340696,0.9804893773800218,0.9575435512549968
63,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,1,2,16.814856081268104,18.642160587200983,0.9999999877691665,0.9863295023513367,0.9661242410887821,0.020205261262554508,0.9795146944156221,0.966124252905287
80,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.0,nominal_identity,combined,-1,3,15.180119942453292,16.833168414533915,1.0000000002675788,0.9792659971899813,0.9584526904343776,0.020813306755603667,0.9787460130185999,0.958452690177916
81,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,0,3,16.434578879487393,16.88176951481478,1.0000000042132202,0.9794967380112619,0.9615456220547277,0.017951115956534203,0.9816731232888212,0.9615456180035242
82,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,1,3,21.307408042808838,21.06950267338747,1.000000005646057,0.992182832433989,0.9732977240004372,0.018885108433551734,0.9809661003837131,0.9732977185051429
83,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,2,3,14.034112800907334,18.00473619063115,1.0000000140924048,0.9841683565476769,0.9661442999785098,0.018024056569167057,0.9816860027562836,0.9661442863632135
84,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,3,3,16.000811744262606,18.17053619528216,1.0000000583160982,0.9847614114225877,0.964000259397616,0.02076115202497164,0.9789175816759715,0.9640002031808855
101,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,combined,-1,4,18.049642066827726,19.91472664294204,1.0000000090576129,0.9898017194762148,0.9723646076224083,0.017437111853806475,0.982383227356855,0.9723645988151062
102,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,0,4,14.795534875341927,17.88754763601512,0.9999999899821335,0.9837353208845317,0.9668155955513983,0.016919725333133462,0.9828005308196924,0.966815605236828
103,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,1,4,17.8601796893203,20.954950500582164,0.9999999807053792,0.9919738737731779,0.9734743199321665,0.01849955384101143,0.9813507650452078,0.9734743387149847
116,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,combined,-1,2,20.31288011804201,19.912397786310954,1.000000022216154,0.9897962623127758,0.9692419229630571,0.02055433934971873,0.9792337674606983,0.9692419014302297
117,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,0,2,19.667813923050872,20.8984905792166,0.9999999938572641,0.9918688632053905,0.9710316839648595,0.020837179240530967,0.9789920018527528,0.9710316899296507
118,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,1,2,18.99527343728203,18.857909486298148,0.9999999882222649,0.9869920326109376,0.9667311993289012,0.020260833282036428,0.9794721409974917,0.9667312107148053
135,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,combined,-1,4,16.258012476861154,17.37122461834282,0.9999999778115645,0.9816820000040247,0.965308212412554,0.01637378759147068,0.9833206806364958,0.9653082338312335
136,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,0,4,15.49278250945412,17.561853467122805,1.0000000295515796,0.9824687075692331,0.9657847510873673,0.016683956481865825,0.9830183329470673,0.9657847225469032
137,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,1,4,17.4852688570768,20.61980207623991,0.9999999856704088,0.991329971922064,0.972292347658657,0.019037624263406938,0.9807958754374233,0.972292361591209
138,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,2,4,18.02769356252773,21.67124069872311,1.0000000077196287,0.9931942586340753,0.9758209122018899,0.017373346432185355,0.982507604850557,0.9758209046689149
139,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,3,4,16.809066443329833,19.939268284134513,1.000000016434663,0.9898591939902425,0.9692953823563368,0.020563811633905638,0.9792255183780125,0.9692953664262942
156,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.0,nominal_identity,combined,-1,2,16.371650262815358,18.86585816979766,0.9999999876036433,0.9870158180634125,0.9668122170317338,0.02020360103167873,0.9795306208249839,0.9668122290166831
157,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,0,2,15.606525957210396,16.574609293218842,1.0000000141335144,0.9779941170863353,0.9587713585078419,0.019222758578493426,0.9803447093978823,0.9587713449570333
158,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,1,2,18.68663752675454,20.158149176648298,1.0000000263726445,0.9903576274775407,0.9696888957897085,0.02066873168783223,0.979130032309161,0.9696888702164487
175,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,combined,-1,2,15.758962047164324,18.67780897473437,1.0000000487074787,0.9864413152380804,0.966266552647836,0.02017476259024442,0.9795479342981744,0.9662665055834307
176,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,0,2,15.438333754524594,15.888932654236285,0.999999947489487,0.9742304047873698,0.9554625161762744,0.01876788861109535,0.9807356775985743,0.955462566348104
177,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,1,2,19.13837197011756,20.424954122155526,0.9999999749809734,0.9909321197718237,0.9701998025716002,0.020732317200223505,0.9790779642857904,0.9701998268450556
178,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,2,2,18.04904737422371,19.2974846476512,0.9999999470452605,0.9882441653606834,0.9678992176391944,0.020344947721488982,0.9794130353260789,0.967899268894048
179,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,3,2,18.57625311203269,18.633995450922484,0.9999999840730408,0.9863037727580934,0.9661830720221312,0.020120700735962282,0.9795998947872856,0.9661830874104897
196,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,combined,-1,4,14.691247323784635,18.051670146150574,1.0000000211574307,0.9843385341485419,0.964816924559374,0.019521609589167932,0.9801677889141521,0.9648169041463271
197,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,0,4,15.776101949123307,17.93831693371042,0.9999999742107306,0.983924333342799,0.966745690817369,0.01717864252543,0.9825406873849059,0.9667457157490348
198,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.0,nominal_identity,task,1,4,17.866434593789727,21.348966212482487,0.9999999800785391,0.9926699902819467,0.9740890089126824,0.018580981369264338,0.9812818141465254,0.9740890283179588
211,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,combined,-1,4,17.318212023559656,20.950880719929046,0.9999999818871066,0.9919663501423502,0.9743490582941242,0.017617291848226024,0.9822400307775583,0.9743490759424052
212,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,0,4,15.726240745332294,18.622340602090816,1.0000000012309072,0.9862669847792894,0.9690862699663179,0.017180714812971565,0.9825800568425026,0.9690862687734626
213,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.0,nominal_identity,task,1,4,20.806131558275748,23.553876001503266,1.0000000324247307,0.9955882669882705,0.9778372983482131,0.01775096864005743,0.9821703718006285,0.977837266642103
230,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,combined,-1,4,14.58466341235594,16.59918199771062,0.9999999965768023,0.9781182593316115,0.9608973749899765,0.017220884341634934,0.9823938627284162,0.9608973782793182
231,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,0,4,15.682947574080831,17.71922217139242,1.0000000181914661,0.9830925806886247,0.9664192624073605,0.01667331828126417,0.9830399307157979,0.9664192448267775
232,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,1,4,17.815123043733575,20.735592094572226,0.999999993222801,0.9915580818658014,0.9733702340870725,0.01818784777872895,0.9816573046890958,0.9733702406837963
233,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,2,4,18.59409535897203,20.819767632031343,0.9999999968334182,0.9917201322226745,0.9744636468771225,0.01725648534555202,0.9825994403210548,0.9744636499628413
234,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.0,nominal_identity,task,3,4,15.785071527746478,18.78464471009102,0.9999999932736321,0.9867707340605979,0.9670690360740839,0.019701697986514,0.9800341687218055,0.9670690425789461
251,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,combined,-1,4,15.866138452497246,18.403008723166806,0.9999999945768386,0.9855556072568915,0.9687652479553888,0.016790359301502744,0.9829635596633298,0.9687652532091591
252,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,0,4,15.714185070998223,17.55159960080301,0.9999999777490023,0.9824272156222419,0.9657771302616671,0.016650085360574773,0.9830520927191242,0.9657771517511723
253,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.0,nominal_identity,task,1,4,16.651896368197214,19.48995189816516,0.9999999725334148,0.9887537985423134,0.9716395973146046,0.017114201227708792,0.9826911398439736,0.9716396240022271
270,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,combined,-1,4,16.630401536876384,17.78243729870087,0.999999986704681,0.9833368689131622,0.9661444256962475,0.01719244321691471,0.9825162223034343,0.9661444385414459
271,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,0,4,14.721730918433549,17.63469830197657,0.9999999879882565,0.9827602697086395,0.9660512688289796,0.016709000879659874,0.9829978872827108,0.9660512804329398
272,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,1,4,18.885061545554848,21.533378998934538,1.0000000391269073,0.9929747837324963,0.9748367647428315,0.018138018989664717,0.9817336559932714,0.9748367266004854
273,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,2,4,19.430792856049003,21.493287449829495,0.9999999713914087,0.9929095631254854,0.9756737302382757,0.017235832887209646,0.9826410848205,0.9756737581509275
274,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.0,nominal_identity,task,3,4,14.062923777220018,18.229736228969347,1.0000000324301637,0.9849676993128836,0.9663982622096705,0.018569437103213127,0.9811471613575072,0.9663982308692177
9,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,combined,-1,3,14.158054359169629,15.628908169866001,1.000000007836031,0.9726404429415736,0.9554356847540947,0.017204758187478908,0.9823112864447151,0.9554356772672712
10,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,0,3,13.00716151397541,15.335693344551121,1.0000000596220833,0.9707295225328144,0.9540047222138848,0.016724800318929645,0.9827708955680141,0.9540046653341392
11,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,1,3,14.40255170366883,15.76436747084069,1.0000000201619896,0.9734806465585124,0.9561138875845709,0.017366758973941465,0.9821601394590256,0.9561138683074131
12,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,3,14.06074031600742,15.571530092946976,0.9999999432955475,0.9722765129760547,0.9551188744351096,0.017157638540945097,0.9823531286501748,0.9551189285946055
13,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,0,3,12.971972483603917,15.282486933949953,0.9999999864379314,0.970368645826828,0.9536729824624813,0.01669566336434669,0.9827945148102754,0.9536729953962599
14,2,corner,14,14,0.4495838273688229,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,1,3,14.39664758834411,15.730872544278988,0.9999999927624121,0.9732752986868451,0.9559107076643129,0.017364591022532294,0.9821586029708543,0.9559107145828006
24,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,combined,-1,2,14.915695359528735,14.764487976623034,1.0000000157702502,0.966615028944758,0.9483956106484148,0.018219418296343215,0.981151319035218,0.948395595691979
25,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,0,2,13.338266421321086,14.054079582903963,0.9999999594031088,0.9606819045636937,0.9428373019819114,0.01784460258178233,0.981425066406464,0.9428373402581763
26,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,1,2,16.27786064100109,16.586328172642595,0.9999999476633841,0.9780533521222063,0.9590971447305378,0.01895620739166859,0.9806184321637088,0.9590971949264393
27,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,combined,-1,2,14.980385150767024,14.886469729407901,1.0000000074602984,0.9675396700130896,0.9492601467898425,0.018279523223247107,0.9811072105984039,0.9492601397080787
28,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,0,2,13.454567948014095,14.179602571040169,1.000000032696199,0.9618021089778475,0.9438842738016783,0.017917835176169183,0.9813705594852445,0.9438842429402512
29,2,corner,14,14,0.4495838273688229,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,1,2,16.36588315338313,16.649734498543193,0.9999999798670491,0.9783714728691233,0.9593955662000639,0.01897590666905935,0.9806045993824701,0.9593955855155282
45,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,combined,-1,3,14.147733169030055,15.739801528991785,0.9999999980044532,0.9733301926398419,0.956182848603697,0.01714734403614493,0.9823828088701961,0.9561828505118046
46,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,0,3,13.887722310912324,14.6901318195333,0.9999999781919056,0.9660384825078159,0.9493841017239324,0.016654380783883482,0.9827601269665271,0.949384122428191
47,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,1,3,15.562676812868222,16.94626076792145,0.9999999986779697,0.9797989496519578,0.9623147135537674,0.017484236098190387,0.9821552818520564,0.9623147148259766
48,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,2,3,14.507838200591905,16.762770015598218,0.9999999624993763,0.97892712674705,0.9616885421061163,0.01723858464093364,0.9823903289939293,0.9616885781700378
49,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,3,3,13.78051944830814,15.539749457873306,0.9999999945790445,0.972072945268225,0.9540959977777864,0.017976947490438544,0.9815065859224401,0.9540960029498984
50,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,3,14.1088677996831,15.626729870078087,1.000000033683893,0.9726267418464555,0.9555116168174435,0.017115125029012024,0.9824031930311516,0.9555115846320935
51,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,0,3,13.997069507416063,14.812999009028271,1.0000000019828976,0.966985853519686,0.9502937675962244,0.016692085923461608,0.9827380246952891,0.9502937657118892
52,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,1,3,15.912533149760332,17.118533977229863,1.0000000360260695,0.9805846237085122,0.9630903840532885,0.017494239655223676,0.9821593779544885,0.9630903493569287
53,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,2,3,14.378544122696162,16.6450065850135,0.9999999971966478,0.9783479312943535,0.9611593231120548,0.017188608182298726,0.9824309863265533,0.9611593258065229
54,2,corner,14,14,0.4495838273688229,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,3,3,13.860031414257696,15.612940989875376,1.0000000077853213,0.9725396681491714,0.9545777345336658,0.017961933615505576,0.9815308987347645,0.9545777271019715
64,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,combined,-1,2,13.71426436650079,14.08104588607689,0.9999999816286991,0.9609253040274292,0.9430658262401096,0.017859477787319555,0.9814142912956221,0.943065843565456
65,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,0,2,12.61022509933397,13.399717226264809,1.0000000145052983,0.9542882186342593,0.9368654339814756,0.017422784652783685,0.9817426388458211,0.9368654203919632
66,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,1,2,14.250023091685208,15.104644250786002,0.9999999877691665,0.9691300631056603,0.9507364959213158,0.018393567184344484,0.9810205380221095,0.9507365075496157
67,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,2,13.682690153499973,14.069846999278289,1.000000029825756,0.9608244608266364,0.9429714695025618,0.017852991324074585,0.9814190915698431,0.9429714413777256
68,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,0,2,12.553891053305982,13.400964154125665,0.9999999943103123,0.954301322054777,0.9368777813539854,0.017423540700791662,0.9817420972829884,0.9368777866845274
69,2,corner,14,14,0.4495838273688229,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,1,2,14.23763417913062,15.10143004388067,1.0000000425716276,0.969107260973951,0.9507151483435403,0.01839211263041063,0.9810215923757226,0.9507151078700509
85,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,3,12.155738826702269,13.471944793500107,1.0000000002675788,0.9550421516353228,0.9363566713429181,0.018685480292404688,0.9804349156103639,0.9363566710923689
86,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,3,13.407148364425609,14.311704483125753,1.0000000042132202,0.9629464771952704,0.9460813004292615,0.01686517676600885,0.9824858627499928,0.9460812964432127
87,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,3,17.915689784803583,17.721421191480815,1.000000005646057,0.9831011271522986,0.9654985716400263,0.0176025555122723,0.9820948679376853,0.9654985661887664
88,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,3,12.31310788754283,15.227703078281214,1.0000000140924048,0.9699925221404695,0.9531846096370441,0.016807912503425393,0.9826721215681791,0.9531845962043809
89,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,3,14.140673211350292,14.518283106101588,1.0000000583160982,0.9646677741461216,0.9459469987882635,0.0187207753578581,0.9805935516251397,0.9459469436243286
90,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,3,12.322135354382839,13.600759973468854,1.0000000308164436,0.9563560841853512,0.9376852062029748,0.018670877982376433,0.9804770646717005,0.9376851773068524
91,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,3,13.230058617871867,14.175839270458209,1.0000000304603631,0.9617689927598128,0.9448189958212925,0.016949996938520284,0.9823762285266839,0.9448189670417636
92,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,3,18.158394242995954,17.742811637303895,1.0000000257392925,0.9831841748595374,0.965599456111045,0.017584718748492323,0.9821145221840002,0.9655994312571988
93,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,3,12.379939323341917,15.37557000497777,1.0000000192029797,0.9709970135097377,0.9542280771286725,0.016768936381065136,0.9827301874797199,0.9542280588046506
94,2,corner,14,14,0.4495838273688229,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,3,14.840276689763044,14.767340465858766,0.9999999754881144,0.9666369103975043,0.9479734275681796,0.01866348282932473,0.9806923544625977,0.9479734508047964
104,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,15.376668241610787,17.281849378763404,1.0000000090576129,0.9813011518117034,0.9646911550001265,0.016609996811576933,0.9830734970799625,0.9646911462623275
105,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,0,4,12.750816048676734,15.588523314748945,0.9999999899821335,0.9723848236018644,0.9561543697746133,0.01623045382725108,0.9833086105075859,0.9561543793532403
106,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,1,4,14.680505755698556,17.526257046104455,0.9999999807053792,0.9823243757350868,0.9650692556954108,0.017255120039675997,0.9824343969610204,0.9650692743160565
107,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,15.32678636232233,17.19240023574628,0.9999999944591753,0.9809120143388573,0.9643029936506335,0.016609020688223786,0.9830677772874273,0.9643029989936674
108,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,12.52143950959576,15.492956409498888,0.9999999896719984,0.9717704137145551,0.955563105101128,0.016207308613427118,0.9833218748125133,0.9555631149701853
109,2,edge,14,10,0.5826155150276308,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,14.682048797145166,17.50476635699155,1.0000000336590196,0.9822367447693959,0.9650330676145972,0.017203677154798758,0.9824852030364251,0.9650330351325314
119,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,combined,-1,2,16.426695759095768,15.847808070406796,1.000000022216154,0.9739852994174815,0.9553240575661521,0.018661241851329335,0.9808403249386924,0.9553240363425262
