generated_index,sample_index,k,ratio,round,mask_family,mask_hash,robust_worst_margin_db,robust_pattern_margin_db,robust_active_rl_margin_db,robust_hardware_margin_db,all_corner_strict_pass,all_corner_pattern_pass,all_corner_active_rl_pass,design_reserve11_pass,robust_psll_margin_db,robust_nearest_iso_margin_db,robust_local20_iso_margin_db,robust_mainlobe_margin_db,nominal_identity_psll_db,nominal_identity_nearest_iso_db,nominal_identity_local_iso_db,nominal_identity_weakest_target_gain_db,nominal_identity_active_rl_floor_db,nominal_identity_hardware_margin_db,frequency_low_identity_psll_db,frequency_low_identity_nearest_iso_db,frequency_low_identity_local_iso_db,frequency_low_identity_weakest_target_gain_db,frequency_low_identity_active_rl_floor_db,frequency_low_identity_hardware_margin_db,frequency_low_E2_source_psll_db,frequency_low_E2_source_nearest_iso_db,frequency_low_E2_source_local_iso_db,frequency_low_E2_source_weakest_target_gain_db,frequency_low_E2_source_active_rl_floor_db,frequency_low_E2_source_hardware_margin_db,frequency_high_identity_psll_db,frequency_high_identity_nearest_iso_db,frequency_high_identity_local_iso_db,frequency_high_identity_weakest_target_gain_db,frequency_high_identity_active_rl_floor_db,frequency_high_identity_hardware_margin_db,frequency_high_E2_source_psll_db,frequency_high_E2_source_nearest_iso_db,frequency_high_E2_source_local_iso_db,frequency_high_E2_source_weakest_target_gain_db,frequency_high_E2_source_active_rl_floor_db,frequency_high_E2_source_hardware_margin_db,selection_role,selection_index
66,426106,2,0.7,initial,three_frequency_guided_swap_02,9c7350e8d5ec18ec,-6.012023448944092,1.290953516960144,-6.012023448944092,-1.1777992248535156,0,1,0,0,10.681968688964844,2.4207305908203125,3.988494873046875,1.290953516960144,-10.803001403808594,27.880233764648438,24.121200561523438,84.04557800292969,5.4411082894590965,-0.48101383865361313,-10.770256042480469,27.820335388183594,24.143321990966797,84.04878234863281,5.3231953245436925,-0.48101383865361313,-10.836814880371094,27.420730590820312,23.988494873046875,84.03941345214844,5.388712244421066,-0.09566742229352343,-10.850616455078125,27.953025817871094,24.079273223876953,83.99800109863281,5.428551894534389,-0.48101383865361313,-10.681968688964844,27.490631103515625,24.12158203125,83.9854736328125,3.9879763375444313,-1.177799277964425,max_min_best,74
65,426106,2,0.7,initial,three_frequency_guided_swap_01,72c16d3bec5e689c,-6.366069316864014,1.290953516960144,-6.366069316864014,-1.1777993440628052,0,1,0,0,10.65570068359375,2.6493568420410156,4.022834777832031,1.290953516960144,-10.778511047363281,28.125,24.066692352294922,84.04320526123047,5.011137014819109,-0.48150771316443297,-10.759910583496094,28.068328857421875,24.09008026123047,84.04656982421875,4.878501141105927,-0.48150771316443297,-10.847221374511719,27.649356842041016,24.702136993408203,84.03567504882812,4.936331384623915,-0.13434964181816156,-10.83038330078125,28.118118286132812,24.02283477783203,83.99542999267578,5.023783252661589,-0.48150771316443297,-10.65570068359375,27.7889404296875,24.02853012084961,83.98062896728516,3.633930571283577,-1.1777993187586873,pareto_knee,75
111,426106,2,0.8,initial,parent_normalized,95201fd9cb257857,-4.344552040100098,1.290953516960144,-4.344552040100098,-0.7522957921028137,0,1,0,0,11.355484008789062,5.076946258544922,2.46148681640625,1.290953516960144,-11.57568359375,30.615894317626953,22.801170349121094,84.67814636230469,6.2351703092010125,0.12286802777392936,-11.54913330078125,30.46082305908203,22.77117919921875,84.67021179199219,7.145330334329898,0.12286802777392936,-11.355484008789062,30.076946258544922,22.46148681640625,84.67613983154297,6.238000690727864,-0.2310981402400074,-11.591049194335938,30.778675079345703,22.826377868652344,84.64381408691406,5.655448077634672,0.12286802777392936,-11.388710021972656,30.419261932373047,22.89983367919922,84.6456069946289,6.4105822615103065,-0.7522957752280632,pattern_best,76
126,426106,2,0.8,alternating,three_frequency_guided_swap_06,9e646d87f6be0196,-5.001039028167725,1.290953516960144,-5.001039028167725,1.0,0,1,0,0,9.546646118164062,6.652385711669922,2.0285873413085938,1.290953516960144,-9.756576538085938,32.05169677734375,22.240219116210938,84.02691650390625,5.675702294027934,1.0,-9.739730834960938,31.693885803222656,22.19194793701172,84.02230072021484,6.562500809010173,1.0,-9.546646118164062,31.652385711669922,22.028587341308594,84.03107452392578,6.317312577257369,1.0003489880804337,-9.76837158203125,32.496856689453125,22.2939453125,83.99325561523438,4.998961082034141,1.0,-9.863876342773438,33.151268005371094,22.275039672851562,84.00557708740234,5.479516959880783,1.0052545287821428,active_rl_best,77
127,426106,2,0.8,alternating,three_frequency_guided_swap_07,a004730127145fe1,-5.088546276092529,1.2333908081054688,-5.088546276092529,0.997527003288269,0,1,0,0,9.655914306640625,5.5511627197265625,1.2333908081054688,1.4999991655349731,-9.890113830566406,31.14883804321289,21.41210174560547,84.0237808227539,5.4893448207167665,1.0,-9.87237548828125,31.100971221923828,21.371047973632812,84.01879119873047,6.258877407801443,1.0,-9.655914306640625,30.669063568115234,21.23339080810547,84.02008819580078,6.046162653290953,0.9975269803800874,-9.902397155761719,31.206649780273438,21.45697784423828,83.99038696289062,4.911453490248177,1.0,-9.998825073242188,30.551162719726562,21.39508819580078,83.99911499023438,5.338112745645925,1.0098051912119395,max_min_best,78
120,426106,2,0.8,alternating,three_frequency_guided_swap_00,8a50fdeeb65e88cc,-8.545372009277344,1.290953516960144,-8.545372009277344,-0.5029800534248352,0,1,0,0,9.663825988769531,5.616302490234375,1.5170135498046875,1.290953516960144,-9.883316040039062,31.215862274169922,21.74816131591797,84.00167846679688,1.610816571852646,-0.5029800710146368,-9.867324829101562,31.125316619873047,21.67394256591797,83.99597930908203,1.7373539867765726,-0.5029800710146368,-9.663825988769531,30.686504364013672,21.517013549804688,84.00076293945312,1.4546282092052043,0.1571725580777752,-9.894966125488281,31.312145233154297,21.82427215576172,83.96897888183594,1.682355251064095,-0.5029800710146368,-9.981986999511719,30.616302490234375,21.79778289794922,83.97711944580078,1.8848044330959235,-0.11136555255898273,pareto_knee,79
399,426107,2,0.5,initial,parent_normalized,559bbc8f78b2b1ee,-3.526562213897705,-0.00753021240234375,-3.526562213897705,0.996579647064209,0,0,0,0,9.338058471679688,1.884185791015625,0.7761497497558594,-0.00753021240234375,-9.472846984863281,27.13933563232422,21.03414535522461,82.35047149658203,8.09373307822347,1.0,-9.478065490722656,26.983043670654297,20.92510986328125,82.3143081665039,6.473437753096853,1.0,-9.338058471679688,26.884185791015625,21.03262710571289,82.3136978149414,7.372802808603966,0.9965796245338526,-9.453865051269531,27.30582046508789,21.13555145263672,82.31915283203125,8.52710707598365,1.0,-9.533439636230469,27.515159606933594,20.77614974975586,82.28402709960938,8.374770189917546,1.0008025810471175,pattern_best,80
384,426107,2,0.5,initial,three_frequency_guided_swap_00,d29a9125d51e89bd,-3.542874813079834,-0.05681610107421875,-3.5066635608673096,-3.542874813079834,0,0,0,0,9.158172607421875,2.8704872131347656,0.7561149597167969,-0.05681610107421875,-9.307929992675781,28.187416076660156,20.998859405517578,82.30255889892578,8.13310875566331,-3.542874704775315,-9.300750732421875,27.96234130859375,20.878562927246094,82.26669311523438,6.493336473411993,-3.542874704775315,-9.158172607421875,27.870487213134766,20.98290252685547,82.26556396484375,7.391808300792068,-3.376981311146224,-9.301254272460938,28.416259765625,21.110740661621094,82.27102661132812,7.9685956668551725,-3.542874704775315,-9.370223999023438,28.658214569091797,20.756114959716797,82.2347412109375,7.768192267266546,-3.174586211180607,active_rl_best,81
392,426107,2,0.5,initial,failed_best_swap_00_1,0de4826dc89dd0e8,-3.6952340602874756,-0.26837921142578125,-3.6952340602874756,0.9999996423721313,0,0,0,0,9.007240295410156,2.487579345703125,-0.26837921142578125,-0.02503204345703125,-9.144577026367188,27.66899871826172,19.976089477539062,82.33200073242188,7.9573054996990935,0.9999996279523143,-9.157997131347656,27.532188415527344,19.873809814453125,82.29484558105469,6.304766033345375,0.9999996279523143,-9.007240295410156,27.487579345703125,19.968612670898438,82.29501342773438,7.147396806194979,1.000326670167693,-9.115715026855469,27.818035125732422,20.069595336914062,82.30179595947266,7.490028314888914,0.9999996279523143,-9.175079345703125,28.077163696289062,19.73162078857422,82.26652526855469,7.855573959798951,1.003464029086483,max_min_best,82
415,426107,2,0.5,alternating,three_frequency_guided_swap_07,1aa52c7ddb541ca1,-4.901904582977295,-1.28875732421875,-4.901904582977295,0.9989674091339111,0,0,0,0,8.87750244140625,1.0344009399414062,-1.28875732421875,-0.00228118896484375,-9.038414001464844,26.27294158935547,18.99633026123047,82.33250427246094,5.9718424890102515,1.0,-9.014060974121094,26.168201446533203,18.9677734375,82.29696655273438,5.0980952975051865,1.0,-8.87750244140625,26.153785705566406,19.199005126953125,82.28927612304688,5.6585874309799085,0.9989673991153531,-9.020912170410156,26.36502456665039,19.017372131347656,82.3027114868164,5.312499184864566,1.0,-9.111656188964844,26.034400939941406,18.71124267578125,82.29399871826172,5.261714977846051,1.0047042794391037,pareto_knee,83
438,426107,2,0.6,initial,hard_positive_swap_00,dfe9eeed2d8eb573,-12.560561180114746,0.6434860229492188,-12.560561180114746,-0.4385230541229248,0,1,0,0,10.541824340820312,2.0718154907226562,1.7996978759765625,0.6434860229492188,-10.5699462890625,27.147663116455078,22.005725860595703,82.99085998535156,-2.25938865264911,0.3978163039095186,-10.541824340820312,27.219539642333984,21.907684326171875,82.95635986328125,-2.1823871267082735,0.3978163039095186,-10.605567932128906,27.501575469970703,22.097484588623047,82.95856475830078,-2.5605611286608365,-0.43852306020523457,-10.557350158691406,27.118820190429688,21.918140411376953,82.95716857910156,-2.132559570396639,0.3978163039095186,-10.584480285644531,27.071815490722656,21.799697875976562,82.93504333496094,-1.622471135078627,0.9948460268713601,pattern_best,84
440,426107,2,0.6,alternating,three_frequency_guided_swap_00,98cc5169c2bef8e2,-3.4133949279785156,-0.5061187744140625,-3.4133949279785156,1.0,0,0,0,0,7.4677886962890625,9.4400634765625,1.9393501281738281,-0.5061187744140625,-8.039878845214844,35.34855651855469,22.196327209472656,81.81394958496094,7.652530102348792,1.0,-7.647651672363281,35.57024383544922,22.13739776611328,81.79592895507812,6.586605074141673,1.0,-7.4677886962890625,38.09233093261719,21.939350128173828,81.78543853759766,6.817755415426041,1.001521212709622,-8.486244201660156,35.35009765625,22.26641845703125,81.8075180053711,7.2499020051593295,1.0,-8.528846740722656,34.4400634765625,22.368793487548828,81.80352020263672,7.613965705976387,1.0046945929958024,active_rl_best,85
425,426107,2,0.6,initial,failed_best_swap_00_2,b87264af42ff432e,-4.18588924407959,0.6288223266601562,-4.18588924407959,-0.39600715041160583,0,1,0,0,10.44219970703125,2.1512680053710938,1.5275039672851562,0.6288223266601562,-10.472450256347656,27.382850646972656,21.622234344482422,82.97509002685547,7.319032097464237,0.47910394277420565,-10.44219970703125,27.473114013671875,21.527503967285156,82.94022369384766,6.86996780721411,0.47910394277420565,-10.5025634765625,27.83258819580078,21.68383026123047,82.9415283203125,6.871593509017334,-0.3960071477283478,-10.468116760253906,27.337051391601562,21.560787200927734,82.94182586669922,6.062468070263751,0.47910394277420565,-10.509063720703125,27.151268005371094,21.531803131103516,82.92037963867188,5.814110843545382,0.9950603771710772,max_min_best,86
431,426107,2,0.6,initial,parent_normalized,a53abe5526fd7a23,-4.401390075683594,0.6126174926757812,-4.401390075683594,-0.39600950479507446,0,1,0,0,10.442802429199219,3.9327774047851562,2.5660324096679688,0.6126174926757812,-10.473182678222656,29.075965881347656,22.78183364868164,82.9621810913086,7.207622036453155,0.42801378619569874,-10.442802429199219,29.147567749023438,22.69100570678711,82.92755126953125,7.763986941643787,0.42801378619569874,-10.513168334960938,29.52484130859375,22.919532775878906,82.92997741699219,6.979494905600982,-0.3960095037744047,-10.469161987304688,29.052532196044922,22.690380096435547,82.9287338256836,5.92082677940584,0.42801378619569874,-10.50067138671875,28.932777404785156,22.56603240966797,82.9041748046875,5.598610072605828,0.9950459573236005,pareto_knee,87
459,426107,2,0.7,initial,failed_best_swap_01_1,2ed5f3e06078efe7,-8.52811050415039,1.5,-8.52811050415039,0.9905396103858948,0,1,0,0,9.310646057128906,2.444995880126953,1.5186614990234375,1.5,-10.301155090332031,27.72679901123047,21.952301025390625,83.85211944580078,1.7048191673093358,1.0,-9.595222473144531,28.05788803100586,22.09503936767578,83.80079650878906,1.5705644025475698,1.0,-9.310646057128906,27.84923553466797,21.518661499023438,83.80438995361328,1.471889337347987,1.0003663166414969,-11.042816162109375,27.444995880126953,21.80304718017578,83.8375244140625,1.7106280620537557,1.0,-10.797615051269531,27.563037872314453,22.33600616455078,83.81355285644531,1.7273210669353067,0.9905396331851132,pattern_best,88
463,426107,2,0.7,initial,parent_normalized,d5fd8c988c9e5e9b,-3.2316362857818604,1.2583465576171875,-3.2316362857818604,1.0,0,1,0,0,10.011161804199219,3.060302734375,1.2583465576171875,1.4642486572265625,-10.659469604492188,28.533798217773438,21.76982879638672,83.81974029541016,8.120014145236125,1.0,-10.171310424804688,28.65005111694336,21.681472778320312,83.7642822265625,7.642159667640093,1.0,-10.011161804199219,28.060302734375,21.72472381591797,83.77262878417969,7.4845928505533745,1.003580780913314,-10.683006286621094,28.46377944946289,21.780853271484375,83.80733489990234,7.3352871446645675,1.0,-10.826698303222656,29.242389678955078,21.258346557617188,83.75580596923828,6.768363783990648,1.0054332759296296,active_rl_best,89
478,426107,2,0.7,alternating,three_frequency_guided_swap_06,ae5f283a1f1602c8,-7.328048229217529,0.063140869140625,-7.328048229217529,-2.4624361991882324,0,1,0,0,6.259925842285156,6.6739654541015625,0.7321014404296875,0.063140869140625,-6.664642333984375,32.27423095703125,20.944427490234375,82.40036010742188,3.399990787115603,-2.4624362240206494,-6.391929626464844,32.18671417236328,20.86962890625,82.3653564453125,2.6719515434812315,-2.4624362240206494,-6.259925842285156,31.673965454101562,20.732101440429688,82.35469818115234,2.816308811299853,-2.337855202570154,-6.9464874267578125,32.273014068603516,21.055740356445312,82.37793731689453,4.067069379615745,-2.4624362240206494,-6.82440185546875,32.60664367675781,21.500869750976562,82.3775405883789,4.046561067115709,-2.3061579608239136,max_min_best,90
448,426107,2,0.7,initial,three_frequency_guided_swap_00,6a3e261e549ed9c0,-7.86106538772583,1.334136962890625,-7.86106538772583,-0.3193182051181793,0,1,0,0,9.943428039550781,3.9673385620117188,1.334136962890625,1.4330673217773438,-10.73162841796875,29.41863250732422,21.757781982421875,83.78856658935547,2.9002672051296057,-0.018188002933833047,-10.102447509765625,29.582134246826172,21.94110870361328,83.73287200927734,2.1389344224915505,-0.018188002933833047,-9.943428039550781,28.96733856201172,22.007064819335938,83.7409896850586,2.4958835850497647,0.22073015127366702,-10.748245239257812,29.301841735839844,21.334136962890625,83.77642822265625,3.76148613860215,-0.018188002933833047,-10.887443542480469,30.163829803466797,21.38372039794922,83.72462463378906,3.6835479680923298,-0.3193181974885526,pareto_knee,91
485,426107,2,0.8,initial,three_frequency_guided_swap_05,184c58690d60f3a2,-9.266186714172363,1.5,-9.266186714172363,-4.5804619789123535,0,1,0,0,10.092308044433594,3.051025390625,2.7248153686523438,1.5,-10.253387451171875,28.45010757446289,23.177387237548828,84.45112609863281,1.070735686700198,-4.580461951288516,-10.222282409667969,28.346328735351562,23.578453063964844,84.41834259033203,1.3625660355593063,-4.580461951288516,-10.280059814453125,28.051025390625,23.396575927734375,84.41504669189453,1.7147183847375915,-4.572403241604498,-10.255645751953125,28.571090698242188,22.724815368652344,84.4190673828125,0.78592747275183,-4.580461951288516,-10.092308044433594,28.84308624267578,23.463672637939453,84.3795166015625,0.7338134590148232,-4.57226242210654,pattern_best,92
495,426107,2,0.8,initial,parent_normalized,f196abcd479a13bc,-3.2578678131103516,1.1222686767578125,-3.2578678131103516,0.8282743692398071,0,1,0,0,8.970832824707031,1.3311767578125,1.1222686767578125,1.5,-9.085128784179688,26.493484497070312,21.52043914794922,84.57160186767578,8.079603485555474,1.0,-9.047767639160156,26.39224624633789,21.533355712890625,84.5466537475586,6.8252115885081235,1.0,-9.097297668457031,26.3311767578125,21.71912384033203,84.54071044921875,7.044208577814375,0.8282743437820983,-9.093803405761719,26.611125946044922,21.517784118652344,84.5323257446289,7.792180692804261,1.0,-8.970832824707031,26.79315185546875,21.122268676757812,84.49901580810547,6.742132195853419,1.001145723541388,active_rl_best,93
488,426107,2,0.8,initial,failed_best_swap_00_1,a72a249cf60690c1,-4.243602752685547,0.4977874755859375,-4.243602752685547,0.828272819519043,0,1,0,0,8.798149108886719,1.6739044189453125,0.4977874755859375,0.7832958102226257,-8.919898986816406,26.836833953857422,20.877052307128906,84.55686950683594,6.474941664701042,1.0,-8.885360717773438,26.738880157470703,20.895828247070312,84.53205108642578,6.772409563378149,1.0,-8.924766540527344,26.673904418945312,21.075042724609375,84.52523040771484,5.805171198419144,0.8282728433298097,-8.924674987792969,26.954669952392578,20.865386962890625,84.51715087890625,5.756397354974981,1.0,-8.798149108886719,27.137531280517578,20.497787475585938,84.48817443847656,6.016584519035844,0.9993082330658044,max_min_best,94
492,426107,2,0.8,initial,failed_best_swap_01_2,49c98544e762ee03,-6.7991251945495605,0.1999664306640625,-6.7991251945495605,0.18394985795021057,0,1,0,0,8.987770080566406,4.177452087402344,0.1999664306640625,0.7832958102226257,-9.142440795898438,29.44013214111328,20.48119354248047,84.32061004638672,3.7763664173687057,0.49593069568329184,-9.087501525878906,29.209484100341797,20.761856079101562,84.28038024902344,4.153651216617055,0.49593069568329184,-8.987770080566406,29.177452087402344,20.384445190429688,84.26283264160156,4.965743341271868,0.42218400601125694,-9.115791320800781,29.599834442138672,20.199966430664062,84.29439544677734,3.200874913689835,0.49593069568329184,-9.14764404296875,29.937435150146484,20.543739318847656,84.2835922241211,3.5380140535080247,0.1839498626946785,pareto_knee,95
770,426109,2,0.5,initial,three_frequency_guided_swap_02,d00c9dc39b4cb752,-9.909193992614746,0.152069091796875,-9.909193992614746,0.9963383674621582,0,1,0,0,8.400596618652344,2.469188690185547,3.0304412841796875,0.152069091796875,-8.525070190429688,27.650493621826172,23.195648193359375,82.75175476074219,0.6817741887460698,1.0,-8.623634338378906,27.819744110107422,23.20522689819336,82.73114013671875,0.3252636028021261,1.0,-8.741424560546875,28.14942169189453,23.030441284179688,82.72865295410156,0.09080647047102955,1.0032335312732934,-8.400596618652344,27.469188690185547,23.211830139160156,82.71359252929688,0.9266430587891998,1.0,-8.408363342285156,27.771652221679688,23.114307403564453,82.70355224609375,1.3545427128027632,0.9963383416097558,pattern_best,96
783,426109,2,0.5,initial,parent_normalized,c5f67eb0fa4ceecf,-2.2754924297332764,0.11883544921875,-2.2754924297332764,0.9996344447135925,0,1,0,0,8.074371337890625,4.9173126220703125,3.8335838317871094,0.11883544921875,-8.185844421386719,30.216354370117188,23.97338104248047,82.72457122802734,9.103870813749735,1.0,-8.283966064453125,30.505386352539062,23.988983154296875,82.70537567138672,8.862945786696034,1.0,-8.413360595703125,30.917919158935547,23.83358383178711,82.7060317993164,8.86229840279404,1.0064979314991083,-8.074371337890625,29.917312622070312,23.983478546142578,82.68560791015625,7.724507593707878,1.0,-8.101295471191406,30.383399963378906,23.865276336669922,82.67031860351562,8.556577372650182,0.9996344248195845,active_rl_best,97
776,426109,2,0.5,initial,failed_best_swap_00_1,407403b832f7bb71,-4.3715949058532715,0.1084136962890625,-3.4383087158203125,-4.3715949058532715,0,1,0,0,7.986671447753906,4.058197021484375,2.9633102416992188,0.1084136962890625,-8.09375,29.48242950439453,23.005271911621094,82.7117919921875,8.95256643568667,-4.096439721306275,-8.187507629394531,29.928741455078125,23.00348663330078,82.6906967163086,6.89592228104985,-4.096439721306275,-8.318038940429688,30.002761840820312,22.96331024169922,82.69084167480469,6.56169140296727,-4.252540670360737,-7.986671447753906,29.058197021484375,23.035343170166016,82.6748046875,7.8715592689741065,-4.096439721306275,-8.017646789550781,29.465595245361328,22.966758728027344,82.65989685058594,8.712384154787813,-4.371594763162413,max_min_best,98
769,426109,2,0.5,initial,three_frequency_guided_swap_01,4842c7069a8bf265,-9.760366439819336,0.1434478759765625,-9.760366439819336,1.0,0,1,0,0,8.22918701171875,4.166469573974609,3.5495529174804688,0.1434478759765625,-8.358604431152344,29.365280151367188,24.261756896972656,82.74308776855469,0.9020687933849432,1.0,-8.470321655273438,29.55267333984375,24.269824981689453,82.72428894042969,0.5435805804208877,1.0,-8.595878601074219,29.926795959472656,23.54955291748047,82.72212982177734,0.23963314319950862,1.0038757603821906,-8.234825134277344,29.16646957397461,24.283523559570312,82.70325469970703,1.1324980421648965,1.0,-8.22918701171875,29.382369995117188,24.14535903930664,82.69493103027344,1.5223968280093847,1.001377327509192,pareto_knee,99
809,426109,2,0.6,initial,failed_best_swap_00_2,8549bac8b6ed6654,-17.305644989013672,0.8205947875976562,-17.305644989013672,0.03008028119802475,0,1,0,0,10.595443725585938,0.9907989501953125,1.7015838623046875,0.8205947875976562,-10.595443725585938,26.15668487548828,22.120098114013672,83.41921997070312,-7.093985454263738,0.5185764425009829,-10.645645141601562,26.3173828125,22.244735717773438,83.39561462402344,-6.870438025379025,0.5185764425009829,-10.596717834472656,26.16973876953125,21.701583862304688,83.39022827148438,-6.629855643426818,0.03008028059500134,-10.609031677246094,25.990798950195312,21.988990783691406,83.38392639160156,-7.054299263726217,0.5185764425009829,-10.635871887207031,26.375457763671875,22.37762451171875,83.37207794189453,-7.3056459261073226,0.4416590539272427,pattern_best,100
815,426109,2,0.6,initial,parent_normalized,a0c6a5e342754459,-1.9704012870788574,0.525146484375,-1.9704012870788574,0.3985607624053955,0,1,0,0,10.592414855957031,2.1290855407714844,0.525146484375,0.8131637573242188,-10.593185424804688,27.408424377441406,20.92119598388672,83.41212463378906,9.792739222285894,0.5526810256991617,-10.647918701171875,27.689678192138672,21.01915740966797,83.38591003417969,8.415353775482984,0.5526810256991617,-10.592414855957031,27.46652603149414,20.525146484375,83.38333129882812,8.029598681755019,0.3985607512175058,-10.60247802734375,27.129085540771484,20.815750122070312,83.37907409667969,8.50776170470463,0.5526810256991617,-10.624626159667969,27.570816040039062,21.128067016601562,83.3646469116211,9.098349494008733,0.441657866816076,active_rl_best,101
831,426109,2,0.6,alternating,three_frequency_guided_swap_07,b5ee4156bfcd8684,-10.033601760864258,0.21710205078125,-10.033601760864258,0.9456028342247009,0,1,0,0,8.734291076660156,2.433197021484375,0.49651336669921875,0.21710205078125,-8.734291076660156,27.81085205078125,20.60443115234375,82.8073501586914,0.07655692604707497,0.9456028624119206,-8.787605285644531,28.136802673339844,20.647300720214844,82.7845458984375,-0.033601903417812176,0.9456028624119206,-8.7723388671875,28.053306579589844,20.49651336669922,82.77435302734375,0.13942172944273196,1.012089492800949,-8.753593444824219,27.433197021484375,20.54497528076172,82.77528381347656,0.4413795970648194,0.9456028624119206,-8.78216552734375,27.89217758178711,20.730758666992188,82.76858520507812,0.3319608176753472,1.0012045952073922,max_min_best,102
813,426109,2,0.6,initial,failed_best_swap_01_3,b8021dfebe978442,-10.297511100769043,0.24829864501953125,-10.297511100769043,1.0,0,1,0,0,11.00933837890625,0.24829864501953125,0.37006378173828125,0.5,-11.464622497558594,25.46100616455078,20.851364135742188,83.46086120605469,-0.1677018966784581,1.0,-11.297622680664062,25.689064025878906,20.84527587890625,83.43264770507812,-0.29751141153036664,1.0,-11.00933837890625,25.72296905517578,20.37006378173828,83.4627914428711,-0.06605457423883022,1.010485016913359,-11.403656005859375,25.24829864501953,20.849037170410156,83.44092559814453,-0.05390856988298838,1.0,-11.46563720703125,25.30109405517578,20.95909881591797,83.42225646972656,-0.1510807741606129,1.0012942921719254,pareto_knee,103
852,426109,2,0.7,initial,center_density,66eb3eac6b2bee49,-32.75270462036133,0.75592041015625,-32.75270462036133,-25.254304885864258,0,1,0,0,8.359954833984375,1.082000732421875,3.8255157470703125,0.75592041015625,-8.5040283203125,26.609588623046875,23.95293426513672,83.3546142578125,-22.005305102068643,-24.26864618624367,-8.622016906738281,26.54107666015625,23.93299102783203,83.33804321289062,-21.76737858880118,-24.26864618624367,-8.699287414550781,26.082000732421875,23.825515747070312,83.36322021484375,-18.98719725588666,-21.043257760972757,-8.359954833984375,26.627960205078125,23.954917907714844,83.31298828125,-21.996960834300747,-24.26864618624367,-8.372177124023438,26.84878921508789,24.273578643798828,83.30740356445312,-22.752703418091485,-25.254305590253963,pattern_best,104
832,426109,2,0.7,initial,three_frequency_guided_swap_00,73e28beda984d4fb,-2.5566022396087646,0.28873443603515625,-2.5566022396087646,0.846195638179779,0,1,0,0,11.701583862304688,3.9522857666015625,0.28873443603515625,0.5,-12.364540100097656,29.561237335205078,20.84100341796875,84.15586853027344,9.0395436369812,0.9790976324829685,-11.990104675292969,30.227920532226562,20.832244873046875,84.12761688232422,8.326795734907826,0.9790976324829685,-11.701583862304688,29.991527557373047,20.288734436035156,84.14923095703125,7.76129531158454,0.8461956527956502,-12.363632202148438,28.952285766601562,20.850570678710938,84.13436126708984,7.443397760424907,0.9790976324829685,-12.39508056640625,29.814708709716797,21.074195861816406,84.09271240234375,7.995604675551951,0.9984851623005297,active_rl_best,105
833,426109,2,0.7,initial,three_frequency_guided_swap_01,16bfdcdfd15771c9,-2.626962423324585,0.425048828125,-2.626962423324585,0.8461937308311462,0,1,0,0,11.445091247558594,4.812690734863281,0.425048828125,0.5,-12.117767333984375,30.486541748046875,20.999481201171875,84.1307144165039,8.629668830062855,0.9766449134164077,-11.726654052734375,31.22366714477539,20.980979919433594,84.10029602050781,7.643905726076202,0.9766449134164077,-11.445091247558594,30.972427368164062,20.425048828125,84.12146759033203,7.519753229066817,0.8461937125291179,-12.112777709960938,29.81269073486328,21.017822265625,84.1097640991211,7.838141303225762,0.9766449134164077,-12.148918151855469,30.73645782470703,21.059837341308594,84.06886291503906,7.373037626543586,0.9983285645146349,max_min_best,106
847,426109,2,0.7,initial,parent_normalized,acf63d54679143f9,-3.8293397426605225,0.5,-3.8293397426605225,0.8461952805519104,0,1,0,0,11.367523193359375,3.311870574951172,0.8043365478515625,0.5,-12.388351440429688,28.893901824951172,21.377769470214844,84.16607666015625,8.541113945668092,0.974545627942824,-11.637283325195312,29.527389526367188,21.367630004882812,84.14309692382812,7.039924115492734,0.974545627942824,-11.367523193359375,29.218421936035156,20.804336547851562,84.16450500488281,6.170660140458067,0.8461953028219291,-12.776573181152344,28.311870574951172,21.39202880859375,84.14399719238281,7.972494411698601,0.974545627942824,-12.792335510253906,29.17761993408203,21.41773223876953,84.10137176513672,8.517007160546793,1.0000153583841878,pareto_knee,107
885,426109,2,0.8,initial,checker_balance,a3dad4fcf004aa8c,-32.819393157958984,1.4999991655349731,-32.819393157958984,-25.597698211669922,0,1,0,0,10.359657287597656,1.996429443359375,2.2707901000976562,1.4999991655349731,-10.563591003417969,27.664440155029297,22.403106689453125,84.38211059570312,-21.7360969015826,-24.36397645895277,-10.745704650878906,27.74167251586914,22.36687469482422,84.37074279785156,-22.37782889076586,-24.36397645895277,-10.800270080566406,26.996429443359375,22.2862548828125,84.38789367675781,-22.819393727615903,-25.597698615665017,-10.359657287597656,27.59576416015625,22.425880432128906,84.3386459350586,-20.87769799734089,-24.36397645895277,-10.37420654296875,27.83074188232422,22.270790100097656,84.32313537597656,-17.870090042374827,-20.988021088509406,pattern_best,108
